Wakefield Council Supplier Spend Greater Than �500 for Quarter 1st April 2016 to 30th June.,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,12/04/2016,23027736,1,2750.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23069496,1,830.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23069498,1,830.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23069539,1,1328.40,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23065262,1,1328.40,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23065258,1,885.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/04/2016,23031012,1,774.90,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/04/2016,23031044,1,1328.40,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/04/2016,23030330,1,830.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,27/05/2016,23055686,1,1771.20,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,26/04/2016,23035356,1,857.93,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,05/05/2016,23044735,1,885.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,05/05/2016,23048119,1,885.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,05/05/2016,23044916,1,830.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,12/04/2016,23027726,1,830.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,15/06/2016,23073986,1,830.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,04/04/2016,23023088,1,885.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,04/04/2016,23023091,1,1245.38,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,17/05/2016,23052632,1,885.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,RANDSTAD EDUCATION LTD,Redacted,Not yet available,Not yet available,Not yet available,28/06/2016,23087957,1,560.45,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,RANDSTAD EDUCATION LTD,Redacted,Not yet available,Not yet available,Not yet available,28/06/2016,23087961,1,560.45,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,22/04/2016,23035137,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,17/05/2016,23054188,1,1333.99,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,04/05/2016,23047198,,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,04/05/2016,23047201,,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,20/04/2016,23034028,1,1444.32,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2016,23084933,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,17/05/2016,23054613,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,07/04/2016,23026957,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23070030,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23070032,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23070009,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TAYLOR DAVENPORT,Redacted,Not yet available,Not yet available,Not yet available,30/06/2016,23089572,1,24124.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,20/04/2016,23033724,1,1182.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2016,23078327,1,1089.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,23/05/2016,23056601,1,788.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,13/04/2016,23029944,1,848.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,02/06/2016,23068919,1,738.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,25/05/2016,23058173,1,996.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,01/04/2016,23023132,1,1588.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,13/05/2016,23053065,1,884.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,08/06/2016,23071599,1,1200.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,13/05/2016,23053152,1,995.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,28/04/2016,23044291,1,995.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23068292,1,582.35,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEACHING PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,06/06/2016,23068355,1,588.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,TEI LIMITED,Redacted,Not yet available,Not yet available,Not yet available,01/06/2016,23068767,1,10139.06,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,Building Services - Misc,SUBCAT0115,Engineering Services,31589,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,VEN TRAINING SOLUTIONS,Redacted,Not yet available,Not yet available,Not yet available,12/04/2016,23025818,1,1920.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Training,SUBCAT0223,Training Consultants,79960,Not yet available
Wakefield MDC,E08000036,30/06/2016,CHILDYOU,4,Children큦 and Education Services,VEN TRAINING SOLUTIONS,Redacted,Not yet available,Not yet available,Not yet available,26/04/2016,23034873,1,1680.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Training,SUBCAT0223,Training Consultants,79960,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,18/05/2016,170372,35,2504.72,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2016,170371,61,1874.38,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2016,170371,8,1874.38,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,27/04/2016,170369,36,2521.29,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,06/04/2016,170366,52,1890.98,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,06/04/2016,170366,9,2504.71,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,27/04/2016,170369,2,1874.39,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,27/04/2016,170369,4,2571.06,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/06/2016,170374,15,2587.66,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,CORPBUDG,J,Finance,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,01/06/2016,170374,25,2189.55,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,26/04/2016,23035649,1,2246.55,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,25/05/2016,23057745,1,1995.05,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,25/05/2016,23057748,1,1609.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,21/06/2016,23076530,1,1971.25,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,25/05/2016,23057655,1,1971.25,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,10/05/2016,23048373,1,1971.25,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,08/04/2016,23026852,1,1589.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,08/04/2016,23026860,1,1509.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,19/04/2016,23030776,1,1981.25,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,09/06/2016,23071199,1,1669.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,04/05/2016,23045908,1,1931.25,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,HORWICH LTD,Redacted,Not yet available,Not yet available,Not yet available,24/06/2016,23085082,1,1951.25,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,26/04/2016,23035647,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,12/04/2016,23027824,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,03/06/2016,23066732,1,1260.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,25/05/2016,23057751,1,630.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,21/06/2016,23077122,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,16/06/2016,23074323,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,10/05/2016,23048829,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,23/05/2016,23054353,1,1089.58,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,08/04/2016,23026857,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,07/06/2016,23070960,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,21/04/2016,23032950,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,KINGFISHER CONSTRUCTION (WAKEFIELD) LTD.,Redacted,Not yet available,Not yet available,Not yet available,04/05/2016,23045912,1,945.00,Nil,Agency Staff,Revenue,Highways,CAT07,Highways Schemes,SUBCAT0702,Road Construction Contractors,65200,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,29/06/2016,170378,2,513.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2016,170377,18,1938.43,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2016,REGENCULT,5,Highways & Transport Services,MATRIX SCM LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2016,170377,24,885.84,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
