Newcastle City Council Invoices over £250 paid in February 2020,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,13/02/2020,EYRE & ELLISTON LTD T/A EGS,7959576,revenue,1KVEE,Electrical Stand Alone Works,491.68
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,14/02/2020,EYRE & ELLISTON LTD T/A EGS,7974632,revenue,1KVEE,Electrical Stand Alone Works,301.82
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,14/02/2020,EYRE & ELLISTON LTD T/A EGS,7974742,revenue,1KVEE,Electrical Stand Alone Works,530.8
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,14/02/2020,EYRE & ELLISTON LTD T/A EGS,7974720,revenue,1KVEE,Electrical Stand Alone Works,451.68
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/02/2020,EYRE & ELLISTON LTD T/A EGS,7939353,revenue,1KBL0,Civic Centre Maintenance O/H,393.91
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/02/2020,EYRE & ELLISTON LTD T/A EGS,7959584,revenue,1KR20,M&E Electrical,427.5
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/02/2020,EYRE & ELLISTON LTD T/A EGS,7971805,revenue,1KR20,M&E Electrical,1290.68
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/02/2020,EYRE & ELLISTON LTD T/A EGS,7968324,revenue,1KVEE,Electrical Stand Alone Works,804.98
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/02/2020,EYRE & ELLISTON LTD T/A EGS,7923871,revenue,1KVEE,Electrical Stand Alone Works,637.65
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/02/2020,EYRE & ELLISTON LTD T/A EGS,7942684,revenue,1KVEE,Electrical Stand Alone Works,284.44
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,18/02/2020,EYRE & ELLISTON LTD T/A EGS,7974669,revenue,1KVEE,Electrical Stand Alone Works,533.28
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,18/02/2020,EYRE & ELLISTON LTD T/A EGS,7974772,revenue,1KVEE,Electrical Stand Alone Works,271.26
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,06/02/2020,EYRE & ELLISTON LTD T/A EGS,7968297,revenue,1KR20,M&E Electrical,664.84
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,06/02/2020,EYRE & ELLISTON LTD T/A EGS,7939376,revenue,1KR7E,Electrical East,398.26
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,17/02/2020,EYRE & ELLISTON LTD T/A EGS,7974741,revenue,1KVEE,Electrical Stand Alone Works,288.24
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,17/02/2020,EYRE & ELLISTON LTD T/A EGS,7974725,revenue,1KVEE,Electrical Stand Alone Works,278.25
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,17/02/2020,EYRE & ELLISTON LTD T/A EGS,7973073,revenue,1KVEE,Electrical Stand Alone Works,412.65
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,17/02/2020,EYRE & ELLISTON LTD T/A EGS,7973235,revenue,1KVWC,Minor Works Contracts,17362.95
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/02/2020,EYRE & ELLISTON LTD T/A EGS,7974652,revenue,1KR20,M&E Electrical,407
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/02/2020,EYRE & ELLISTON LTD T/A EGS,7974740,revenue,1KVEE,Electrical Stand Alone Works,307.14
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/02/2020,EYRE & ELLISTON LTD T/A EGS,7974654,revenue,1KVEE,Electrical Stand Alone Works,2081.8
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,12/02/2020,EYRE & ELLISTON LTD T/A EGS,7971887,revenue,1KVEE,Electrical Stand Alone Works,279.75
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968309,revenue,1KR20,M&E Electrical,407
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7953019,revenue,1KR20,M&E Electrical,1171.8
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7953020,revenue,1KR20,M&E Electrical,1171.8
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968310,revenue,1KVEE,Electrical Stand Alone Works,1487.47
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968579,revenue,1KVEE,Electrical Stand Alone Works,573
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968562,revenue,1KVEE,Electrical Stand Alone Works,380.38
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968576,revenue,1KVEE,Electrical Stand Alone Works,490.44
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968567,revenue,1KVEE,Electrical Stand Alone Works,542.08
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968563,revenue,1KVEE,Electrical Stand Alone Works,880.39
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968578,revenue,1KVEE,Electrical Stand Alone Works,1216.12
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,05/02/2020,EYRE & ELLISTON LTD T/A EGS,7968304,revenue,1KVEE,Electrical Stand Alone Works,295
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,27/02/2020,EYRE & ELLISTON LTD T/A EGS,7968316,revenue,1KR20,M&E Electrical,10266.92
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,27/02/2020,EYRE & ELLISTON LTD T/A EGS,7968317,revenue,1KR20,M&E Electrical,2229.44
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,27/02/2020,EYRE & ELLISTON LTD T/A EGS,7968318,revenue,1KVEE,Electrical Stand Alone Works,1955
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,25/02/2020,EYRE & ELLISTON LTD T/A EGS,7968307,revenue,1KVEE,Electrical Stand Alone Works,795
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,07/02/2020,EYRE & ELLISTON LTD T/A EGS,7968543,revenue,1KVEE,Electrical Stand Alone Works,739.4
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,10/02/2020,EYRE & ELLISTON LTD T/A EGS,7968282,revenue,1KR20,M&E Electrical,1351.5
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,20/02/2020,EYRE & ELLISTON LTD T/A EGS,7968314,revenue,1KR20,M&E Electrical,5136.02
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,20/02/2020,EYRE & ELLISTON LTD T/A EGS,7968315,revenue,1KR20,M&E Electrical,5133.24
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/02/2020,EYRE & ELLISTON LTD T/A EGS,7976150,revenue,1KR20,M&E Electrical,515.9
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/02/2020,EYRE & ELLISTON LTD T/A EGS,7974656,revenue,1KR20,M&E Electrical,319.46
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/02/2020,EYRE & ELLISTON LTD T/A EGS,7974718,revenue,1KVEE,Electrical Stand Alone Works,10092.84
Place,Commercial Dev & Property,Revenue Expenditure,21/02/2020,EYRE & ELLISTON LTD T/A EGS,7974645,revenue,1KKX1,Civic Centre Direct Costs,284.05
Place,Commercial Dev & Property,Revenue Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7953223,revenue,1KKX1,Civic Centre Direct Costs,276.54
Place,Commercial Dev & Property,Revenue Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7974684,revenue,1KKX1,Civic Centre Direct Costs,371.05
Place,Commercial Dev & Property,Revenue Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7968284,revenue,1KKX1,Civic Centre Direct Costs,347.64
Place,Commercial Dev & Property,Revenue Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7968286,revenue,1KKX1,Civic Centre Direct Costs,276.54
Place,Commercial Dev & Property,Revenue Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7968290,revenue,1KKX1,Civic Centre Direct Costs,347.64
Place,Commercial Dev & Property,Revenue Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7968291,revenue,1KKX1,Civic Centre Direct Costs,347.64
Place,Major Projects,Capital Expenditure,24/02/2020,EYRE & ELLISTON LTD T/A EGS,7953222,Capital,2FT14,Property Services,299.95
Place,Transport,Revenue Expenditure,06/02/2020,F PEART & CO LTD,7955339,revenue,1KEMC,Highways,599.22
Place,Transport,Revenue Expenditure,26/02/2020,F PEART & CO LTD,7969454,revenue,1KEMC,Highways,532.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,FAIRFIELD HOUSE,7977312,revenue,1MG20,Residential Care OP,4308.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,FAIRFIELD HOUSE,7977312,revenue,1MM20,Residential Care MH,23031.35
ASC & Integrated Services,Adult Social Care,Revenue Income,18/02/2020,FAIRFIELD HOUSE,7977312,revenue,1MM20,Residential Care MH,-215.93
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,FAIRHOLME,7967533,revenue,1MK20,Residential Care LD,3469.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,11/02/2020,FAIRHOLME,7971687,revenue,1MH20,Residential Care PD,1134
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,12/02/2020,FAIRHURST,7973095,revenue,1KR58,Specialist Repairs & Mntce Wks,20107
Operations & Reg Services,Operations,Revenue Expenditure,18/02/2020,FAIRHURST,7977488,revenue,1KEWA,Newington Road East Depot,2650
Public Health Service,Public Health,Revenue Expenditure,13/02/2020,FAIRHURST,7973898,revenue,1KL0F,Parklife Projects - Leisure,5650
Public Health Service,Public Health,Revenue Expenditure,25/02/2020,FAIRHURST,7981317,revenue,1KL0F,Parklife Projects - Leisure,7250
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,07/02/2020,FAITH IN FAMILIES,7968895,revenue,1MF10,Adoption Payments,31620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,07/02/2020,FAITH IN FAMILIES,7968894,revenue,1MF10,Adoption Payments,51000
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,FALMOUTH HOUSE,7967825,revenue,1MG20,Residential Care OP,3923.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,FELLINGATE CARE CENTRE,7977330,revenue,1MG10,Nursing Care OP,662.24
Public Health Service,Public Health,Revenue Expenditure,19/02/2020,FENHAM HALL MEDICAL GROUP,7978128,revenue,1ML09,PH - Drugs and alcohol,762.2
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,FENHAM PLAYGROUP LTD,7981373,revenue,1E201,ISB PVI Nurseries,9625.73
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,FENHAM PLAYGROUP LTD,7981373,revenue,1EEP5,2Yr Old Learning & Childcare,4251
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,FERGUSON LODGE,7977290,revenue,1MG20,Residential Care OP,98552.19
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,10/02/2020,FHS FOOD SAFETY LTD,7959631,revenue,1D500,Food Safety & Training,940
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,20/02/2020,FHS FOOD SAFETY LTD,7979735,revenue,1D500,Food Safety & Training,1600
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,04/02/2020,FINNING UK LTD,7963713,revenue,1KR05,District Heating,2516.48
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,11/02/2020,FIRST CALL HEALTHCARE,7971574,revenue,1MG50,Home Care-Spot Purchased OP,20590.5
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,11/02/2020,FIRST CALL HEALTHCARE,7971574,revenue,1MH50,Home Care PD,1864.8
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/02/2020,FIRST RESPONSE GROUP LTD,7961471,revenue,1KJ31,Security - Manned Guards,2136.24
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,20/02/2020,FIRST STEP,7979982,revenue,1VH16,Syrian Resettlement Scheme,1542.75
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,FITZROY SUPPORT,7967551,revenue,1MK20,Residential Care LD,6303.44
ASC & Integrated Services,Adult Social Care,Revenue Income,04/02/2020,FITZROY SUPPORT,7967551,revenue,1MK20,Residential Care LD,-2279.16
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FIVE RIVERS CHILD CARE LTD,7966607,revenue,1MC22,IND Sector Foster Carer Costs,14742.52
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,25/02/2020,FIVE STAR SERVICES LTD,7981930,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,25/02/2020,FIVE STAR SERVICES LTD,7981931,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,25/02/2020,FIVE STAR SERVICES LTD,7981932,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981925,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981929,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981899,revenue,1MC20,In-House Foster Carer Costs,280
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981900,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981901,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981902,revenue,1MC20,In-House Foster Carer Costs,280
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981903,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981904,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981906,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981907,revenue,1MC20,In-House Foster Carer Costs,280
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981909,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/02/2020,FIVE STAR SERVICES LTD,7981919,revenue,1MC20,In-House Foster Carer Costs,280
Operations & Reg Services,Operations,Revenue Expenditure,04/02/2020,FLEET FACTORS LTD,7952424,revenue,1KESB,Non Contract Repair Workshop,307.42
Operations & Reg Services,Operations,Revenue Expenditure,11/02/2020,FLEET FACTORS LTD,7960851,revenue,1KESB,Non Contract Repair Workshop,260
Operations & Regulatory Services ,Operations,Revenue Expenditure,17/02/2020,FLEET FACTORS LTD,7963643,revenue,3KES1,Fleetmaster Stores Account,257.33
Operations & Regulatory Services ,Operations,Revenue Expenditure,17/02/2020,FLEET FACTORS LTD,7963644,revenue,3KES1,Fleetmaster Stores Account,296
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,FLEMING COURT,7977340,revenue,1MG20,Residential Care OP,3157.67
"Children, Education and Skills",Education,Revenue Expenditure,28/02/2020,FLEX-E-VOUCHERS RE ELDON SQUARE,7985577,revenue,1E220,School Improvement Service,680
"Children, Education and Skills",Education,Revenue Expenditure,07/02/2020,FLEX-E-VOUCHERS RE ELDON SQUARE,7969656,revenue,1E652,Virtual School,300
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,11/02/2020,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,7971603,revenue,1MH50,Home Care PD,533.96
Operations & Reg Services,Parking,Revenue Expenditure,27/02/2020,FLOWBIRD SMART CITY UK LTD,7961585,revenue,1V204,Car Parking Infrastructure,258
Public Health Service,Public Health,Revenue Expenditure,25/02/2020,FLUID BRANDING,7983380,revenue,1KLHB,Park Lives               K,297.5
"Children, Education and Skills",Education,Revenue Expenditure,25/02/2020,FOCUS EDUCATION (NEWCASTLE) LTD,7969670,revenue,1E31B,PFI Full Services,540691.42
"Children, Education and Skills",Education,Revenue Expenditure,07/02/2020,FOCUS EDUCATION (NEWCASTLE) LTD,7959674,revenue,1E31B,PFI Full Services,15035.6
"Children, Education and Skills",Education,Revenue Expenditure,07/02/2020,FOCUS EDUCATION (NEWCASTLE) LTD,7959666,revenue,1E31B,PFI Full Services,1772.81
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,06/02/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7969060,revenue,1EEG1,Community Family Hub - West,302.5
"Children, Education and Skills",Education,Revenue Expenditure,24/02/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7977271,revenue,1EA15,Newcastle City Learning Main,4533.75
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7981399,revenue,1E201,ISB PVI Nurseries,4117.99
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7981399,revenue,1EEP5,2Yr Old Learning & Childcare,5577
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7981423,revenue,1E201,ISB PVI Nurseries,2884.2
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7981423,revenue,1EEP5,2Yr Old Learning & Childcare,4447.3
Operations & Reg Services,Operations,Revenue Expenditure,03/02/2020,FORD MOTOR COMPANY,7950840,revenue,1KESA,Maintenance Workshops,254.19
Operations & Regulatory Services ,Operations,Revenue Expenditure,11/02/2020,FORD MOTOR COMPANY,7960025,revenue,3KES1,Fleetmaster Stores Account,325.46
Operations & Regulatory Services ,Operations,Revenue Expenditure,05/02/2020,FORD MOTOR COMPANY,7952428,revenue,3KES1,Fleetmaster Stores Account,258.07
Operations & Regulatory Services ,Operations,Revenue Expenditure,27/02/2020,FORD MOTOR COMPANY,7973307,revenue,3KES1,Fleetmaster Stores Account,311.21
Operations & Regulatory Services ,Operations,Revenue Expenditure,07/02/2020,FORD MOTOR COMPANY,7960024,revenue,3KES1,Fleetmaster Stores Account,410.32
Resources,Legal Services,Revenue Expenditure,18/02/2020,FORENSIC PATHOLOGY LTD,7977598,revenue,1FA51,Coroner,276.9
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,13/02/2020,FORENSIC TESTING SERVICE LTD,7974094,revenue,1MD68,Legal Fees Care,367.33
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,14/02/2020,FORESIGHT CLINICAL SERVICES LTD,7968476,revenue,1MD68,Legal Fees Care,1404
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,FORESIGHT RESIDENTIAL LTD,7967823,revenue,1MH20,Residential Care PD,3800
ASC & Integrated Services,Adult Social Care,Revenue Income,04/02/2020,FORESIGHT RESIDENTIAL LTD,7967823,revenue,1MH20,Residential Care PD,-414.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,FOREVER CARE,7967492,revenue,1MK20,Residential Care LD,26600
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FOREVER CARE,7966639,revenue,1MC02,Ind Sector Placements,15120
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FOREVER CARE,7951008,revenue,1MC02,Ind Sector Placements,15120
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FOREVER CARE,7966640,revenue,1MC02,Ind Sector Placements,8257.14
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,13/02/2020,FOREVER CARE,7974199,revenue,1MD62,Support to LAC,500
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FOSTER CARE SOLUTIONS,7966606,revenue,1MC22,IND Sector Foster Carer Costs,12336
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FOSTER CARES LTD,7966608,revenue,1MC22,IND Sector Foster Carer Costs,15180.8
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,03/02/2020,FOSTERING PEOPLE LTD,7966610,revenue,1MC22,IND Sector Foster Carer Costs,8701.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/02/2020,FOUNDATION,7979697,revenue,1MN30,Asylum Seekers Adults,520.96
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,20/02/2020,FRANK ROUND LTD,7979545,revenue,1KF07,Banqueting Suite,294.52
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,03/02/2020,FRESHFAYRE LTD,7952462,revenue,1MW03,Foodworks Enterprise,297.41
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/02/2020,FRESHFAYRE LTD,7978786,revenue,1KF07,Banqueting Suite,259.2
"Children, Education and Skills",Education,Revenue Expenditure,19/02/2020,FRONTLINE DATA LTD,7962523,revenue,1E317,Education Management,13770.25
"Children, Education and Skills",Education,Revenue Expenditure,19/02/2020,FRONTLINE DATA LTD,7962523,revenue,1E325,Governor Services,3995
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/02/2020,FSIP (WHITE ROSE) LTD,7979785,revenue,1MF01,16+ Team (YP),4084.29
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/02/2020,FSIP (WHITE ROSE) LTD,7979786,revenue,1MF01,16+ Team (YP),4024.29
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/02/2020,FSIP (WHITE ROSE) LTD,7979787,revenue,1MF01,16+ Team (YP),4024.29
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/02/2020,FSIP (WHITE ROSE) LTD,7979788,revenue,1MF01,16+ Team (YP),3902.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,28/02/2020,FUTURE INDUSTRIAL SERVICES LTD,7985612,revenue,1KE27,Bereavement Services Overhead,2972
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7967491,revenue,1MH20,Residential Care PD,2252.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7967491,revenue,1MK20,Residential Care LD,4505.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7967491,revenue,1MM20,Residential Care MH,6014.28
ASC & Integrated Services,Adult Social Care,Revenue Income,04/02/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7967491,revenue,1MK20,Residential Care LD,-757.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,GARDEN LODGE,7977298,revenue,1MG20,Residential Care OP,79987.15
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/02/2020,GARDEN LODGE,7977298,revenue,1MH20,Residential Care PD,8048.06
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,GARDEN VILLAGE PLAYGROUP,7981367,revenue,1E201,ISB PVI Nurseries,87.45
"Children, Education and Skills",Education Schools,Revenue Expenditure,24/02/2020,GARDEN VILLAGE PLAYGROUP,7981367,revenue,1EEP5,2Yr Old Learning & Childcare,214.5
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,24/02/2020,GARDINER SECURITY LTD,7980495,revenue,1KVEE,Electrical Stand Alone Works,818.33
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/02/2020,GARVALD HOME FARM,7967535,revenue,1MK20,Residential Care LD,2736.12
ASC & Integrated Services,Adult Social Care,Revenue Income,04/02/2020,GARVALD HOME FARM,7967535,revenue,1MK20,Residential Care LD,-347
"Children, Education and Skills",Education Schools,Revenue Expenditure,12/02/2020,GATESHEAD COLLEGE,7973425,revenue,1E20P,High Needs Post16 Funding,19325.13
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/02/2020,GATESHEAD MBC,7979663,revenue,1MK34,Shared Lives - Adult LD,3967.05
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/02/2020,GATESHEAD MBC,7979664,revenue,1MK34,Shared Lives - Adult LD,14719.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/02/2020,GATESHEAD MBC,7979665,revenue,1MK34,Shared Lives - Adult LD,13908.7
"Children, Education and Skills",Education,Revenue Expenditure,28/02/2020,GATESHEAD MBC,7985549,revenue,1E652,Virtual School,7700
City Futures,Economic Development,Revenue Expenditure,27/02/2020,GATESHEAD MBC,7984978,revenue,1FN24,ESF - Generation North East,8249.27
City Futures,Economic Development,Revenue Expenditure,25/02/2020,GATESHEAD MBC,7982480,revenue,1FN24,ESF - Generation North East,5335.85
City Futures,Economic Development,Revenue Expenditure,07/02/2020,GATESHEAD MBC,7961007,revenue,1FN24,ESF - Generation North East,291.6
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,13/02/2020,GB GROUP PLC,7974287,revenue,1MC20,In-House Foster Carer Costs,742.5
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,13/02/2020,GB GROUP PLC,7974287,revenue,1MF10,Adoption Payments,742.5
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,13/02/2020,GB GROUP PLC,7973910,revenue,1D521,Hackney Carriage & Privte Hire,6615
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,13/02/2020,GB GROUP PLC,7973911,revenue,1D521,Hackney Carriage & Privte Hire,5175
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,13/02/2020,GB GROUP PLC,7973951,revenue,1D521,Hackney Carriage & Privte Hire,1116.5
Resources,Financial Services,Revenue Expenditure,27/02/2020,GB GROUP PLC,7980538,revenue,1CF00,Payroll,4821
Operations & Reg Services,Local Services,Revenue Expenditure,20/02/2020,GBM PRODUCTS,7980060,revenue,1KE23,Sandhills,328
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,21/02/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,7978749,revenue,1MG02,Community Health & Social Care,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,21/02/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,7978749,revenue,1MK01,LDA Insights,1109.04
