Newcastle City Council Invoices over £250 paid in June 2018,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Revenue Income,26-Jun-2018,HENSHAWS SOCIETY FOR BLIND PEOPLE,7538513,Revenue,1MK20,Residential Care LD,-409.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,20-Jun-2018,HERTEL UK LTD,7535721,Revenue,1DR03,Grainger Market,2127.28
HRA,HRA Property Maint         ,Revenue Expenditure,04-Jun-2018,HERTEL UK LTD,7521687,Revenue,1HBSP,Planned Service&Plant Maint,2152.06
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,28-Jun-2018,HEYSHAM HOUSE,7540892,Revenue,1MC02,Ind Sector Placements,78312.15
Chief Executive's,Newcastle City   ,Revenue Expenditure,14-Jun-2018,HF TRUST LIMITED,7530949,Revenue,1MK50,Supported Living LD,1895.40
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,25-Jun-2018,HIGH HEATON ALLOTMENTS ASSOCIATION,7537656,Capital,1VH17,Brownfield Hsing Development,320.25
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,19-Jun-2018,HIGH LEVEL CONTRACTS,7526004,Revenue,1DZ01,Arlington Avenue,1414.01
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,07-Jun-2018,HIGHFIELD AWARDING BODY FOR COMPLIANCE,7521549,Revenue,1EA15,Newcastle City Learning Main,320.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Jun-2018,HIGHVIEW HOUSE CARE HOME,7538566,Revenue,1MK20,Residential Care LD,22109.24
Chief Executive's,Newcastle City   ,Revenue Expenditure,14-Jun-2018,HILTON PRIMARY ACADEMY,7531160,Revenue,1EEP5,2Yr Old Learning & Childcare,8619.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,14-Jun-2018,HILTON PRIMARY ACADEMY,7531160,Revenue,1E201,ISB PVI Nurseries,19995.30
Environment & Regeneration,Blacksmiths                            ,Revenue Expenditure,13-Jun-2018,HIRST SIGNS LTD,7528272,Revenue,1KEMV,Blacksmiths,1426.00
Environment & Regeneration,Blacksmiths                            ,Revenue Expenditure,05-Jun-2018,HIRST SIGNS LTD,7522991,Revenue,1KEMV,Blacksmiths,270.90
Environment & Regeneration,Highways                               ,Revenue Expenditure,13-Jun-2018,HIRST SIGNS LTD,7528464,Revenue,1KEMV,Blacksmiths,433.50
Environment & Regeneration,Highways                               ,Revenue Expenditure,22-Jun-2018,HIRST SIGNS LTD,7524076,Revenue,1KEMC,Highways,424.52
Environment & Regeneration,Highways                               ,Revenue Expenditure,06-Jun-2018,HIRST SIGNS LTD,7524080,Revenue,1KEMC,Highways,610.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,06-Jun-2018,HIRST SIGNS LTD,7524081,Revenue,1KEMV,Blacksmiths,747.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,26-Jun-2018,HM COURTS & TRIBUNALS SERVICE,7538679,Revenue,3WJ01,Service Users Funds,400.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,20-Jun-2018,HM COURTS & TRIBUNALS SERVICE,7535655,Revenue,3WJ01,Service Users Funds,400.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,20-Jun-2018,HM COURTS & TRIBUNALS SERVICE,7535651,Revenue,3WJ01,Service Users Funds,400.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,20-Jun-2018,HM COURTS & TRIBUNALS SERVICE,7535649,Revenue,3WJ01,Service Users Funds,400.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,20-Jun-2018,HM COURTS & TRIBUNALS SERVICE,7535656,Revenue,3WJ01,Service Users Funds,400.00
Children's Services,Youth Offending Team       ,Revenue Expenditure,25-Jun-2018,HM PRISON & PROBATION SERVICE,7537619,Revenue,1ME01,Secure Accom (YJ),5670.00
Children's Services,Youth Offending Team       ,Revenue Expenditure,22-Jun-2018,HM PRISON & PROBATION SERVICE,7537284,Revenue,1ME01,Secure Accom (YJ),5921.00
Children's Services,Youth Offending Team       ,Revenue Expenditure,22-Jun-2018,HM PRISON & PROBATION SERVICE,7536944,Revenue,1ME01,Secure Accom (YJ),3820.00
Children's Services,Youth Offending Team       ,Revenue Expenditure,22-Jun-2018,HM PRISON & PROBATION SERVICE,7536854,Revenue,1ME01,Secure Accom (YJ),764.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HMS SERVICES LTD,7522084,Revenue,1MG50,Home Care-Spot Purchased OP,8728.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HMS SERVICES LTD,7522084,Revenue,1MG51,Home Care-Personal OP,1348.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HMS SERVICES LTD,7522084,Revenue,1MH50,Home Care PD,2016.00
Chief Executive's,CD - Occup Health Unit           ,Revenue Expenditure,14-Jun-2018,HOBSON HEALTH LTD,7519427,Revenue,1FP30,Occupational Health,825.00
Children's Services,Invoice,Capital Expenditure,05-Jun-2018,HODGSON SAYERS LTD,7510705,Capital,2HE01,Capital Citywide,1664.00
Environment & Regeneration,NS: D&CS Support Services  ,Revenue Expenditure,12-Jun-2018,HODGSON SAYERS LTD,7528013,Revenue,1KBRM,Sub Contractors R & M,23338.59
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,28-Jun-2018,HOLME FARM RESIDENTIAL VILLAGE LTD,7540879,Revenue,1MC02,Ind Sector Placements,16800.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,28-Jun-2018,HOME HOUSING ASSOC. (SUPPORTING PEOPLE),7540592,Revenue,1MK50,Supported Living LD,3787.92
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HOMECARE PLUS,7522062,Revenue,1MG51,Home Care-Personal OP,128600.29
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HOMECARE PLUS,7522062,Revenue,1MH50,Home Care PD,36005.65
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HOMECARE PLUS,7522062,Revenue,1MK51,Home Care LD,7900.25
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,HOMECARE PLUS,7522062,Revenue,1MM50,Home Care MH,2009.15
Chief Executive's,Newcastle City   ,Revenue Expenditure,13-Jun-2018,HOTSPUR EARLY YEARS PLAYGROUP,7530096,Revenue,1EEP5,2Yr Old Learning & Childcare,936.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,13-Jun-2018,HOTSPUR EARLY YEARS PLAYGROUP,7530096,Revenue,1E201,ISB PVI Nurseries,1272.38
Chief Executive's,CD - Democratic Service          ,Revenue Expenditure,21-Jun-2018,HOUSE OF LOGOS LTD,7536056,Revenue,1FN01,Lord Mayors Secretariat,916.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524829,Revenue,1MG50,Home Care-Spot Purchased OP,1462.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524830,Revenue,1MG50,Home Care-Spot Purchased OP,2184.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524831,Revenue,1MG50,Home Care-Spot Purchased OP,2184.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524832,Revenue,1MG50,Home Care-Spot Purchased OP,2167.75
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524833,Revenue,1MG50,Home Care-Spot Purchased OP,2184.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524834,Revenue,1MG50,Home Care-Spot Purchased OP,2184.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524835,Revenue,1MG50,Home Care-Spot Purchased OP,2177.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,07-Jun-2018,HOUSING AND CARE 21,7524836,Revenue,1MG50,Home Care-Spot Purchased OP,1482.00
Adult and Culture,Housing Payments,Revenue Expenditure,12-Jun-2018,HOUSING PAYMENTS CHQ,7528365,Revenue,3HH32,Northgate Rent Refunds,361.33
Adult and Culture,Housing Payments,Revenue Expenditure,11-Jun-2018,HOUSING PAYMENTS CHQ,7526891,Revenue,3HH32,Northgate Rent Refunds,257.55
Adult and Culture,Housing Payments,Revenue Expenditure,04-Jun-2018,HOUSING PAYMENTS CHQ,7521661,Revenue,3HH32,Northgate Rent Refunds,827.05
Environment & Regeneration,Allendale Building                     ,Revenue Expenditure,15-Jun-2018,HOWDENS JOINERY,7508997,Revenue,1KVWC,Minor Works Contracts,1285.28
Environment & Regeneration,Allendale Building                     ,Revenue Expenditure,22-Jun-2018,HOWDENS JOINERY,7524668,Revenue,1KVWC,Minor Works Contracts,303.16
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Jun-2018,HOWDON CARE CENTRE,7538571,Revenue,1MG10,Nursing Care OP,4687.40
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Jun-2018,HOWDON CARE CENTRE,7538571,Revenue,1MG20,Residential Care OP,2102.16
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Jun-2018,HOWDON CARE CENTRE,7538571,Revenue,1MM20,Residential Care MH,2102.16
Adult and Culture,Social Services-Carefirst              ,Revenue Income,26-Jun-2018,HOWDON CARE CENTRE,7538571,Revenue,1MG20,Residential Care OP,-636.08
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,25-Jun-2018,HSF TRAINING LTD,7537731,Revenue,1KB06,Citybuild Training,900.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,14-Jun-2018,I TO I TRAINING,7526097,Revenue,1MX15,Safeguarding,800.00
Environment & Regeneration,Cityworks Cems & Crems     ,Revenue Expenditure,22-Jun-2018,ICCM,7536937,Revenue,1KE27,Bereavement Services Overhead,310.00
HRA,HRA Concierge              ,Revenue Expenditure,11-Jun-2018,ICI CONTRACT DIRECT,7526580,Revenue,1HATC,Responsive Tech Maintenance,6726.20
HRA,HRA Concierge              ,Revenue Expenditure,26-Jun-2018,ICI CONTRACT DIRECT,7537057,Revenue,1HATC,Responsive Tech Maintenance,7328.68
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,28-Jun-2018,IDEAL FOSTERING,7540845,Revenue,1MC22,IND Sector Foster Carer Costs,8800.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,27-Jun-2018,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7533139,Revenue,1V101,Bus Lane Enforcement,6819.21
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,27-Jun-2018,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7540033,Revenue,1V101,Bus Lane Enforcement,8060.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,27-Jun-2018,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7524170,Revenue,1V101,Bus Lane Enforcement,1175.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,27-Jun-2018,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7531280,Revenue,1V101,Bus Lane Enforcement,1315.00
Children's Services,Raising Stnds              ,Revenue Expenditure,05-Jun-2018,IN CONTROL PARTNERSHIPS,7523011,Revenue,1MD91,SEN Reform Grant,5500.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,14-Jun-2018,INCLUSION NORTH,7530940,Revenue,1MK95,Learning Disability Monies,12614.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,21-Jun-2018,INDUSTRIAL BOILERHOUSE SUPPLIES LTD,7535945,Revenue,1KR05,District Heating,267.14
Chief Executive's,CD - Revenues & Benefits         ,Revenue Expenditure,28-Jun-2018,INFORM CPI LTD,7540448,Revenue,1CR01,Revs and Bens Supp&Svs,34375.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,01-Jun-2018,INITIAL SECURITY,7520370,Revenue,1KEWQ,Sandhills Depot,9092.68
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,11-Jun-2018,INITIAL WASHROOM SOLUTIONS,7525001,Revenue,1V204,Car Parking Infrastructure,266.37
Chief Executive's,CD - IT Mgmt & Networks          ,Capital Expenditure,22-Jun-2018,INSIGHT DIRECT (UK) LTD,7536992,Capital,2CITC,IT Services,603.00
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,08-Jun-2018,INSIGHT DIRECT (UK) LTD,7523996,Revenue,1CX50,Technical Refresh,531.32
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,11-Jun-2018,INSIGHT DIRECT (UK) LTD,7525945,Revenue,1CX50,Technical Refresh,806.99
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,04-Jun-2018,INSIGHT DIRECT (UK) LTD,7520844,Revenue,1CL21,ICT Schools Managed Services,1669.98
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,21-Jun-2018,INSIGHT DIRECT (UK) LTD,7533869,Revenue,1CX50,Technical Refresh,737.18
Environment & Regeneration,E&R Commercial             ,Revenue Expenditure,22-Jun-2018,INSIGHT DIRECT (UK) LTD,7536989,Revenue,1D500,Food Safety & Training,805.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,08-Jun-2018,INSPIRED CARE UK,7522236,Revenue,1MG50,Home Care-Spot Purchased OP,408.80
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INSPIRED SUPPORT LTD,7522280,Revenue,1MK60,Ind Day Care LD,624.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INSPIRED SUPPORT LTD,7522281,Revenue,1MK60,Ind Day Care LD,936.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INSPIRED SUPPORT LTD,7522282,Revenue,1MK60,Ind Day Care LD,1392.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INSPIRED SUPPORT LTD,7522283,Revenue,1MK60,Ind Day Care LD,936.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INSPIRED SUPPORT LTD,7522284,Revenue,1MK60,Ind Day Care LD,624.00
Adult and Culture,EEC Homeless               ,Revenue Expenditure,08-Jun-2018,INSTITUTE OF MONEY ADVISERS,7524038,Revenue,1VH26,Housing Advice Centre,539.76
HRA,HRA Property Maint         ,Revenue Expenditure,19-Jun-2018,INTEGRATED WATER SERVICES,7525178,Revenue,1HBSP,Planned Service&Plant Maint,1836.69
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,28-Jun-2018,INTERACT CARE LTD,7540877,Revenue,1MC02,Ind Sector Placements,38346.86
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,28-Jun-2018,INTERACT CARE LTD,7540876,Revenue,1MC12,Section 31A High Care Needs,10078.60
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INTERACTIVE SUPPORT LTD,7522074,Revenue,1MK51,Home Care LD,3522.25
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INTERACTIVE SUPPORT LTD,7522074,Revenue,1MK55,Home Care Family/Carer LD,876.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INTERACTIVE SUPPORT LTD,7522047,Revenue,1MK50,Supported Living LD,28947.46
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Jun-2018,INTERACTIVE SUPPORT LTD,7522031,Revenue,1MK50,Supported Living LD,4905.60
Adult and Culture,Social Services-Carefirst              ,Revenue Income,05-Jun-2018,INTERACTIVE SUPPORT LTD,7522047,Revenue,1MK50,Supported Living LD,-779.80
Adult and Culture,Social Services-Carefirst              ,Revenue Income,05-Jun-2018,INTERACTIVE SUPPORT LTD,7522031,Revenue,1MK50,Supported Living LD,-342.20
Environment & Regeneration,E&R - Technical Consultancy    ,Revenue Expenditure,08-Jun-2018,INTU ELDON SQUARE LTD,7521723,Revenue,1V201,Eldon Square Bus Station,16469.90
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,06-Jun-2018,IPCL,7504215,Revenue,1KVWC,Minor Works Contracts,7200.00
Chief Executive's,CD - Revenues & Benefits         ,Revenue Expenditure,05-Jun-2018,IRRV SERVICES LTD,7521990,Revenue,1CR01,Revs and Bens Supp&Svs,1150.00
HRA,HRA Planning QS            ,Capital Expenditure,13-Jun-2018,ISOLER LTD,7530089,Capital,2HE01,Capital Citywide,24031.83
HRA,HRA Planning QS            ,Capital Expenditure,01-Jun-2018,ISOLER LTD,7520719,Capital,2HE01,Capital Citywide,145000.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,22-Jun-2018,ITV BROADCASTING LTD,7536949,Revenue,1MF12,Adoption Interagency,7500.00
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,11-Jun-2018,IVANTI UK LTD,7526992,Revenue,1CM00,IT Management & Admin,1300.00
Children's Services,Invoice,Revenue Expenditure,11-Jun-2018,IVANTI UK LTD,7526562,Revenue,1CM00,IT Management & Admin,5750.00
Children's Services,Invoice,Revenue Expenditure,11-Jun-2018,IVANTI UK LTD,7526982,Revenue,1CM00,IT Management & Admin,1150.00
Children's Services,Invoice,Revenue Expenditure,11-Jun-2018,IVANTI UK LTD,7526983,Revenue,1CM00,IT Management & Admin,3450.00
Children's Services,Invoice,Revenue Expenditure,11-Jun-2018,IVANTI UK LTD,7526985,Revenue,1CM00,IT Management & Admin,2300.00
Children's Services,Invoice,Revenue Expenditure,11-Jun-2018,IVANTI UK LTD,7526986,Revenue,1CM00,IT Management & Admin,4600.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,08-Jun-2018,J & M TRAVEL,7523967,Revenue,1E212,Transport Special,5670.00
HRA,HRA Property Maint         ,Capital Expenditure,27-Jun-2018,J M L HARDWARE LTD,7538983,Capital,2HE01,Capital Citywide,560.00
Adult and Culture,People Dir: FoodWorks      ,Revenue Expenditure,13-Jun-2018,J T DOVE LTD,7529804,Revenue,1MW02,Nature's Landscape,260.76
Adult and Culture,People Dir: FoodWorks      ,Revenue Expenditure,12-Jun-2018,J T DOVE LTD,7527850,Revenue,1MW02,Nature's Landscape,366.00
Adult and Culture,People Dir: FoodWorks      ,Revenue Expenditure,27-Jun-2018,J T DOVE LTD,7529805,Revenue,1MW02,Nature's Landscape,375.99
Environment & Regeneration,Allendale Building                     ,Revenue Expenditure,21-Jun-2018,J T DOVE LTD,7520267,Revenue,1KVWC,Minor Works Contracts,525.23
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,14-Jun-2018,J T DOVE LTD,7512733,Revenue,1KR01,Responsive Maintenance,297.59
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,13-Jun-2018,J T DOVE LTD,7520327,Revenue,1KVEE,Electrical Stand Alone Works,1405.76
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,19-Jun-2018,J T DOVE LTD,7518101,Revenue,1KVWC,Minor Works Contracts,356.15
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,21-Jun-2018,J T DOVE LTD,7494807,Revenue,1KR01,Responsive Maintenance,3553.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,21-Jun-2018,J T DOVE LTD,7520289,Revenue,1KVWC,Minor Works Contracts,1120.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,27-Jun-2018,J T DOVE LTD,7524324,Revenue,1KR01,Responsive Maintenance,1480.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,27-Jun-2018,J T DOVE LTD,7524320,Revenue,1KR01,Responsive Maintenance,1309.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,14-Jun-2018,J T DOVE LTD,7512736,Revenue,1KEMC,Highways,590.55
Environment & Regeneration,Highways                               ,Revenue Expenditure,13-Jun-2018,J T DOVE LTD,7520330,Revenue,1KEMC,Highways,528.24
Environment & Regeneration,Highways                               ,Revenue Expenditure,15-Jun-2018,J T DOVE LTD,7518021,Revenue,1KEMC,Highways,454.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,15-Jun-2018,J T DOVE LTD,7518019,Revenue,1KEMC,Highways,471.07
Environment & Regeneration,Highways                               ,Revenue Expenditure,12-Jun-2018,J T DOVE LTD,7510902,Revenue,1KEMC,Highways,2790.11
Environment & Regeneration,Highways                               ,Revenue Expenditure,08-Jun-2018,J T DOVE LTD,7512667,Revenue,1KEMC,Highways,287.15
Environment & Regeneration,Highways                               ,Revenue Expenditure,19-Jun-2018,J T DOVE LTD,7518097,Revenue,1KEMC,Highways,285.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,11-Jun-2018,J T DOVE LTD,7508536,Revenue,1KEMC,Highways,2088.26
Environment & Regeneration,Highways                               ,Revenue Expenditure,11-Jun-2018,J T DOVE LTD,7508538,Revenue,1KEMC,Highways,5482.32
Environment & Regeneration,Highways                               ,Revenue Expenditure,11-Jun-2018,J T DOVE LTD,7508537,Revenue,1KEMC,Highways,2064.72
Environment & Regeneration,Highways                               ,Revenue Expenditure,11-Jun-2018,J T DOVE LTD,7508539,Revenue,1KEMC,Highways,5613.57
Environment & Regeneration,Highways                               ,Revenue Expenditure,11-Jun-2018,J T DOVE LTD,7520728,Revenue,1KEMC,Highways,3913.59
Environment & Regeneration,Highways                               ,Revenue Expenditure,07-Jun-2018,J T DOVE LTD,7508554,Revenue,1KEMC,Highways,349.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,20-Jun-2018,J T DOVE LTD,7518161,Revenue,1KEMC,Highways,7800.11
Environment & Regeneration,Highways                               ,Revenue Expenditure,27-Jun-2018,J T DOVE LTD,7524663,Revenue,1KEMC,Highways,847.05
Environment & Regeneration,Highways                               ,Revenue Expenditure,18-Jun-2018,J T DOVE LTD,7520346,Revenue,1KEMC,Highways,3619.89
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,11-Jun-2018,J&J STANLEY,7526512,Revenue,1KE14,Waste Disposal General O/H,720.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,11-Jun-2018,J&J STANLEY,7526513,Revenue,1KE14,Waste Disposal General O/H,2160.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,27-Jun-2018,J&J STANLEY,7532293,Revenue,1KE14,Waste Disposal General O/H,4943.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,27-Jun-2018,J&J STANLEY,7532294,Revenue,1KE14,Waste Disposal General O/H,17826.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,27-Jun-2018,J&J STANLEY,7532291,Revenue,1KE14,Waste Disposal General O/H,1495.20
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,27-Jun-2018,J&J STANLEY,7532290,Revenue,1KE14,Waste Disposal General O/H,8583.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,27-Jun-2018,J&J STANLEY,7532289,Revenue,1KE14,Waste Disposal General O/H,13320.00
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,01-Jun-2018,J&J STANLEY,7519151,Revenue,1KE14,Waste Disposal General O/H,3514.00
Children's Services,Educ Perf Mon              ,Revenue Expenditure,21-Jun-2018,JANE HARLAND MUSIC,7519164,Revenue,1E558,SB Music Service,317.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,25-Jun-2018,JBT WASTE SERVICES LTD,7503760,Revenue,1KB40,Citybuild Stores O/H,2346.50
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,25-Jun-2018,JBT WASTE SERVICES LTD,7507788,Revenue,1KB40,Citybuild Stores O/H,868.30
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,25-Jun-2018,JBT WASTE SERVICES LTD,7519416,Revenue,1KB40,Citybuild Stores O/H,2342.70
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,15-Jun-2018,JBT WASTE SERVICES LTD,7520512,Revenue,1KB40,Citybuild Stores O/H,2348.40
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,22-Jun-2018,JBT WASTE SERVICES LTD,7523878,Revenue,1KB40,Citybuild Stores O/H,2498.50
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,11-Jun-2018,JBT WASTE SERVICES LTD,7514202,Revenue,1KB40,Citybuild Stores O/H,1012.70
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,27-Jun-2018,JBT WASTE SERVICES LTD,7530036,Revenue,1KB40,Citybuild Stores O/H,1438.30
Environment & Regeneration,E&R-Highway&Traffic Management   ,Revenue Expenditure,22-Jun-2018,JC MAINTENANCE SERVICES LTD,6842600,Revenue,1V200,Haymarket Bus Station,758.09
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,25-Jun-2018,JC MAINTENANCE SERVICES LTD,7531995,Revenue,1DT06,Foundry Lane Industrial Estate,2306.70
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,15-Jun-2018,JC MAINTENANCE SERVICES LTD,7531992,Revenue,1DY50,Misc Corporate Estates,687.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,15-Jun-2018,JC MAINTENANCE SERVICES LTD,7531993,Revenue,1DR52,Ridley Place,470.50
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,15-Jun-2018,JC MAINTENANCE SERVICES LTD,7531989,Revenue,1MX01,Welford Resource Centre LD,2456.60
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,22-Jun-2018,JC MAINTENANCE SERVICES LTD,7537173,Revenue,1FRAW,Premises Contracts,295.11
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,29-Jun-2018,JC MAINTENANCE SERVICES LTD,7541665,Revenue,1DV01,1 Charlotte Square,356.25
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,29-Jun-2018,JC MAINTENANCE SERVICES LTD,7541668,Revenue,1DT09,Bath Street Workshops,1624.74
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,26-Jun-2018,JC MAINTENANCE SERVICES LTD,7531996,Revenue,1DZW1,Mill Lane Ind. Est.,3362.85
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,06-Jun-2018,JC MAINTENANCE SERVICES LTD,7523771,Revenue,1V204,Car Parking Infrastructure,459.71
Environment & Regeneration,NS: D&CS Support Services  ,Revenue Expenditure,12-Jun-2018,JC MAINTENANCE SERVICES LTD,7527844,Revenue,1KBRM,Sub Contractors R & M,2393.70
Environment & Regeneration,NS: D&CS Support Services  ,Revenue Expenditure,12-Jun-2018,JC MAINTENANCE SERVICES LTD,7527912,Revenue,1KBRM,Sub Contractors R & M,38385.16
Environment & Regeneration,Highways                               ,Revenue Expenditure,08-Jun-2018,JCT CONSULTANCY,7477526,Revenue,1KELA,Traffic Sig General O/H,445.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,13-Jun-2018,JESMOND NURSERY LTD,7530212,Revenue,1EEP5,2Yr Old Learning & Childcare,-97.50
Chief Executive's,Newcastle City   ,Revenue Expenditure,13-Jun-2018,JESMOND NURSERY LTD,7530212,Revenue,1E201,ISB PVI Nurseries,16613.11
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,14-Jun-2018,JET,7514417,Revenue,1EA35,Neighbourhood Learning DEP CO,6250.00
