Newcastle City Council Invoices over £250 paid in September 2017,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,EEC Homeless               ,Revenue Expenditure,06-Sep-2017,HAWDON CONTRACT SERVICES LTD,7292461,Revenue,1VH22,Temporary Accommodation Prem,435.00
Adult and Culture,EEC Homeless               ,Revenue Expenditure,06-Sep-2017,HAWDON CONTRACT SERVICES LTD,7292738,Revenue,1VH22,Temporary Accommodation Prem,970.00
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,05-Sep-2017,HAYS DX,7309079,Revenue,1EJ13,Stock Services,259.35
Environment & Regeneration,Facility Serv Civic Mngmt        ,Revenue Expenditure,07-Sep-2017,HB CLARK & CO (SUCCESSORS)LTD,7301149,Revenue,1KF05,Mansion House Catering,544.96
Environment & Regeneration,Facility Serv Civic Mngmt        ,Revenue Expenditure,19-Sep-2017,HB CLARK & CO (SUCCESSORS)LTD,7319279,Revenue,1KF05,Mansion House Catering,408.72
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Sep-2017,HC ONE,7308402,Revenue,1MG10,Nursing Care OP,55886.16
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Sep-2017,HC ONE,7308402,Revenue,1MG20,Residential Care OP,34719.72
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Sep-2017,HC ONE,7308401,Revenue,1MG10,Nursing Care OP,9309.45
HRA,HRA Property Maint         ,Revenue Expenditure,08-Sep-2017,HCL SAFETY LTD,7294777,Revenue,1HBTC,Planned Tech Maintenance,420.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HEALTH AND LIFE CARE UK LIMITED,7323933,Revenue,1MK51,Home Care LD,278.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HEALTH AND LIFE CARE UK LIMITED,7323934,Revenue,1MG50,Home Care-Spot Purchased OP,3266.50
Chief Executive's,CD - Occup Health Unit           ,Revenue Expenditure,04-Sep-2017,HEALTH ASSURED LTD,7307336,Revenue,1FP30,Occupational Health,685.00
Adult and Culture,Social Services                        ,Revenue Expenditure,27-Sep-2017,HEALTH DIAGNOSTICS LTD,7318318,Revenue,1ML03,PH - NHS Health Checks,345.75
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Sep-2017,HEALTH DIAGNOSTICS LTD,7311063,Revenue,1ML03,PH - NHS Health Checks,1093.90
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Sep-2017,HEALTH DIAGNOSTICS LTD,7311067,Revenue,1ML03,PH - NHS Health Checks,439.95
Adult and Culture,Social Services                        ,Revenue Expenditure,06-Sep-2017,HEALTH DIAGNOSTICS LTD,7297717,Revenue,1ML03,PH - NHS Health Checks,727.95
Adult and Culture,Social Services                        ,Revenue Expenditure,26-Sep-2017,HEALTH WORKS NEWCASTLE,7324704,Revenue,1ML03,PH - NHS Health Checks,648.00
Adult and Culture,Social Services                        ,Revenue Expenditure,26-Sep-2017,HEALTH WORKS NEWCASTLE,7324706,Revenue,1ML03,PH - NHS Health Checks,960.00
Adult and Culture,Social Services                        ,Revenue Expenditure,26-Sep-2017,HEALTH WORKS NEWCASTLE,7324707,Revenue,1ML03,PH - NHS Health Checks,338.04
Adult and Culture,Social Services                        ,Revenue Expenditure,07-Sep-2017,HEALTH WORKS NEWCASTLE,7311045,Revenue,1ML03,PH - NHS Health Checks,1280.00
Adult and Culture,Social Services                        ,Revenue Expenditure,07-Sep-2017,HEALTH WORKS NEWCASTLE,7311044,Revenue,1ML03,PH - NHS Health Checks,1632.00
Adult and Culture,Social Services                        ,Revenue Expenditure,07-Sep-2017,HEALTH WORKS NEWCASTLE,7311047,Revenue,1ML11,PH - Smoking & Tobacco,280.00
Chief Executive's,CD - Communities                 ,Revenue Expenditure,08-Sep-2017,HEALTH WORKS NEWCASTLE,7312176,Revenue,1KN51,Lemington Ward,1092.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,25-Sep-2017,HEALTH WORKS NEWCASTLE,7323316,Revenue,1EEL3,Small Commissions,460.95
Children's Services,West Riverside S/Start           ,Revenue Expenditure,14-Sep-2017,HEALTH WORKS NEWCASTLE,7316805,Revenue,1EEG1,Community Family Hub - West,450.00
Children's Services,West Riverside S/Start           ,Revenue Expenditure,14-Sep-2017,HEALTH WORKS NEWCASTLE,7316807,Revenue,1EEG1,Community Family Hub - West,295.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,21-Sep-2017,HEALTHWATCH NEWCASTLE,7321484,Revenue,1MR81,Local Healthwatch,20099.24
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,21-Sep-2017,HEALTHWORKS NEWCASTLE (DO NOT USE),7321476,Revenue,1ML07,PH -Obesity and phys activity,16958.48
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,21-Sep-2017,HEALTHWORKS NEWCASTLE (DO NOT USE),7321476,Revenue,1ML04,PH - Health Improvement,14319.20
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,21-Sep-2017,HEALTHWORKS NEWCASTLE (DO NOT USE),7321476,Revenue,1ML12,PH -E Years and Children 5-19,8339.24
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HEATHERFIELD,7319390,Revenue,1MH10,Nursing Care PD,4867.92
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HEATHERFIELD,7319390,Revenue,1MH20,Residential Care PD,3348.80
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HEATHERFIELD,7319390,Revenue,1MK20,Residential Care LD,3348.80
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HEATHERFIELD,7319390,Revenue,1MM10,Nursing Care MH,3969.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HEATHERFIELD,7319390,Revenue,1MM20,Residential Care MH,3348.80
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,11-Sep-2017,HEATING COMPONENTS & EQUIPMENT LTD,7302474,Revenue,1KR21,M&E Gas Servicing,311.50
Environment & Regeneration,Facility Serv Civic Mngmt        ,Revenue Expenditure,18-Sep-2017,HEATON CATERING EQUIPMENT LTD,7303043,Revenue,1KF07,Banqueting Suite,653.47
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HEBBURN COURT,7319484,Revenue,1MG10,Nursing Care OP,35627.80
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HELPING HANDS (NEWCASTLE BRANCH),7323878,Revenue,1MG50,Home Care-Spot Purchased OP,1666.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HELPING HANDS (NEWCASTLE BRANCH),7323879,Revenue,1MG50,Home Care-Spot Purchased OP,1650.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HELPING HANDS COMMUNITY CARE LTD,7323744,Revenue,1MK51,Home Care LD,433.92
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,19-Sep-2017,HENNESSY LIVING GROUP LTD,7319109,Revenue,1MC02,Ind Sector Placements,80944.34
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HENSHAWS SOCIETY FOR BLIND PEOPLE,7319379,Revenue,1MK20,Residential Care LD,3138.28
Adult and Culture,Social Services-Carefirst              ,Revenue Income,19-Sep-2017,HENSHAWS SOCIETY FOR BLIND PEOPLE,7319379,Revenue,1MK20,Residential Care LD,-192.80
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,11-Sep-2017,HERTEL UK LTD,7312977,Revenue,1E323,School Organisation,515.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,18-Sep-2017,HERTEL UK LTD,7317156,Revenue,1E463,Castle Nursery Ryehill,964.72
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,18-Sep-2017,HERTEL UK LTD,7316781,Revenue,1KTDX,Architecture Building Design,270.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,18-Sep-2017,HERTEL UK LTD,7316780,Revenue,1KL17,Leisure Comm Building R&M,321.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,21-Sep-2017,HERTEL UK LTD,7321678,Revenue,1HP01,Comm. Centres - Citywide,495.09
HRA,HRA Property Maint         ,Revenue Expenditure,18-Sep-2017,HERTEL UK LTD,7318413,Revenue,1HBSP,Planned Service&Plant Maint,395.00
HRA,HRA Property Maint         ,Revenue Expenditure,19-Sep-2017,HERTEL UK LTD,7319640,Revenue,1HBSP,Planned Service&Plant Maint,1777.56
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308001,Revenue,1HBSP,Planned Service&Plant Maint,266.00
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308441,Revenue,1HBSP,Planned Service&Plant Maint,2403.00
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308446,Revenue,1HBSP,Planned Service&Plant Maint,1952.92
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308451,Revenue,1HBSP,Planned Service&Plant Maint,1952.92
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308453,Revenue,1HBSP,Planned Service&Plant Maint,1952.92
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308455,Revenue,1HBSP,Planned Service&Plant Maint,1952.92
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308478,Revenue,1HBSP,Planned Service&Plant Maint,1952.92
HRA,HRA Property Maint         ,Revenue Expenditure,05-Sep-2017,HERTEL UK LTD,7308857,Revenue,1HBSP,Planned Service&Plant Maint,1850.06
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,19-Sep-2017,HEYSHAM HOUSE,7319113,Revenue,1MC02,Ind Sector Placements,72113.29
Adult and Culture,Social Services                        ,Revenue Expenditure,04-Sep-2017,HF TRUST LIMITED,7307425,Revenue,1MK60,Ind Day Care LD,505.44
Adult and Culture,Social Services                        ,Revenue Expenditure,04-Sep-2017,HF TRUST LIMITED,7307362,Revenue,1MK60,Ind Day Care LD,505.44
Children's Services,Childrens Services Support       ,Revenue Expenditure,21-Sep-2017,HF TRUST LIMITED,7321404,Revenue,1MD66,CWD Care Packages,315.90
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,01-Sep-2017,HIGH LEVEL CONTRACTS,7292694,Revenue,1DV01,1 Charlotte Square,299.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,25-Sep-2017,HIGH LEVEL CONTRACTS,7313262,Revenue,1KVWC,Minor Works Contracts,13722.63
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,20-Sep-2017,HIGHFIELD AWARDING BODY FOR COMPLIANCE,7311038,Revenue,1EA15,Newcastle City Learning Main,475.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,13-Sep-2017,HIGHFIELD AWARDING BODY FOR COMPLIANCE,7316150,Revenue,1EA15,Newcastle City Learning Main,295.00
Environment & Regeneration,E&R Commercial             ,Revenue Expenditure,25-Sep-2017,HIGHFIELD AWARDING BODY FOR COMPLIANCE,7309242,Revenue,1D500,Food Safety & Training,340.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HIGHVIEW HOUSE CARE HOME,7319440,Revenue,1MK20,Residential Care LD,22109.24
Environment & Regeneration,Blacksmiths                            ,Revenue Expenditure,15-Sep-2017,HIGHWAYS TRAINING UK LTD,7317713,Revenue,1KEMV,Blacksmiths,2695.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,25-Sep-2017,HILIGHTS THEATRE SERVICES,7287429,Revenue,1EA15,Newcastle City Learning Main,1211.33
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HILLFIELD NURSING HOME,7319506,Revenue,1MG10,Nursing Care OP,1240.40
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HILLFIELD NURSING HOME,7319356,Revenue,1MG10,Nursing Care OP,38146.98
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HILLFIELD NURSING HOME,7319356,Revenue,1MG20,Residential Care OP,6140.04
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,19-Sep-2017,HILLFIELD NURSING HOME,7319356,Revenue,4WX13,Ind Sector Client Loan Fund,1461.91
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,12-Sep-2017,HILL-ROM  UK LTD,7297506,Revenue,1MG25,Connie Lewcock House OP,677.58
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,12-Sep-2017,HILL-ROM  UK LTD,7297508,Revenue,1MG25,Connie Lewcock House OP,511.42
Adult and Culture,Social Services                        ,Revenue Expenditure,27-Sep-2017,HILTON PRIMARY ACADEMY,7326141,Revenue,1E20F,Statement&Supplementary Top Up,10018.15
Environment & Regeneration,Blacksmiths                            ,Revenue Expenditure,01-Sep-2017,HIRST SIGNS LTD,7303931,Revenue,1KEMV,Blacksmiths,380.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,27-Sep-2017,HIRST SIGNS LTD,7325857,Revenue,1KE23,Sandhills,297.91
Adult and Culture,Social Services                        ,Revenue Expenditure,27-Sep-2017,HM COURTS & TRIBUNALS SERVICE,7326108,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Sep-2017,HM COURTS & TRIBUNALS SERVICE,7315767,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Sep-2017,HM COURTS & TRIBUNALS SERVICE,7315764,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Sep-2017,HM COURTS & TRIBUNALS SERVICE,7315766,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Revenue Expenditure,25-Sep-2017,HM COURTS & TRIBUNALS SERVICE,7323234,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Revenue Expenditure,26-Sep-2017,HM RESIDENTIAL LTD,7319079,Revenue,1MN20,Asy Seekers Families,550.00
Children's Services,Invoice,Revenue Expenditure,08-Sep-2017,HMCTS,7312189,Revenue,1V101,Bus Lane Enforcement,20000.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323935,Revenue,1MG50,Home Care-Spot Purchased OP,672.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323936,Revenue,1MG50,Home Care-Spot Purchased OP,448.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323937,Revenue,1MH50,Home Care PD,756.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323939,Revenue,1MG50,Home Care-Spot Purchased OP,252.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323941,Revenue,1MH50,Home Care PD,504.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323943,Revenue,1MG50,Home Care-Spot Purchased OP,504.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323849,Revenue,1MG50,Home Care-Spot Purchased OP,672.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323850,Revenue,1MG50,Home Care-Spot Purchased OP,448.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323851,Revenue,1MH50,Home Care PD,780.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323853,Revenue,1MG50,Home Care-Spot Purchased OP,252.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323855,Revenue,1MH50,Home Care PD,504.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323858,Revenue,1MG50,Home Care-Spot Purchased OP,259.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323859,Revenue,1MG50,Home Care-Spot Purchased OP,672.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323860,Revenue,1MG50,Home Care-Spot Purchased OP,448.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323861,Revenue,1MH50,Home Care PD,764.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323863,Revenue,1MG50,Home Care-Spot Purchased OP,252.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323865,Revenue,1MH50,Home Care PD,504.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323867,Revenue,1MG50,Home Care-Spot Purchased OP,283.42
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323868,Revenue,1MG50,Home Care-Spot Purchased OP,720.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323869,Revenue,1MG50,Home Care-Spot Purchased OP,448.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323870,Revenue,1MH50,Home Care PD,764.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323872,Revenue,1MG50,Home Care-Spot Purchased OP,252.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HMS SERVICES LTD,7323874,Revenue,1MH50,Home Care PD,504.00
Environment & Regeneration,NS: D&CS Support Services  ,Revenue Expenditure,12-Sep-2017,HODGSON SAYERS LTD,7314577,Revenue,1KBRM,Sub Contractors R & M,3572.07
Environment & Regeneration,NS: D&CS Support Services  ,Revenue Expenditure,12-Sep-2017,HODGSON SAYERS LTD,7314580,Revenue,1KBRM,Sub Contractors R & M,1737.66
HRA,HRA Planning QS            ,Capital Expenditure,21-Sep-2017,HODGSON SAYERS LTD,7321513,Capital,2HE01,Capital Citywide,74594.25
HRA,HRA Planning QS            ,Capital Expenditure,08-Sep-2017,HODGSON SAYERS LTD,7311309,Capital,2HE01,Capital Citywide,933.07
HRA,HRA Planning QS            ,Capital Expenditure,04-Sep-2017,HODGSON SAYERS LTD,7307415,Capital,2HE01,Capital Citywide,6212.41
HRA,HRA Property Maint         ,Revenue Expenditure,06-Sep-2017,HODGSON SAYERS LTD,7294666,Revenue,1HBTC,Planned Tech Maintenance,5900.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,28-Sep-2017,HOME HOUSING ASSOC. (SUPPORTING PEOPLE),7327302,Revenue,1MX51,VP Hosuing Support Subsidy,1508.51
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HOMECARE PLUS,7323706,Revenue,1MG51,Home Care-Personal OP,83245.51
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HOMECARE PLUS,7323706,Revenue,1MH50,Home Care PD,8285.16
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HOMECARE PLUS,7323706,Revenue,1MK51,Home Care LD,2467.99
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,26-Sep-2017,HOMECARE PLUS,7323706,Revenue,1MM50,Home Care MH,2500.30
Adult and Culture,Social Services                        ,Revenue Expenditure,27-Sep-2017,HOUSING ADVICE CENTRE,7326315,Revenue,1VH26,Housing Advice Centre,347.45
Adult and Culture,Housing Payments,Revenue Expenditure,15-Sep-2017,HOUSING PAYMENTS BACS,7317796,Revenue,1E652,SB LAC Education Support,866.00
Adult and Culture,Housing Payments,Revenue Expenditure,15-Sep-2017,HOUSING PAYMENTS BACS,7317797,Revenue,1E652,SB LAC Education Support,1299.00
Environment & Regeneration,Allendale Building                     ,Revenue Expenditure,06-Sep-2017,HOWDENS JOINERY,7300954,Revenue,1KR10,Voids,256.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HOWDON CARE CENTRE,7319449,Revenue,1MG10,Nursing Care OP,4483.40
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HOWDON CARE CENTRE,7319449,Revenue,1MG20,Residential Care OP,7883.04
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HOWDON CARE CENTRE,7319449,Revenue,1MM20,Residential Care MH,1911.04
Adult and Culture,Social Services-Carefirst              ,Revenue Income,19-Sep-2017,HOWDON CARE CENTRE,7319449,Revenue,1MG20,Residential Care OP,-3825.04
Children's Services,Int Childhood Services     ,Revenue Expenditure,07-Sep-2017,HSF TRAINING LTD,7301306,Revenue,1MB20,Workforce Reform,300.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HUNDENS PARK CARE HOME,7319472,Revenue,1MH10,Nursing Care PD,2444.40
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,HUNTERCOMBE LIFEWAYS,7319476,Revenue,1MM20,Residential Care MH,10573.92
Environment & Regeneration,Highways                               ,Revenue Expenditure,13-Sep-2017,HUSQVARNA CONSTRUCTION PRODUCTS LTD,7296611,Revenue,1KEMC,Highways,278.36
Environment & Regeneration,Cityworks Cems & Crems     ,Revenue Expenditure,11-Sep-2017,ICCM,7300807,Revenue,1KE27,Bereavement Services Overhead,1370.00
HRA,HRA East End CSC           ,Revenue Expenditure,26-Sep-2017,ICI CONTRACT DIRECT,7319648,Revenue,1HATC,Responsive Tech Maintenance,5873.41
Children's Services,Childrens Services Support       ,Revenue Expenditure,26-Sep-2017,ID SUPPORT LTD,7320203,Revenue,1MD62,Support to LAC,500.40
Children's Services,Childrens Services Support       ,Revenue Expenditure,05-Sep-2017,ID SUPPORT LTD,7307762,Revenue,1MD62,Support to LAC,667.20
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,19-Sep-2017,IDEAL FOSTERING,7318977,Revenue,1MC22,IND Sector Foster Carer Costs,8800.00
Environment & Regeneration,E&R ERS&PP                 ,Revenue Expenditure,06-Sep-2017,IDOX SOFTWARE LTD,7285366,Revenue,1D521,Hackney Carriage & Privte Hire,9000.00
Environment & Regeneration,E&R ERS&PP                 ,Revenue Expenditure,06-Sep-2017,IDOX SOFTWARE LTD,7310130,Revenue,1D521,Hackney Carriage & Privte Hire,10000.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Sep-2017,IFFLEY CAR HOME,7319432,Revenue,1MG10,Nursing Care OP,3800.00
HRA,HRA Property Maint         ,Revenue Expenditure,14-Sep-2017,IMP CONSERVATION LTD,7301343,Revenue,1HBTC,Planned Tech Maintenance,2808.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,07-Sep-2017,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7294673,Revenue,1V101,Bus Lane Enforcement,10757.50
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,05-Sep-2017,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7308460,Revenue,1V101,Bus Lane Enforcement,15835.75
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,05-Sep-2017,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,7300976,Revenue,1V204,Car Parking Infrastructure,380.00
Adult and Culture,Social Services                        ,Capital Expenditure,26-Sep-2017,INCLUSION NORTH,7323959,Capital,2WW01,Adult And Culture Capital,10000.00
Environment & Regeneration,Regional Transport         ,Revenue Expenditure,27-Sep-2017,INDEPENDENT EVENTS,7322923,Revenue,1V009,Empower,2214.00
Environment & Regeneration,Regional Transport         ,Revenue Expenditure,19-Sep-2017,INDEPENDENT EVENTS,7311368,Revenue,1V009,Empower,4488.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,21-Sep-2017,INFINITY INCORPORATED LTD,7310703,Revenue,1EA15,Newcastle City Learning Main,1001.25
Adult and Culture,Library Admin              ,Revenue Expenditure,22-Sep-2017,INFO TECHNOLOGY SUPPLY LTD,7316904,Revenue,1EJ12,ICT,539.55
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,21-Sep-2017,INGSON LTD,7319704,Revenue,1MB14,Social Care Strategic Mngment,6388.15
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,14-Sep-2017,INGSON LTD,7316569,Revenue,1MB14,Social Care Strategic Mngment,6333.15
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,08-Sep-2017,INITIAL SECURITY,7311839,Revenue,1KEWQ,Sandhills Depot,7667.85
Environment & Regeneration,NS: Waste Management       ,Revenue Expenditure,08-Sep-2017,INITIAL SECURITY,7311838,Revenue,1KE18,Walbottle Recycling Centre,297.60
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,08-Sep-2017,INITIAL WASHROOM SOLUTIONS,7306436,Revenue,1V204,Car Parking Infrastructure,251.29
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Revenue Expenditure,13-Sep-2017,INNER CITY JIU JITSU,7316041,Revenue,1KN32,Kenton Ward,1798.08
Chief Executive's,CD - ICT Services (Sch & Child)  ,Revenue Expenditure,26-Sep-2017,INSIGHT DIRECT (UK) LTD,7324656,Revenue,1VH22,Temporary Accommodation Prem,825.00
Chief Executive's,CD - IT Mgmt & Networks          ,Capital Expenditure,11-Sep-2017,INSIGHT DIRECT (UK) LTD,7311892,Capital,2CITC,IT Services,266.11
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Sep-2017,INSPIRED CARE UK,7307102,Revenue,1MG50,Home Care-Spot Purchased OP,465.65
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,05-Sep-2017,INSPIRED CARE UK,7307103,Revenue,1MG50,Home Care-Spot Purchased OP,437.85
Environment & Regeneration,E&R Commercial             ,Revenue Expenditure,28-Sep-2017,INSTITUTE OF TRADING STANDARDS,7311770,Revenue,1D520,Trading Standards,425.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,07-Sep-2017,INTEGRATED UTILITY SERVICES,7303030,Revenue,1KR05,District Heating,1365.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,27-Sep-2017,INTEGRATED WATER SERVICES,7317183,Revenue,1FRAW,Premises Contracts,337.50
HRA,HRA Property Maint         ,Revenue Expenditure,20-Sep-2017,INTEGRATED WATER SERVICES,7320520,Revenue,1HBSP,Planned Service&Plant Maint,2035.15
HRA,HRA Property Maint         ,Revenue Expenditure,15-Sep-2017,INTEGRATED WATER SERVICES,7315981,Revenue,1HBSP,Planned Service&Plant Maint,2035.15
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,19-Sep-2017,INTERACT CARE LTD,7319095,Revenue,1MC02,Ind Sector Placements,15004.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,19-Sep-2017,INTERACT CARE LTD,7319094,Revenue,1MC12,Section 31A High Care Needs,10078.60
