Newcastle City Council Invoices over £250 paid in March 2020,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2020,FIRST RESPONSE GROUP LTD,7995787,revenue,1KJ31,Security - Manned Guards,2977.43
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2020,FIRST RESPONSE GROUP LTD,7995790,revenue,1KJ31,Security - Manned Guards,17092.62
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/03/2020,FIRST RESPONSE GROUP LTD,7995782,revenue,1KJ31,Security - Manned Guards,2066.58
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/03/2020,FIRST RESPONSE GROUP LTD,7995783,revenue,1KJ31,Security - Manned Guards,19053.27
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,18/03/2020,FIRST RESPONSE GROUP LTD,8003010,revenue,1KJ31,Security - Manned Guards,8707.5
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,05/03/2020,FIRST RESPONSE GROUP LTD,7990303,revenue,1KF07,Banqueting Suite,325.08
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,03/03/2020,FIRST RESPONSE GROUP LTD,7988533,revenue,1KJ31,Security - Manned Guards,798.19
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,FITZROY SUPPORT,7988188,revenue,1MK20,Residential Care LD,6303.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,FITZROY SUPPORT,8013477,revenue,1MK20,Residential Care LD,6303.44
ASC & Integrated Services,Adult Social Care,Revenue Income,03/03/2020,FITZROY SUPPORT,7988188,revenue,1MK20,Residential Care LD,-2279.16
ASC & Integrated Services,Adult Social Care,Revenue Income,31/03/2020,FITZROY SUPPORT,8013477,revenue,1MK20,Residential Care LD,-2279.16
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/03/2020,FIVE RIVERS CHILD CARE LTD,7987026,revenue,1MC22,IND Sector Foster Carer Costs,14742.52
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,FIVE RIVERS CHILD CARE LTD,8013506,revenue,1MC22,IND Sector Foster Carer Costs,3926.35
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,FIVE STAR SERVICES LTD,8002313,revenue,1MC20,In-House Foster Carer Costs,275
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,FIVE STAR SERVICES LTD,8002308,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,FIVE STAR SERVICES LTD,8002315,revenue,1MC20,In-House Foster Carer Costs,310
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,FIVE STAR SERVICES LTD,8002325,revenue,1MC20,In-House Foster Carer Costs,280
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,FIVE STAR SERVICES LTD,8002326,revenue,1MC20,In-House Foster Carer Costs,350
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/03/2020,FIVE STAR SERVICES LTD,8007077,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/03/2020,FIVE STAR SERVICES LTD,8007079,revenue,1MC20,In-House Foster Carer Costs,300
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/03/2020,FIVE STAR SERVICES LTD,8002317,revenue,1MC20,In-House Foster Carer Costs,320
Resources,ICT,Revenue Expenditure,19/03/2020,FLAG ENGINEERING SERVICES,7985554,revenue,1CP17,Digital Printing,1295.00
Operations & Reg Services,Local Services,Revenue Expenditure,12/03/2020,FLEET (LINE MARKERS) LTD,7985598,revenue,1KEFA,Grounds Maintenance,1068.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/03/2020,FLEET FACTORS LTD,7978104,revenue,3KES1,Fleetmaster Stores Account,389.48
Operations & Regulatory Services ,Operations,Revenue Expenditure,04/03/2020,FLEET FACTORS LTD,7975027,revenue,3KES1,Fleetmaster Stores Account,521.47
Operations & Regulatory Services ,Operations,Revenue Expenditure,04/03/2020,FLEET FACTORS LTD,7975023,revenue,3KES1,Fleetmaster Stores Account,262.65
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,17/03/2020,FLEMING COURT,8001123,revenue,1MG10,Nursing Care OP,7243.25
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,17/03/2020,FLEMING COURT,8001123,revenue,1MG20,Residential Care OP,7897.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,FLEMING COURT,8013743,revenue,1MG10,Nursing Care OP,2503.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,FLEMING COURT,8013743,revenue,1MG20,Residential Care OP,7897.08
Corporate Budgets,Corporate Budgets,Revenue Expenditure,25/03/2020,FLEX-E-VOUCHERS LIMITED,8008328,revenue,1RB48,Other Corporate Items,498.75
"Children, Education and Skills",Education,Revenue Expenditure,05/03/2020,FLEX-E-VOUCHERS RE ELDON SQUARE,7990428,revenue,1E652,Virtual School,2700
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/03/2020,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,7994011,revenue,1MH50,Home Care PD,533.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/03/2020,FLOW (NE) CIC,7989561,revenue,1MK60,Ind Day Care LD,360
City Futures,Policy and Performance,Revenue Expenditure,09/03/2020,FLUENT TECHNOLOGY,7992601,revenue,1FT04,Policy,5500
Public Health Service,Public Health,Revenue Expenditure,27/03/2020,FLUID BRANDING,8009181,revenue,1KLF0,Womens Development,1015.00
Public Health Service,Public Health,Revenue Expenditure,27/03/2020,FLUID BRANDING,8009186,revenue,1KLF0,Womens Development,481.00
Place,Transport,Revenue Expenditure,11/03/2020,FM STEELSTOCK LTD,7987958,revenue,1KEMC,Highways,667.08
Place,Transport,Revenue Expenditure,30/03/2020,FM STEELSTOCK LTD,8009267,revenue,1KEMC,Highways,345.00
"Children, Education and Skills",Education,Revenue Expenditure,09/03/2020,FOCUS EDUCATION (NEWCASTLE) LTD,7978720,revenue,1E31B,PFI Full Services,359.95
"Children, Education and Skills",Education,Revenue Expenditure,19/03/2020,FOCUS EDUCATION (NEWCASTLE) LTD,7991482,revenue,1E31B,PFI Full Services,540691.42
"Children, Education and Skills",Education,Revenue Expenditure,03/03/2020,FOCUS EDUCATION (NEWCASTLE) LTD,7973382,revenue,1E31B,PFI Full Services,17089.18
"Children, Education and Skills",Education,Revenue Expenditure,27/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,8009976,revenue,1EA15,Newcastle City Learning Main,3984.5
"Children, Education and Skills",Education Schools,Revenue Expenditure,30/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,8011135,revenue,1E201,ISB PVI Nurseries,16376.1
"Children, Education and Skills",Education Schools,Revenue Expenditure,30/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,8011135,revenue,1EEP5,2Yr Old Learning & Childcare,8236.8
"Children, Education and Skills",Education Schools,Revenue Expenditure,12/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7997278,revenue,1E29C,SB Disability Access Fund,1230
"Children, Education and Skills",Education Schools,Revenue Expenditure,12/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7997277,revenue,1E29C,SB Disability Access Fund,1230
"Children, Education and Skills",Education Schools,Revenue Income,10/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,7994829,revenue,1E20C,SEN EY Panel Inclusion Fund,375
"Children, Education and Skills",Education Schools,Revenue Income,26/03/2020,FOOTSTEPS CHILDRENS SERVICES LTD,8009381,revenue,1E20C,SEN EY Panel Inclusion Fund,300
Operations & Regulatory Services ,Operations,Revenue Expenditure,27/03/2020,FORD MOTOR COMPANY,7998389,revenue,3KES1,Fleetmaster Stores Account,310.37
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/03/2020,FORD MOTOR COMPANY,7985765,revenue,3KES1,Fleetmaster Stores Account,273.24
Operations & Regulatory Services ,Operations,Revenue Expenditure,11/03/2020,FORD MOTOR COMPANY,7975007,revenue,3KES1,Fleetmaster Stores Account,274.05
Operations & Regulatory Services ,Operations,Revenue Expenditure,05/03/2020,FORD MOTOR COMPANY,7976319,revenue,3KES1,Fleetmaster Stores Account,250.84
Resources,Legal Services,Revenue Expenditure,03/03/2020,FORENSIC PATHOLOGY LTD,7988493,revenue,1FA51,Coroner,276.90
Resources,Legal Services,Revenue Expenditure,03/03/2020,FORENSIC PATHOLOGY LTD,7988383,revenue,1FA51,Coroner,276.90
Resources,Legal Services,Revenue Expenditure,03/03/2020,FORENSIC PATHOLOGY LTD,7988384,revenue,1FA51,Coroner,276.90
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,FORESIGHT RESIDENTIAL LTD,7988082,revenue,1MH20,Residential Care PD,3800
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,FORESIGHT RESIDENTIAL LTD,8013373,revenue,1MH20,Residential Care PD,3800
ASC & Integrated Services,Adult Social Care,Revenue Income,03/03/2020,FORESIGHT RESIDENTIAL LTD,7988082,revenue,1MH20,Residential Care PD,-414.2
ASC & Integrated Services,Adult Social Care,Revenue Income,31/03/2020,FORESIGHT RESIDENTIAL LTD,8013373,revenue,1MH20,Residential Care PD,-414.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,FOREVER CARE,7988128,revenue,1MK20,Residential Care LD,12585
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,FOREVER CARE,8013419,revenue,1MK20,Residential Care LD,15388
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,FOREVER CARE,8013538,revenue,1MC02,Ind Sector Placements,15120
Public Health Service,Public Health,Revenue Expenditure,20/03/2020,FORUM PRINT MANAGEMENT LTD,7991273,revenue,1KLF0,Womens Development,4105.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/03/2020,FOSTER CARE SOLUTIONS,7987025,revenue,1MC22,IND Sector Foster Carer Costs,12336
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,FOSTER CARE SOLUTIONS,8013505,revenue,1MC22,IND Sector Foster Carer Costs,12336
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/03/2020,FOSTER CARES LTD,7987027,revenue,1MC22,IND Sector Foster Carer Costs,15180.8
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,FOSTER CARES LTD,8013507,revenue,1MC22,IND Sector Foster Carer Costs,15180.8
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/03/2020,FOSTERING PEOPLE LTD,7987029,revenue,1MC22,IND Sector Foster Carer Costs,8701.4
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,FOSTERING PEOPLE LTD,8013509,revenue,1MC22,IND Sector Foster Carer Costs,8701.4
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/03/2020,FOSTERING SOLUTIONS,7987030,revenue,1MC22,IND Sector Foster Carer Costs,16245.2
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,FOSTERING SOLUTIONS,8013510,revenue,1MC22,IND Sector Foster Carer Costs,9855.2
HRA Expenditure,General Management,Revenue Expenditure,06/03/2020,FOUNTAIN CHAMBERS,7991453,revenue,1HFA7,HRA A&P RTB,450
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,18/03/2020,FRANK ROUND LTD,7999236,revenue,1KF07,Banqueting Suite,471.44
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,16/03/2020,FRANK ROUND LTD,7999232,revenue,1KF07,Banqueting Suite,307.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,23/03/2020,FRANK ROUND LTD,8004538,revenue,1KF07,Banqueting Suite,438.51
Place,Fairer Housing Unit,Revenue Expenditure,20/03/2020,FRANKS THE FLOORING STORE,8004575,revenue,1VH09,Care & Repair Newcastle,500.00
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,11/03/2020,FREEMAN CATERING BUTCHERS,7996244,revenue,1E464,Castle Nursery Shieldfield,389.51
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,30/03/2020,FREEMAN CATERING BUTCHERS,8008918,revenue,1E465,Castle Nursery Willow Ave,315.2
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,31/03/2020,FREEMAN CATERING BUTCHERS,8011543,revenue,1E464,Castle Nursery Shieldfield,398.89
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995859,revenue,1KB40,Citybuild Stores O/H,29.4
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995860,revenue,1KB40,Citybuild Stores O/H,43.05
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995859,revenue,1KJ51,Cash in Transit,5.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995860,revenue,1KJ51,Cash in Transit,25.41
Operations & Reg Services,Local Services,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995859,revenue,1KW00,Localised Working,27.93
Operations & Reg Services,Local Services,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995859,revenue,1KE44,Waste Collect Trade Containers,25.41
Operations & Reg Services,Local Services,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995860,revenue,1KW00,Localised Working,26.88
Operations & Reg Services,Local Services,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995860,revenue,1KE44,Waste Collect Trade Containers,59.85
Operations & Reg Services,Operations,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995859,revenue,1KENB,Fleet Workshops OH,193.14
Operations & Reg Services,Operations,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995860,revenue,1KENB,Fleet Workshops OH,48.30
Place,Transport,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995859,revenue,1KEMC,Highways,13.23
Place,Transport,Revenue Expenditure,11/03/2020,FREIGHT TRANSPORT ASSOCIATION LTD,7995860,revenue,1KEMC,Highways,53.97
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,10/03/2020,FRESHFAYRE LTD,7994743,revenue,1KF07,Banqueting Suite,285.78
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/03/2020,FRESHFAYRE LTD,7996783,revenue,1KF07,Banqueting Suite,285.75
City Futures,Communities Team,Revenue Expenditure,12/03/2020,FRIENDS OF THE VALLEY & LITTLE DENE,7997260,revenue,1FW08,Dene & South Gosforth,1000
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,27/03/2020,G T HARVEY & PARTNERS,8009171,revenue,1MX01,Welford Resource Centre LD,535
Operations & Reg Services,Local Services,Revenue Expenditure,20/03/2020,G&B WASTE SERVICES,8004515,revenue,1KE21,Brunswick Recycling Centre,4853.12
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,27/03/2020,G.M.S.,8009775,revenue,1KVWC,Minor Works Contracts,295
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7988127,revenue,1MH20,Residential Care PD,2252.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7988127,revenue,1MK20,Residential Care LD,4505.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7988127,revenue,1MM20,Residential Care MH,6014.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8013418,revenue,1MH20,Residential Care PD,2252.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8013418,revenue,1MK20,Residential Care LD,4505.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8013418,revenue,1MM20,Residential Care MH,6014.28
ASC & Integrated Services,Adult Social Care,Revenue Income,03/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,7988127,revenue,1MK20,Residential Care LD,-757.6
ASC & Integrated Services,Adult Social Care,Revenue Income,31/03/2020,GAILEY LODGE CARE HOME RENAL HEALTH LTD,8013418,revenue,1MK20,Residential Care LD,-757.6
Resources,Financial Services,Revenue Expenditure,26/03/2020,GANDLAKE LTD,8008798,revenue,1CR01,Revs and Bens Supp&Svs,1200.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,11/03/2020,GAP,7996135,revenue,1KVWC,Minor Works Contracts,319.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,17/03/2020,GARDEN LODGE,8001195,revenue,1MG20,Residential Care OP,72945.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,17/03/2020,GARDEN LODGE,8001195,revenue,1MH20,Residential Care PD,1967.3
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,GARDEN LODGE,8013705,revenue,1MG20,Residential Care OP,74539.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,GARDEN LODGE,8013705,revenue,1MH20,Residential Care PD,2503.84
"Children, Education and Skills",Education Schools,Revenue Expenditure,30/03/2020,GARDEN VILLAGE PLAYGROUP,8011030,revenue,1E201,ISB PVI Nurseries,2591.55
"Children, Education and Skills",Education Schools,Revenue Expenditure,30/03/2020,GARDEN VILLAGE PLAYGROUP,8011030,revenue,1EEP5,2Yr Old Learning & Childcare,1029.6
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,30/03/2020,GARDINER SECURITY LTD,8008900,revenue,1KVEE,Electrical Stand Alone Works,513.4
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,04/03/2020,GARDINER SECURITY LTD,7989621,revenue,1KVEE,Electrical Stand Alone Works,354.44
Operations & Reg Services,Community Hubs,Revenue Expenditure,26/03/2020,GARTEC LIMITED,8009388,revenue,1EJ08,Repairs & Maintenance,368
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/03/2020,GARVALD HOME FARM,7988171,revenue,1MK20,Residential Care LD,2736.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,31/03/2020,GARVALD HOME FARM,8013460,revenue,1MK20,Residential Care LD,2736.12
ASC & Integrated Services,Adult Social Care,Revenue Income,03/03/2020,GARVALD HOME FARM,7988171,revenue,1MK20,Residential Care LD,-347
ASC & Integrated Services,Adult Social Care,Revenue Income,31/03/2020,GARVALD HOME FARM,8013460,revenue,1MK20,Residential Care LD,-347
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,17/03/2020,GAS SAFE REGISTER,7989414,revenue,1KVEM,Mechanical Stand Alone Works,1799.72
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/03/2020,GATESHEAD CENTRAL TAXIS,8012426,revenue,1MC20,In-House Foster Carer Costs,1080
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/03/2020,GATESHEAD CENTRAL TAXIS,8012429,revenue,1MC20,In-House Foster Carer Costs,1584
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/03/2020,GATESHEAD CENTRAL TAXIS,8012424,revenue,1MC20,In-House Foster Carer Costs,1200
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/03/2020,GATESHEAD CENTRAL TAXIS,8012428,revenue,1MC20,In-House Foster Carer Costs,1140
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/03/2020,GATESHEAD CENTRAL TAXIS,8012431,revenue,1MC20,In-House Foster Carer Costs,1564
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/03/2020,GATESHEAD CENTRAL TAXIS,8012430,revenue,1MC20,In-House Foster Carer Costs,2442
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,06/03/2020,GATESHEAD CENTRAL TAXIS,7991317,revenue,1MC20,In-House Foster Carer Costs,3120
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,GATESHEAD CENTRAL TAXIS,8013797,revenue,1MC20,In-House Foster Carer Costs,1368
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,GATESHEAD CENTRAL TAXIS,8013819,revenue,1MC20,In-House Foster Carer Costs,1848
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,GATESHEAD CENTRAL TAXIS,8013822,revenue,1MC20,In-House Foster Carer Costs,1656
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,31/03/2020,GATESHEAD CENTRAL TAXIS,8013823,revenue,1MC20,In-House Foster Carer Costs,2072
Operations & Reg Services,Operations,Revenue Expenditure,19/03/2020,GATESHEAD COLLEGE,8003443,revenue,1KENB,Fleet Workshops OH,956.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/03/2020,GATESHEAD MBC,7986000,revenue,1MC02,Ind Sector Placements,5162
"Children, Education and Skills",Education Schools,Revenue Expenditure,16/03/2020,GATESHEAD MBC,7999821,revenue,1E20A,SB Independent Schools,15738.58
"Children, Education and Skills",Education Schools,Revenue Expenditure,12/03/2020,GATESHEAD MBC,7996766,revenue,1E20A,SB Independent Schools,19830.1
Operations & Reg Services,Resilience Planning,Revenue Expenditure,27/03/2020,GATESHEAD MBC,8010173,revenue,1D561,Local Resilience Forum,279.05
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,02/03/2020,GB LOCKING SYSTEMS LTD,7986854,revenue,1KVEE,Electrical Stand Alone Works,254
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/03/2020,GB LUBRICANTS,7998499,revenue,3KES1,Fleetmaster Stores Account,2239.57
Operations & Reg Services,Local Services,Revenue Expenditure,17/03/2020,GBM PRODUCTS,8001684,revenue,1KE23,Sandhills,255.95
City Futures,"Museums, Arts and Culture",Revenue Expenditure,11/03/2020,GEM ARTS,7978768,revenue,1DF22,Seed Fund/Invest Fund 10K,900
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MG02,Community Health & Social Care,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MK01,LDA Insights,887.23
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1MG02,Community Health & Social Care,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1MK01,LDA Insights,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002514,revenue,1MG02,Community Health & Social Care,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002514,revenue,1MK01,LDA Insights,1120.83
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002501,revenue,1MG02,Community Health & Social Care,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002501,revenue,1MK01,LDA Insights,2218.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002513,revenue,1MK01,LDA Insights,2258.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002506,revenue,1MG02,Community Health & Social Care,1109.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002506,revenue,1MK01,LDA Insights,2361.4
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1VH22,Temporary Accommodation Prem,734.96
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1VH22,Temporary Accommodation Prem,558.24
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002514,revenue,1VH22,Temporary Accommodation Prem,559.68
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002501,revenue,1VH22,Temporary Accommodation Prem,478.71
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002513,revenue,1VH22,Temporary Accommodation Prem,1196.01
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MB14,Social Care Strategic Mngment,4618.01
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MB22,Initial Response Service,11700.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MB29,Contact Team,729.27
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MB30,Long Term Social Work Teams,29933.39
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004441,revenue,1MF02,16+ Team,6244.55
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1MB14,Social Care Strategic Mngment,5487.35
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1MB22,Initial Response Service,8603.21
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1MB29,Contact Team,729.27
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,20/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8004444,revenue,1MB30,Long Term Social Work Teams,23897.27
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002514,revenue,1MB14,Social Care Strategic Mngment,3332.98
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002514,revenue,1MB22,Initial Response Service,10255.78
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,18/03/2020,GEOMETRIC RESULTS INTERNATIONAL LTD,8002514,revenue,1MB29,Contact Team,1370.34
