Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-10-04,1600484040,18300,3050,15250,Quorum Estates Pension Fund Ltd,Children's Services,Rents
Salford City Council,2013-10-04,601098882,18455.52,3075.92,15379.6,Leigh Electrical Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-10-04,1600483119,18538.21,0,18538.21,Birtenshaw Hall,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-10-04,1600483554,20000,0,20000,Pure Innovations Ltd,Community Health & Social Care,Supp Employment Pays
Salford City Council,2013-10-04,1600482255,21038.5,0,21038.5,The Hershel Weiss Children,Children's Services,Payts to Agencies
Salford City Council,2013-10-04,1600482882,24000,4000,20000,Asbestos Clearance And Disposal Services,Capital Expenditure,Works & Building
Salford City Council,2013-10-04,601098405,27813.45,4635.58,23177.87,Hays Recruitment,Capital Expenditure,Agency Fees
Salford City Council,2013-10-04,1600483586,34795.02,0,34795.02,Imagine Act And Succeed,Customer and Support Services,Payts to Agencies
Salford City Council,2013-10-04,601098883,39935.77,6656.03,33279.74,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-10-04,1600482133,98315,0,98315,Gaddum Centre,Community Health & Social Care,Pyts Agenc - Ext Fnd
Salford City Council,2013-10-04,601098396,116031.49,19338.58,96692.91,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-10-04,1600482254,150000,0,150000,Gaddum Centre,Community Health & Social Care,Pyts Agenc - Ext Fnd
Salford City Council,2013-10-04,601098885,344166.43,57361.07,286805.36,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-10-04,2203558092,400000,0,400000,Pannone Sols,Sustainable Regeneration,Purchase of Land / Buildings
Salford City Council,2013-10-07,1600482771,531.36,88.56,442.8,Manchester City Council,Sustainable Regeneration,Legal Fees
Salford City Council,2013-10-07,53704617,545.79,1.29,544.5,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2013-10-07,601098901,559.15,0,559.15,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,601098812,573.26,95.54,477.72,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,601098896,575.62,0,575.62,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,601098926,673.5,0,673.5,Redacted Data,Community Health & Social Care,Overnight Break
Salford City Council,2013-10-07,1600482443,676.6,112.77,563.83,Limes Service Station,Environment and Community Safety,Vehicle Fuel
Salford City Council,2013-10-07,601098939,720,120,600,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,1600481931,731.24,121.87,609.37,Marlow Electrical Co,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2013-10-07,601098903,733.33,0,733.33,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,601098940,737.82,122.97,614.85,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,53704680,744.51,13.07,731.44,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2013-10-07,601098938,753.36,125.56,627.8,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,601098315,929.2,0,929.2,Together Trust,Community Health & Social Care,Resid Care Home
Salford City Council,2013-10-07,1600482496,958.8,159.8,799,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2013-10-07,1600482779,959.82,159.97,799.85,Helping Hand Company,Community Health & Social Care,Disability Equipment
Salford City Council,2013-10-07,601098934,966.05,161.01,805.04,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,601097964,975,0,975,Together Trust,Community Health & Social Care,Day Care
Salford City Council,2013-10-07,601098814,1029.77,171.63,858.14,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,601098813,1105.92,184.32,921.6,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-10-07,1600482181,1150.27,191.71,958.56,Prs For Music,Children's Services,Other Prof Fees
Salford City Council,2013-10-07,1600482203,1248,208,1040,One Goal Ltd,Children's Services,Class Supplies Capit
Salford City Council,2013-10-07,1600482506,1383.12,230.52,1152.6,Yeshili Reflective Materials Ltd,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2013-10-07,1600482372,1436.4,239.4,1197,Mountway Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-10-07,601097680,1568,0,1568,Vestacare Limited,Community Health & Social Care,Day Care
Salford City Council,2013-10-07,601097808,1920,0,1920,Vestacare Limited,Community Health & Social Care,Day Care
Salford City Council,2013-10-07,1600482196,1980,330,1650,Saville Audio Visual,Environment and Community Safety,Equipment Purchase
Salford City Council,2013-10-07,601098895,2115.46,0,2115.46,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600482507,3011.04,501.84,2509.2,Yeshili Reflective Materials Ltd,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2013-10-07,1600482444,3291.27,0,3291.27,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600484166,3346.99,8.33,3338.66,B Littler & Sons,Community Health & Social Care,Funerals
Salford City Council,2013-10-07,1600482516,3396.81,0,3396.81,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600482517,3396.81,0,3396.81,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600482445,3538.34,0,3538.34,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600482518,3538.34,0,3538.34,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,601098820,3738.6,0,3738.6,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-10-07,1600483949,4560,760,3800,E & J Kane Ltd,Community Health & Social Care,Building Maintenance
Salford City Council,2013-10-07,1600478246,5571.3,928.55,4642.75,De Lage Landen Leasing Ltd,Office of the Chief Executive,IT  Licence Fee
Salford City Council,2013-10-07,1600482214,6000,1000,5000,Smart Control Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-10-07,1600482510,7405.5,0,7405.5,Penarth Group,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600482156,7411.92,1235.32,6176.6,Image At Work,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2013-10-07,1600482890,9522.31,1587.06,7935.25,Nhs Greater Manchester Csu,Community Health & Social Care,Payts to Agencies
Salford City Council,2013-10-07,1600484156,9689.25,1614.87,8074.38,Logical Transport Ltd,Community Health & Social Care,Computer Software
Salford City Council,2013-10-07,1600483488,10833.33,0,10833.33,Belmont School Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,1600483614,12600,2100,10500,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-10-07,1600482449,15500,0,15500,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-10-07,601097847,16222.57,2703.76,13518.81,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-10-07,1600483908,17482.36,2913.73,14568.63,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-10-07,1600483387,22449.6,3741.6,18708,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-10-07,601098339,49194.34,8199.05,40995.29,Warden Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-10-07,1600483490,70156.8,11692.8,58464,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-10-07,601098402,75834.92,12639.15,63195.77,Warden Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-10-07,601098553,95086.48,15847.74,79238.74,Warden Construction Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-10-07,1600482769,103137.84,17189.64,85948.2,S & W Tlp Education Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2013-10-07,601098401,236508.6,39418.1,197090.5,Warden Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-10-08,6001412387,5979.72,0,5979.72,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412718,2753.92,0,2753.92,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412796,1964.08,0,1964.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412691,1459.36,0,1459.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412714,1367.52,0,1367.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412501,1357.16,0,1357.16,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412820,1344.08,0,1344.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412593,1296.08,0,1296.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412685,1292.2,0,1292.2,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412787,1244.08,0,1244.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412795,1238.4,0,1238.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412535,1221.44,0,1221.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412729,1188,0,1188,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412727,1179.4,0,1179.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412442,1054.4,0,1054.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412379,1044.48,0,1044.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412595,1031.04,0,1031.04,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412698,988.28,0,988.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412646,965.44,0,965.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412412,964.32,0,964.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412789,949.32,0,949.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412733,924,0,924,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412835,910.93,0,910.93,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412605,906.88,0,906.88,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412773,906.6,0,906.6,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412633,884.96,0,884.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412572,829.36,0,829.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412678,801.28,0,801.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412372,754.28,0,754.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412768,749,0,749,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412638,747.52,0,747.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412397,741.48,0,741.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412486,708.96,0,708.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412504,692.8,0,692.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412416,684,0,684,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412500,674.4,0,674.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412705,667.48,0,667.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412532,667.36,0,667.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412696,660.8,0,660.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412853,640,0,640,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412459,638.16,0,638.16,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412380,633.92,0,633.92,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412407,629.92,0,629.92,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412731,614.24,0,614.24,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412763,599.32,0,599.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412713,590.68,0,590.68,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412445,583.12,0,583.12,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412386,582.48,0,582.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412641,581.44,0,581.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412832,580.32,0,580.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412458,576.6,0,576.6,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412639,567.16,0,567.16,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412428,565.04,0,565.04,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412749,561.2,0,561.2,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412438,543.36,0,543.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412728,535,0,535,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412811,533.6,0,533.6,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412692,528.44,0,528.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412433,528.04,0,528.04,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412642,527.76,0,527.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412462,519.76,0,519.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412583,519.48,0,519.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412464,517.56,0,517.56,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412596,515.12,0,515.12,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412423,512.68,0,512.68,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412510,507.76,0,507.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412838,504.64,0,504.64,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,53741857,506.89,0,506.89,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2013-10-08,6001412447,514.08,0,514.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412550,517.44,0,517.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412520,526.32,0,526.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412584,526.32,0,526.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412548,526.68,0,526.68,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412676,527.24,0,527.24,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412541,535.92,0,535.92,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412607,535.92,0,535.92,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412794,540.84,0,540.84,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412465,540.96,0,540.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412843,550.84,0,550.84,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412440,552,0,552,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412396,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412503,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412509,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412563,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412564,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412580,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412818,554.4,0,554.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412804,558.88,0,558.88,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412779,565.4,0,565.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600482843,568.33,94.72,473.61,Johnston Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-10-08,6001412647,569.92,0,569.92,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412770,571.8,0,571.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412624,572.88,0,572.88,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412710,576.84,0,576.84,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412709,577.36,0,577.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412389,578.52,0,578.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412490,585.08,0,585.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412566,591.36,0,591.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412610,591.36,0,591.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412851,597.96,0,597.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412700,599.96,0,599.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412712,601.32,0,601.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412758,618.56,0,618.56,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412694,621.76,0,621.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412833,622.72,0,622.72,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412739,628.32,0,628.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412805,633.36,0,633.36,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412534,636.48,0,636.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412774,636.48,0,636.48,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412622,639.52,0,639.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412395,643.12,0,643.12,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412383,644.64,0,644.64,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412475,646.8,0,646.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412645,646.8,0,646.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412425,648,0,648,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600482894,648,108,540,Spectra Security,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2013-10-08,6001412819,648.96,0,648.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412592,656.04,0,656.04,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412720,656.8,0,656.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600483701,660,110,550,The Training Company,Children's Services,Training expenses
Salford City Council,2013-10-08,6001412683,660.08,0,660.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412450,665.28,0,665.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412576,665.28,0,665.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412577,665.28,0,665.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412491,674.52,0,674.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600482917,682.67,113.78,568.89,Metric Group Limited,Sustainable Regeneration,Electricity
Salford City Council,2013-10-08,6001412469,683.76,0,683.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412505,693,0,693,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412737,700,0,700,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412752,701.12,0,701.12,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412437,701.32,0,701.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600483171,706.8,117.8,589,Csl Dual Com Ltd,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2013-10-08,6001412822,708.44,0,708.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412722,709.68,0,709.68,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412381,710.96,0,710.96,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,53741908,712.69,118.78,593.91,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-10-08,1600482924,712.8,118.8,594,Aidapt Bathrooms Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-10-08,1600483660,720,120,600,Defensive Driver Training Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-10-08,6001412742,734.84,0,734.84,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412408,745.28,0,745.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412394,749.28,0,749.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412730,757,0,757,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412668,758.98,0,758.98,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412834,771.4,0,771.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412542,773.76,0,773.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412472,775.68,0,775.68,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412448,776.16,0,776.16,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412726,776.16,0,776.16,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412508,785.4,0,785.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412518,785.4,0,785.4,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,53741910,793.86,132.31,661.55,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-10-08,6001412420,821.08,0,821.08,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412415,831.6,0,831.6,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412775,838.12,0,838.12,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412840,844.24,0,844.24,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412823,845.12,0,845.12,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600482923,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-08,1600483872,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-08,1600483261,875.9,0,875.9,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-08,1600483271,875.9,0,875.9,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-10-08,6001412777,876.8,0,876.8,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412418,911.76,0,911.76,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412672,923.28,0,923.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412674,923.28,0,923.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412604,924,0,924,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412677,932.52,0,932.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412523,939.2,0,939.2,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412422,946.44,0,946.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412371,951.32,0,951.32,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,1600484184,960,0,960,Redacted Data,Children's Services,Transport
Salford City Council,2013-10-08,6001412801,979.44,0,979.44,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412382,986.24,0,986.24,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412798,988.68,0,988.68,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412837,993.84,0,993.84,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,53741839,1000,0,1000,Justgiving.Com,Sustainable Regeneration,Grants
Salford City Council,2013-10-08,6001412699,1012.28,0,1012.28,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412703,1015.56,0,1015.56,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412404,1036,0,1036,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412849,1040.72,0,1040.72,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412755,1067.2,0,1067.2,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-10-08,6001412540,1071.04,0,1071.04,Redacted Data,Community Health & Social Care,Payt to care clients
