Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2012-12-05,6001199624,706.8,0,706.8,Moston Grange Nursing Home,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,6001199630,7088.4,0,7088.4,National Society For Epilepsy,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,6001199608,3667.12,0,3667.12,Nazareth House Nursing Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600456001,2150.22,358.37,1791.85,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2012-12-05,6001199587,1109.39,0,1109.39,Oakwood Abi,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199603,1052.91,0,1052.91,Oakwood Nursing Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,41433488,5267.67,2.7,5264.97,Oliver Kay Ltd,Environmental and Community Health,Food and refreshments
Salford City Council,2012-12-05,6001199649,1768.68,0,1768.68,Outreach Community & Res Service,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199648,2003.8,0,2003.8,Outreach Community & Res Service,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199651,2560,0,2560,Outreach Community & Res Service,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600456176,1740,290,1450,Palmer Demolition Ltd,Capital Expenditure,Other Works
Salford City Council,2012-12-05,6001199681,6583,0,6583,Pendleton Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199569,783.04,0,783.04,Pendleton Court Care Centre,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,601074798,900,0,900,Prestige Property,Sustainable Regeneration,Sub Contractors
Salford City Council,2012-12-05,6001199553,1960,0,1960,Prince George Duke Of Kent Court,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199699,10078.04,0,10078.04,Progress Adult Services Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,601074754,855.6,0,855.6,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-05,6001199689,2421.68,0,2421.68,Redacted Personal Data,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,601074810,1683,0,1683,Redacted Personal Data,Children's Services,Pupil Assistance
Salford City Council,2012-12-05,6001199551,539,0,539,Redacted Personal Data,"Community, Health & Social Care",Res Pers Allow-Priv
Salford City Council,2012-12-05,6001199702,1596,0,1596,Redacted Personal Data,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199545,1600,0,1600,Redacted Personal Data,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,601074797,695,0,695,Redacted Personal Data,Sustainable Regeneration,Contractors
Salford City Council,2012-12-05,601074051,2700,450,2250,Redacted Personal Data,"Community, Health & Social Care",Sessional
Salford City Council,2012-12-05,601074800,900,0,900,Redacted Personal Data,Sustainable Regeneration,Sub Contractors
Salford City Council,2012-12-05,6001199724,1526.96,0,1526.96,Redcroft Care Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199570,3287.12,0,3287.12,Regency (Parklands) Care Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199712,2854.46,0,2854.46,Reliance Care Homes Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199695,1876,0,1876,Rickeston Care Home Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600455707,20000,0,20000,Rio Ferdinand Foundation,Office of the Chief Executive,Grants - External
Salford City Council,2012-12-05,6001199583,2104,0,2104,Riverside Care Home,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,6001199584,1717.04,0,1717.04,Rosemount Care Home,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,6001199585,1670,0,1670,Royley House,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600457466,32219.6,5369.93,26849.67,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2012-12-05,1600456737,1011.28,168.55,842.73,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-12-05,1600457468,3571.82,0,3571.82,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-05,1600457470,3571.82,0,3571.82,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-05,601074770,2348999.6,391499.93,1957499.67,Salix Homes Limited,Sustainable Regeneration,Salix Mgt Fee
Salford City Council,2012-12-05,6001199653,4229.56,0,4229.56,Scope - Fees Department,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199654,5541.08,0,5541.08,Scope - Fees Department,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199658,7745.4,0,7745.4,Sense Cas Customer & Support Services Team,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199642,1688.96,0,1688.96,Shannon Court Nursing Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199667,4640,0,4640,Sign Health,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199716,1752,0,1752,Springfield Retirement Home Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199628,5732.72,0,5732.72,St Jmes House Residential Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600457333,88063.2,14677.2,73386,Straight Plc,Environment and Community Safety,Equipment Purchase
Salford City Council,2012-12-05,6001199613,595.21,0,595.21,Swinton Hall Nursing Home,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,601074811,7741,0,7741,Tameside M. B. C.,Children's Services,Payts to Other LA's
Salford City Council,2012-12-05,6001199578,3325.2,0,3325.2,Tancred Hall Nursing Centre,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,6001199636,2445.28,0,2445.28,The David Lewis Centre,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199706,889.4,0,889.4,The Fountains Care Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199598,1744.92,0,1744.92,The Links Resource Centre,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,601074768,700,0,700,The Parish Of Barton,Children's Services,Rents
Salford City Council,2012-12-05,6001199617,1733.12,0,1733.12,The Willows Nursing Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199640,1514.64,0,1514.64,The Withins Residential Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600457394,3338.4,556.4,2782,Treework Arboricultural Services,Environment and Community Safety,Consult/Contractors
Salford City Council,2012-12-05,6001199588,1712.56,0,1712.56,Tri Care Ltd - Priestley Care Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199684,1540,0,1540,Trinity Merchants Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,41433548,1152,192,960,Unit One Pubs Ltd,Environmental and Community Health,Other Professional Fees
Salford City Council,2012-12-05,1600455596,553.68,92.28,461.4,Viglen,Customer and Support Services,Computer Equipment
Salford City Council,2012-12-05,601074749,3073.87,608.62,2465.25,Virgin Media Business,Customer and Support Services,Broadband services
Salford City Council,2012-12-05,6001199690,9400,0,9400,Voyage Care,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199714,1691.6,0,1691.6,Walldene Court,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-05,6001199561,2080,0,2080,Wellburn Care Homes Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,1600457452,2133.96,355.74,1778.22,Winsor Court (Solutions) Ltd,Children's Services,Other Prof Fees
Salford City Council,2012-12-05,6001199662,5164.2,0,5164.2,Wirral Autistic Society,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,601073822,9837.6,1639.6,8198,Woodhouse Uk Plc,Capital Expenditure,Other Works
Salford City Council,2012-12-05,6001199618,7722.76,0,7722.76,Woodlands House Res Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199568,2835.78,0,2835.78,Worsley Lodge Nursing Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2012-12-05,6001199563,1888,0,1888,Yanwath Care Home,"Community, Health & Social Care",Nursing Home
Salford City Council,2012-12-06,601074937,17702.54,2950.42,14752.12,Addleshaw Goddard,Sustainable Regeneration,Consult/Contractors
Salford City Council,2012-12-06,1600455904,595.2,99.2,496,Airborne Environmental Consultants,Capital Expenditure,Demolition
Salford City Council,2012-12-06,601074928,3764.96,0,3764.96,Albion Cooked Meats Limited,Environment and Community Safety,Provisions
Salford City Council,2012-12-06,1600455827,702,117,585,Ambrose Ellis Ltd,Office of the Chief Executive,Repairs and maintenance
Salford City Council,2012-12-06,1600455114,4200,0,4200,B.F. Education Services Ltd,Children's Services,Hire of Facilities
Salford City Council,2012-12-06,1600456735,7714.94,1285.82,6429.12,B.S.K. Landscapes,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-12-06,601074920,9417.16,0,9417.16,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-12-06,601074921,10097.62,0,10097.62,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-12-06,41485217,2667.55,0,2667.55,Birtwistle Butcher,Environmental and Community Health,Food and refreshments
Salford City Council,2012-12-06,41485238,1516.42,38.83,1477.59,Brake Bros Ltd,Environmental and Community Health,Food and refreshments
Salford City Council,2012-12-06,1600455973,16489.03,2748.17,13740.86,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-12-06,601074848,1050,0,1050,Capita Symonds (City West Payments),"Community, Health & Social Care",Rents
Salford City Council,2012-12-06,1600456899,13852.8,2308.8,11544,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2012-12-06,1600455934,3786.34,0,3786.34,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,601074523,576,96,480,Click Fire & Security Ltd,Children's Services,Building Rep & Maint
Salford City Council,2012-12-06,601074922,1427.2,237.87,1189.33,Experian Ltd,Customer and Support Services,Oth Office Expenses
Salford City Council,2012-12-06,1600457643,6838,0,6838,First Manchester Buses,Children's Services,Children Act-Sect 17
Salford City Council,2012-12-06,601074623,2862.47,0,2862.47,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,601074624,3412.94,0,3412.94,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,601074621,3563.59,0,3563.59,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,601074618,4248.89,0,4248.89,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,601074882,9700,0,9700,Gorvin'S Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2012-12-06,1600455877,514.8,85.8,429,H Jenkinson & Company Ltd,Children's Services,Equipment Purchase
Salford City Council,2012-12-06,1600455887,2678.4,0,2678.4,Ias Tact,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600455919,1595,0,1595,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600455943,1595,0,1595,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600456267,1595,0,1595,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600455404,5357.1,0,5357.1,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600456268,5678.55,0,5678.55,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600456265,9954,0,9954,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,1600455026,567.66,94.61,473.05,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2012-12-06,1600455882,2914,0,2914,Langworthy Cornerstone Assoc.,Children's Services,Other Prof Fees
Salford City Council,2012-12-06,1600454795,20315.5,3385.92,16929.58,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2012-12-06,1600454857,31782.72,5297.12,26485.6,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2012-12-06,1600454858,33684.64,5614.11,28070.53,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2012-12-06,1600455027,708,118,590,Ot Stores,"Community, Health & Social Care",Disability Equipment
Salford City Council,2012-12-06,1600456177,717.79,119.63,598.16,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-06,1600457458,1200,200,1000,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-06,1600456226,6362.04,1060.34,5301.7,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-06,1600455020,966,161,805,Paragon Group Uk Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2012-12-06,601070974,540,0,540,Proud And Loud Arts,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-12-06,41556663,1946.46,0,1946.46,Quayside Bakery,Environmental and Community Health,Food and refreshments
Salford City Council,2012-12-06,41556624,2365.71,0,2365.71,Quayside Bakery,Environmental and Community Health,Food and refreshments
Salford City Council,2012-12-06,601074868,649.95,0,649.95,Redacted Personal Data,Capital Expenditure,Disturbance Payments
Salford City Council,2012-12-06,601074209,1000,0,1000,Redacted Personal Data,Capital Expenditure,Disturbance Payments
Salford City Council,2012-12-06,601072901,7206.75,0,7206.75,Redacted Personal Data,Customer and Support Services,Equal Pay Claim
Salford City Council,2012-12-06,1600455028,936,156,780,Redacted Personal Data,Children's Services,Equipment Repair
Salford City Council,2012-12-06,601074843,1982.88,0,1982.88,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-06,601074844,3965.76,0,3965.76,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-06,601074845,3965.76,0,3965.76,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-06,601074842,5948.64,0,5948.64,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-06,601074846,5948.64,0,5948.64,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-06,601074872,1000,0,1000,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-12-06,601074900,1000,0,1000,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-12-06,601074867,2996.41,0,2996.41,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-12-06,601074911,3586.64,0,3586.64,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-12-06,601074871,4131.83,0,4131.83,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-12-06,601074913,4230.84,0,4230.84,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-12-06,601074880,1500,0,1500,Redacted Personal Data,Customer and Support Services,Liability Insurance
Salford City Council,2012-12-06,601074881,4000,0,4000,Redacted Personal Data,Customer and Support Services,Liability Insurance
Salford City Council,2012-12-06,601074914,2208.35,0,2208.35,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2012-12-06,601074895,640,0,640,Redacted Personal Data,Children's Services,Pupil Assistance
Salford City Council,2012-12-06,601074888,3750,0,3750,Redacted Personal Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2012-12-06,601074863,594.32,0,594.32,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2012-12-06,601074862,713.27,0,713.27,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2012-12-06,601074857,1154.44,0,1154.44,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2012-12-06,601074915,1158.48,0,1158.48,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2012-12-06,1600455921,888,148,740,Roma Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2012-12-06,1600455993,950,0,950,Salford Action For Autism,Children's Services,Grants - External
Salford City Council,2012-12-06,601074919,2457,0,2457,Salfordian Trust,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-12-06,1600457740,1092,182,910,Specialist Computer Centres Plc,Customer and Support Services,Computer Equipment
Salford City Council,2012-12-06,1600457739,546,91,455,Specialist Computer Centres Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2012-12-06,601074949,837.6,139.6,698,Staffordshire County Council,Environment and Community Safety,Contractors
Salford City Council,2012-12-06,1600457692,2526,0,2526,Talmund Torah Yetev Lev Limited,Children's Services,Books & Periodicals
Salford City Council,2012-12-06,601074932,908.4,151.4,757,Tcs Services Limited,Children's Services,Other Prof Fees
Salford City Council,2012-12-06,601074855,1062,177,885,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2012-12-06,601074948,507.11,53.75,453.36,The Noisy Drinks Company,Environment and Community Safety,Catering Materials
Salford City Council,2012-12-06,601074933,533.95,88.99,444.96,The Noisy Drinks Company,Environment and Community Safety,Provisions
Salford City Council,2012-12-06,601074907,5014.9,0,5014.9,Tiny Feet Day Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-06,41485279,2090,0,2090,Totally Active Ltd,Resources,Other Professional Fees
Salford City Council,2012-12-06,601074926,676.12,112.69,563.43,Translation Empire Limited,Children's Services,Interpreter/translat
Salford City Council,2012-12-06,601073430,1832.52,305.42,1527.1,Utility Services (Media City Uk ) L,Office of the Chief Executive,Electricity
Salford City Council,2012-12-06,601073743,2564.81,427.47,2137.34,Utility Services (Media City Uk ) L,Office of the Chief Executive,Electricity
Salford City Council,2012-12-06,1600456017,655.78,109.3,546.48,Viridor Waste (Greater Manchester),Sustainable Regeneration,Refuse Disposal
Salford City Council,2012-12-06,1600450698,12600,2100,10500,Visionoss Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2012-12-06,1600450699,21600,3600,18000,Visionoss Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2012-12-06,601074823,25538.53,0,25538.53,Wigan Council,Children's Services,Payts to Other LA's
Salford City Council,2012-12-06,41485220,580.02,0,580.02,Www.Payatrader.Com,Sustainable Regeneration,Equipment Purchase
Salford City Council,2012-12-06,41485282,580.02,0,580.02,Www.Payatrader.Com,Sustainable Regeneration,Equipment Purchase
Salford City Council,2012-12-07,601075116,740.12,123.35,616.77,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2012-12-07,1600457809,7590,0,7590,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600457811,7590,0,7590,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600457812,8214,0,8214,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600456467,2281.38,380.23,1901.15,Aidapt Bathrooms Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2012-12-07,1600456523,540.98,90.16,450.82,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-07,1600456465,1026,171,855,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-07,1600456466,1026,171,855,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-07,1600456570,1480.8,246.8,1234,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-07,1600456562,1782.88,297.15,1485.73,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2012-12-07,1600456457,793.8,132.3,661.5,Alan Franklin Builders Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2012-12-07,1600456553,505.86,84.31,421.55,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-12-07,1600456552,561.78,93.63,468.15,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-12-07,1600456490,1267.32,211.22,1056.1,Alan Franklin Builders Ltd,Sustainable Regeneration,Rechargeable R & Mnt
Salford City Council,2012-12-07,41556633,2550,0,2550,Alexander Support Serv,Sustainable Regeneration,Rents
Salford City Council,2012-12-07,41556667,549.6,91.6,458,Antalis Uk Ltd,Customer & Support Services,Stationery
Salford City Council,2012-12-07,41556675,549.6,91.6,458,Antalis Uk Ltd,Customer & Support Services,Stationery
Salford City Council,2012-12-07,1600455297,2956.8,492.8,2464,Arena Stadia Seating Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-12-07,1600457776,1387.48,0,1387.48,B Littler & Sons,"Community, Health & Social Care",Funerals
Salford City Council,2012-12-07,1600455286,532.8,88.8,444,Baaf,Children's Services,Marketing/Publicity
Salford City Council,2012-12-07,1600455737,10833.33,0,10833.33,Belmont School Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600455936,10833.33,0,10833.33,Belmont School Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600456433,3600,0,3600,Bethel Community College Ltd,Children's Services,Pupil Assistance
Salford City Council,2012-12-07,601073885,22500,0,22500,Bolton Council,Children's Services,Training of others
Salford City Council,2012-12-07,601074993,513.5,79,434.5,Bradshaw International Manchester,Capital Expenditure,Disturbance Payments
Salford City Council,2012-12-07,1600455863,623.98,104,519.98,Buildbase Civils & Lintels,Environment and Community Safety,Materials
Salford City Council,2012-12-07,1600455626,1637.81,272.97,1364.84,Capita Translation And Interpreting,Children's Services,Interpreter/translat
Salford City Council,2012-12-07,1600456282,1932,322,1610,Cipfa Business Ltd,Customer and Support Services,Training expenses
Salford City Council,2012-12-07,601074984,655.67,109.28,546.39,Coca-Cola Enterprises Ltd,Environment and Community Safety,Bar Stocks for hired venues for resale
Salford City Council,2012-12-07,601074838,30810.58,5135.14,25675.44,Comensura Ltd,Agency Fees,Agency Fees
Salford City Council,2012-12-07,1600456432,2029,338.17,1690.83,Cooper Buildbase,Environment and Community Safety,Accessibility Adaptations & Alterations
Salford City Council,2012-12-07,1600457813,13249.4,0,13249.4,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600457777,13771.25,0,13771.25,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600456210,595.93,99.32,496.61,Cruden Property Services Ltd.,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2012-12-07,601074983,16722.08,0,16722.08,Department Of Work & Pensions,Sustainable Regeneration,Chief Officer - Exp
Salford City Council,2012-12-07,601074956,27737.63,0,27737.63,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-12-07,601074957,3406.38,0,3406.38,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-12-07,1600455753,540,90,450,Due North Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2012-12-07,1600455314,8904,1484,7420,Due North Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2012-12-07,1600457795,60000,10000,50000,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2012-12-07,1600456179,506.4,84.4,422,Ellesmere Engineering Co Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2012-12-07,1600457108,6016.8,1002.8,5014,Ernst And Young,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-12-07,601074994,1478.68,246.45,1232.23,Experian Ltd,Customer and Support Services,Oth Office Expenses
Salford City Council,2012-12-07,1600455303,7878,1313,6565,Fischer Education Project Ltd,Customer and Support Services,IT  Licence Fee
Salford City Council,2012-12-07,1600456738,1113.6,185.6,928,Five Star Fencing,Environment and Community Safety,Consult/Contractors
Salford City Council,2012-12-07,1600455942,3424.2,0,3424.2,Foster Cares Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,601074742,518287.14,86381.19,431905.95,"G & J Seddon Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-12-07,1600455291,540,90,450,Greater Manchester Probation Trust,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-12-07,1600455270,660,110,550,Greater Manchester Probation Trust,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-12-07,1600455395,769.27,128.21,641.06,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-12-07,601074626,1174.56,195.76,978.8,Hays Education,Children's Services,Agency Fees
Salford City Council,2012-12-07,601073894,12041.66,0,12041.66,Imagine Act And Succeed,Customer and Support Services,Payts to Agencies
Salford City Council,2012-12-07,1600456793,750,0,750,Islington Borough Council,"Community, Health & Social Care",Training of others
Salford City Council,2012-12-07,601074995,546,91,455,Jamieson Contracting (Mcr) Ltd,Children's Services,Building Rep & Maint
Salford City Council,2012-12-07,1600455924,1950.9,325.15,1625.75,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2012-12-07,1600455493,4573.8,762.3,3811.5,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2012-12-07,1600457772,720,120,600,Lamas Thermaclad Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-12-07,1600455383,1173.01,195.5,977.51,Lancashire County Council,Environment and Community Safety,Other Prof Fees
Salford City Council,2012-12-07,1600457761,900,0,900,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-12-07,1600457762,1500,0,1500,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-12-07,601075004,2019.6,336.6,1683,Men Media Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2012-12-07,601074645,1530,255,1275,Men Media Ltd,Children's Services,Recruitment Advert.
Salford City Council,2012-12-07,1600456636,1275,212.5,1062.5,Micromac Filtration Ltd,Capital Expenditure,Other Works
Salford City Council,2012-12-07,1600455864,4500,0,4500,Monton Church (Unitarian),Environment and Community Safety,Rents
Salford City Council,2012-12-07,1600455324,1368,228,1140,Mouchel Management Consulting Ltd,Sustainable Regeneration,IT  Licence Fee
Salford City Council,2012-12-07,1600455947,12028,0,12028,New Horizons (Stockport) Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600455258,45648.54,7608.09,38040.45,Pitney Bowes Software Ltd,Sustainable Regeneration,Subscriptions
Salford City Council,2012-12-07,601074980,1366.2,227.7,1138.5,Quayside Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-12-07,1600456629,5447.72,907.95,4539.77,Raise,Children's Services,Grants - External
Salford City Council,2012-12-07,1600455696,642,107,535,Rbs Invoice Customer & Support Services Limited,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2012-12-07,601074992,20015.66,0,20015.66,Redacted Personal Data,Sustainable Regeneration,Chief Officer - Exp
Salford City Council,2012-12-07,6001201631,642.13,0,642.13,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-07,6001201590,645.66,0,645.66,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2012-12-07,601075008,848.56,0,848.56,Redacted Personal Data,"Community, Health & Social Care",Refunds
Salford City Council,2012-12-07,601074977,1400,0,1400,Redacted Personal Data,"Community, Health & Social Care",Transport
Salford City Council,2012-12-07,1600455289,4022.7,670.45,3352.25,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2012-12-07,1600455290,5464.8,910.8,4554,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2012-12-07,1600457826,9672.9,1612.15,8060.75,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2012-12-07,601074973,1506,251,1255,Saltax Ltd,Children's Services,Pupil Assistance
