Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2018-07-10,6002578844,724,0,724,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002578832,760,0,760,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002578820,857.2,0,857.2,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002579023,993.44,0,993.44,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002579007,1211.36,0,1211.36,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002578940,1261.04,0,1261.04,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002578945,1276.88,0,1276.88,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002578918,1423.12,0,1423.12,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,6002578893,2936.56,0,2936.56,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-07-10,oeldycsqs,502.82,0,502.82,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-10,lujmesuwo,564.16,12.17,551.99,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-10,qbefjvexi,798.64,80.96,717.68,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-10,1600609941,504,84,420,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-10,1600609933,1146.26,191.04,955.22,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-10,1600609934,1146.26,191.04,955.22,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-10,1600609932,1920,320,1600,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-10,1600609939,1432.2,238.7,1193.5,R H Smith Engineering Ltd,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-10,1600609767,1575.6,262.6,1313,Spectra Security,Place Directorate,Equipment Purchase
Salford City Council,2018-07-10,1600609937,709830.83,0,709830.83,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2018-07-10,1600608877,552.6,92.1,460.5,Xma Ltd,Service Reform (Corp Bus & Transform),Computer Equipment
Salford City Council,2018-07-10,1600608682,7833.67,1305.61,6528.06,Xma Ltd,Service Reform (Corp Bus & Transform),Computer Equipment
Salford City Council,2018-07-10,1600609547,955.2,159.2,796,S & S Marquees Ltd,Service Reform (Corp Bus & Transform),Equipment Hire
Salford City Council,2018-07-10,1600609549,2562.6,427.1,2135.5,S & S Marquees Ltd,Service Reform (Corp Bus & Transform),Equipment Hire
Salford City Council,2018-07-10,601221732,1250.28,0,1250.28,St Georges Ce Primary,Service Reform (Corp Bus & Transform),Premises Insurance
Salford City Council,2018-07-10,1600608646,522,87,435,Premier Paper Group Ltd,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2018-07-11,1600608635,15600,2600,13000,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2018-07-11,1600609800,1335.35,222.56,1112.79,Commsec Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-07-11,1600609795,1689.06,281.51,1407.55,Commsec Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-07-11,601221770,1512.33,0,1512.33,Bgc Brokers Lp,Corporate Accountancy,Debt Mgmt Expenses
Salford City Council,2018-07-11,601221769,1635.62,0,1635.62,Tradition (Uk) Limited,Corporate Accountancy,Debt Mgmt Expenses
Salford City Council,2018-07-11,601221768,4076.72,0,4076.72,Tradition (Uk) Limited,Corporate Accountancy,Debt Mgmt Expenses
Salford City Council,2018-07-11,601221513,508.8,84.8,424,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221522,553.44,92.24,461.2,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221519,786.52,131.09,655.43,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221530,1195.5,199.25,996.25,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221531,1248.06,208.01,1040.05,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221538,1307.33,217.89,1089.44,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221534,1314.82,219.14,1095.68,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221537,1325.1,220.85,1104.25,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-11,601221288,1100,0,1100,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-07-11,601220931,696,116,580,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-11,601221511,810,135,675,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-11,601220932,900,150,750,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-11,601220187,643.8,107.3,536.5,Xl Office Solutions Ltd,People (Childrens) Service Group,Computer Consumables
Salford City Council,2018-07-11,1600610057,281271,0,281271,St. John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-07-11,1600610018,16616,0,16616,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-11,1600610097,5292,882,4410,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-07-11,ffqzonkxs,534.95,2.67,532.28,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-11,601221792,42861,0,42861,Redacted Data,Place Directorate,Refunds
Salford City Council,2018-07-11,1600610089,1074.9,179.15,895.75,Sure Maintenance,Place Directorate,Water
Salford City Council,2018-07-11,1600609404,19800,3300,16500,Salford Community Leisure Ltd,Place Directorate,Equipment Maint'ce
Salford City Council,2018-07-11,1600609428,714,119,595,Richard L Thomas Associates Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-07-11,601221806,1308.78,0,1308.78,Municipal Mutual Insurance Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-11,601221805,1467,0,1467,Municipal Mutual Insurance Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-11,601221740,16363.38,2643.9,13719.48,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Annual Vehicle Hire
Salford City Council,2018-07-11,601221804,4388,0,4388,Zurich Municipal,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-07-12,601221909,5964.18,0,5964.18,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221919,7200.16,0,7200.16,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221911,10563.07,0,10563.07,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221907,9760.68,0,9760.68,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221913,5242.29,0,5242.29,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221917,5101.65,0,5101.65,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221906,5231.16,0,5231.16,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221915,5901.01,0,5901.01,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,601221904,8228.64,0,8228.64,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-12,1600607422,3925.99,654.33,3271.66,Portakabin Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2018-07-12,1600610100,94477,0,94477,Gaddum Centre,People (Adults) - CHSC,Pyts Agenc - Ext Fnd
Salford City Council,2018-07-12,601221546,727.68,121.28,606.4,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-12,1600609772,202200,33700,168500,Career Connect,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-12,1600609848,6250,0,6250,Chatsworth High School & Community,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-12,1600609864,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2018-07-12,1600609865,510,85,425,The Training Company,People (Childrens) Service Group,Training of Others
Salford City Council,2018-07-12,601221877,700,0,700,C & S Minibuses,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221837,4644,0,4644,Central Cars  & Buses,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221838,7245,0,7245,Central Cars  & Buses,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221882,23875.56,3979.26,19896.3,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221855,1382.4,230.4,1152,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221845,1404,234,1170,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221852,1439.76,239.96,1199.8,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221857,1591.44,265.24,1326.2,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221840,1798,0,1798,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221853,1819.2,303.2,1516,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221848,1862.88,310.48,1552.4,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221854,1869.12,311.52,1557.6,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221856,2004.5,0,2004.5,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221841,2083.8,0,2083.8,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221842,2119.68,353.28,1766.4,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221858,2139.8,0,2139.8,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221859,792,0,792,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221862,960,0,960,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221867,1000,0,1000,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221864,1120,0,1120,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221875,1200,0,1200,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221865,1400,0,1400,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221860,1499.4,0,1499.4,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221873,1580,0,1580,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221872,1600,0,1600,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221868,1800,0,1800,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221861,1857.5,0,1857.5,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221870,1920,0,1920,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221874,1920,0,1920,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221871,2000,0,2000,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221866,2400,0,2400,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221876,8434,0,8434,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221878,8717.86,0,8717.86,Marmion (Taxis),People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,1600609843,2000,0,2000,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221884,1520,0,1520,Mikes Merc,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221883,1160,0,1160,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221886,1632,272,1360,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221889,2928,488,2440,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221888,2943.36,490.56,2452.8,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221893,2958,493,2465,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221920,2959.2,493.2,2466,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221887,3522.96,587.16,2935.8,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221891,3528,588,2940,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221892,6443.28,1073.88,5369.4,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221890,6551.76,1091.96,5459.8,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221885,6440,0,6440,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-12,601221728,1009.8,0,1009.8,Saltax Ltd,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-07-12,vnuvgmgdd,602,120.4,481.6,Ao Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2018-07-12,mbqplbeni,602,120.4,481.6,Ao Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2018-07-12,mxevhtiej,602,120.4,481.6,Ao Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2018-07-12,1600606825,40500,6750,33750,The Growth Company,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-12,1600610141,804,134,670,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-07-12,1600609836,619.2,103.2,516,Alliance Disposables Ltd,Place Directorate,Equipment Purchase
Salford City Council,2018-07-12,brqcngmhr,583.1,0,583.1,Birtwistle Butcher,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,jqpsleiyl,514.58,1.21,513.37,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,krtwrbzpk,569.91,3.94,565.97,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,kakbwqltu,573.32,5.33,567.99,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,rltgkarby,680.47,4.22,676.25,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,nxukeumib,629.76,0,629.76,Cheshire Food Services,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,yuglrfype,775.39,0,775.39,Creamline Dairies,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,qmkvhvcgb,5139.36,0,5139.36,Oliver Kay Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,pfqfvvipx,2042.16,0,2042.16,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2018-07-12,1600609160,1416,236,1180,Kennedys Turf Ltd,Place Directorate,Horticultural/GMaint
Salford City Council,2018-07-12,601221810,2536.08,422.68,2113.4,Eversheds Sutherland (Inter) Llp,Place Directorate,Other Prof Fees
Salford City Council,2018-07-12,1600609838,1187.65,197.94,989.71,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2018-07-12,601221880,32400,5400,27000,Kpmg,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-07-12,601221879,102600,17100,85500,Kpmg,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2018-07-12,601221902,9700,0,9700,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-12,601221897,25637,0,25637,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-12,601221898,35000,0,35000,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-12,601221899,28000,0,28000,Irwin Mitchell Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-12,1600609416,617.54,102.92,514.62,Xma Ltd,Service Reform (Corp Bus & Transform),Computer Equipment
Salford City Council,2018-07-12,1600608686,49200,8200,41000,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2018-07-12,1600609825,6000,1000,5000,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-07-12,1600610135,34931.52,3062.65,31868.87,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2018-07-12,601221839,774.1,0,774.1,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-07-12,601221844,11186.27,0,11186.27,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-07-12,bfrqdqpuk,623.86,103.98,519.88,Premier Paper Group Ltd,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2018-07-13,1600609443,3000,0,3000,Community Forest Trust Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-07-13,1600610010,5017.16,836.19,4180.97,Hec Contracting Limited,Capital Expenditure,Works & Building
Salford City Council,2018-07-13,1600609625,959.4,159.9,799.5,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2018-07-13,1600608894,735.42,0,735.42,Chubb Fire & Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-07-13,601221540,646.02,107.67,538.35,Tradewind Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-13,601221541,646.02,107.67,538.35,Tradewind Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-13,1600608887,9191.88,1531.98,7659.9,Manchester City Council,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2018-07-13,1600608605,608.16,101.36,506.8,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-13,1600608604,2400.77,400.13,2000.64,Medgen Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-07-13,601221954,774,0,774,H59 Transport Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-13,601221955,22306.22,3717.7,18588.52,H59 Transport Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-13,601221927,4118.4,686.4,3432,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-13,ntsdqvgow,537.64,0,537.64,Bookerecomm,People (Childrens) Service Group,Food and refreshments
Salford City Council,2018-07-13,1600609442,27523.2,4587.2,22936,Manchester City Council,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2018-07-13,1600610209,60000,10000,50000,Salford Community Leisure Ltd,Place Directorate,Grounds Maintenance
Salford City Council,2018-07-13,1600610208,84000,14000,70000,Salford Community Leisure Ltd,Place Directorate,SCL management fee
Salford City Council,2018-07-13,1600608885,1388,0,1388,Manchester City Council,Place Directorate,Catering Materials
Salford City Council,2018-07-13,1600608882,1332,222,1110,Helping Hand Company,Place Directorate,Equipment Purchase
Salford City Council,2018-07-13,hekrfpcym,566.54,0,566.54,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-13,rqhydqrfm,586.6,40.01,546.59,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-13,tbuvwxwdw,880.62,14.75,865.87,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-13,1600608751,11586,1931,9655,C. Masters Decorators Ltd,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-13,1600609657,504,84,420,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-13,1600609658,504,84,420,Horticon Limited,Place Directorate,Building Rep & Maint
Salford City Council,2018-07-13,1600608883,816,136,680,Transport For Greater Manchester,Place Directorate,Cleaning
Salford City Council,2018-07-13,1600609842,662.96,110.49,552.47,Ags Tech,Place Directorate,UV Dec&Flr
Salford City Council,2018-07-13,1600609618,681.6,113.6,568,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2018-07-13,1600610167,6666.66,0,6666.66,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2018-07-13,1600610166,6666.67,0,6666.67,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2018-07-13,1600610169,6666.67,0,6666.67,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2018-07-13,601221981,511.02,0,511.02,St Andrews Medical Group,Public Health,Payts to Agencies
Salford City Council,2018-07-13,601220463,2305.64,0,2305.64,Marston Group Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-07-13,601220468,2640.57,0,2640.57,Marston Group Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-07-13,601221974,104331.07,0,104331.07,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-07-13,1600609024,56485.88,9414.32,47071.56,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-07-13,1600609023,395095.15,65849.19,329245.96,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-07-13,1600609616,2310,385,1925,North West Local Authorities,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2018-07-16,1600608886,395644.78,65940.8,329703.98,A E Yates Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-07-16,1600609779,1992,0,1992,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2018-07-16,601222068,627.94,0,627.94,Equita Limited,Capital Expenditure,VAT Adjustment
Salford City Council,2018-07-16,1600610261,2305,0,2305,Aqua Clenz,Capital Expenditure,Other Works
Salford City Council,2018-07-16,1600608922,789.6,131.6,658,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-07-16,1600608921,4070.88,678.48,3392.4,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-07-16,1600610226,13025.27,2170.87,10854.4,Ford Retail Ltd T/A Trust Ford,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2018-07-16,1600610228,13025.27,2170.87,10854.4,Ford Retail Ltd T/A Trust Ford,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2018-07-16,1600610224,16197.04,2699.51,13497.53,Ford Retail Ltd T/A Trust Ford,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2018-07-16,601221509,513.7,0,513.7,Safehands Property Services,People (Childrens) Service Group,Building Rep & Maint
Salford City Council,2018-07-16,601221397,759.6,0,759.6,Forviva,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2018-07-16,601222018,6300,0,6300,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-07-16,601221579,1949.66,0,1949.66,Salix Homes Limited,People (Childrens) Service Group,Rents
Salford City Council,2018-07-16,601220726,2295,382.5,1912.5,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2018-07-16,1600610257,548.05,91.34,456.71,Lex Autolease Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-07-16,wkcpwkmme,558,93,465,A Venning Ltd,Place Directorate,Equipment Leasing
Salford City Council,2018-07-16,jkcoexput,518.82,14.98,503.84,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-16,soypomdll,546.3,0.84,545.46,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-16,lacuklmwk,579.84,7.18,572.66,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-16,rzfixxvti,584.73,14.74,569.99,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-16,pxnyumlgh,646.64,4.12,642.52,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-16,ceildvgqb,792.44,9.32,783.12,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2018-07-16,1600610214,25132.8,4188.8,20944,Carlton Fuels,Place Directorate,Vehicle Running Cost
Salford City Council,2018-07-16,601222005,920,0,920,St Marys Church,Place Directorate,Rents
Salford City Council,2018-07-16,1600609861,7200,1200,6000,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-07-16,cfhleqoip,2721,0,2721,Hmcourts-Service,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2018-07-17,1600609372,3804.24,634.04,3170.2,Eric Wright Civil Engineering Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-07-17,601222069,1879.55,0,1879.55,Equita Limited,Capital Expenditure,VAT Adjustment
Salford City Council,2018-07-17,1600609811,6745.38,1049.38,5696,Meaco,Capital Expenditure,Works & Building
Salford City Council,2018-07-17,601222162,1079.38,179.9,899.48,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-07-17,601222183,740,0,740,Paypoint Plc,People (Adults) - CHSC,Premises Insurance
Salford City Council,2018-07-17,601222073,2898,0,2898,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-07-17,601222074,2925,0,2925,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-07-17,601222075,2988,0,2988,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-07-17,601222077,744,0,744,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-07-17,601222076,868,0,868,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2018-07-17,601222070,5360,0,5360,Quickbricksonline,People (Adults) - CHSC,Rents
Salford City Council,2018-07-17,601221550,1220.34,203.39,1016.95,Just Teachers Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222202,1220.34,203.39,1016.95,Just Teachers Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601221551,1230,205,1025,Protocol Education,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222196,549.84,91.64,458.2,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222149,579.84,96.64,483.2,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222197,687.3,114.55,572.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222198,690,115,575,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222199,690,115,575,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222155,724.8,120.8,604,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-07-17,601222156,724.8,120.8,604,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
