Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2019-11-07,6002924626,758.69,0,758.69,Ryanair 22400000ib14x,People (Childrens) Service Group,Travel
Salford City Council,2019-11-07,1600637482,3383.62,563.94,2819.68,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-11-07,1600637483,1348.96,224.83,1124.13,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-11-07,1600637487,824.16,137.36,686.8,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-11-07,1600636606,660,110,550,Style North,Place Directorate,UV Day to Day
Salford City Council,2019-11-07,1600635976,915.6,152.6,763,Door Repair Service  Ltd,People (Childrens) Service Group,UV Vandalism
Salford City Council,2019-11-07,601257467,4524.85,0,4524.85,Bristow & Sutor,Capital expenditure,VAT Adjustment
Salford City Council,2019-11-07,1600636763,912,152,760,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-11-07,1600636771,511.2,85.2,426,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-11-07,1600636821,2157.6,359.6,1798,H Jenkinson & Company Ltd,Capital expenditure,Works & Building
Salford City Council,2019-11-07,1600637424,1072.5,178.75,893.75,G Jones Builders Ltd,Capital expenditure,Works & Building
Salford City Council,2019-11-07,1600637464,19800,3300,16500,Schofield & Sons,Capital expenditure,Works & Building
Salford City Council,2019-11-08,1600636846,911.35,0,911.35,Inspire Community Services,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2019-11-08,601256943,900,150,750,The School Of Military Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-11-08,601257817,1520,0,1520,Edintervention Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-11-08,1600635822,31516.15,5252.69,26263.46,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2019-11-08,1600637027,3031.2,505.2,2526,Mcg Consulting Group Llp,Place Directorate,Computer Software
Salford City Council,2019-11-08,1600637557,1997,0,1997,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2019-11-08,6002924772,900.42,0,900.42,Boots.Com,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-11-08,6002924790,597,0,597,Ao Retail Limited,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-11-08,6002928784,846.96,0,846.96,Brake Bros Ltd,Place Directorate,Food and Refreshments
Salford City Council,2019-11-08,1600635982,6256.8,1042.8,5214,Handicare,Capital expenditure,Improvement Grants
Salford City Council,2019-11-08,601258044,718.8,119.8,599,Tt Digital Ltd,People (Childrens) Service Group,IT  Licence Fee
Salford City Council,2019-11-08,601258212,2769.3,461.55,2307.75,Dwf Llp - Manchester,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2019-11-08,601257558,2698.1,0,2698.1,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-11-08,601258206,655,0,655,The Rose Partnership,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-11-08,601258210,655,0,655,The Rose Partnership,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-11-08,1600637035,634.34,105.72,528.62,North West Timber Treatments,Place Directorate,Materials
Salford City Council,2019-11-08,1600637037,1986.44,331.07,1655.37,North West Timber Treatments,Place Directorate,Materials
Salford City Council,2019-11-08,1600637067,7476,1246,6230,M & A Brown (Engravers) Ltd,Place Directorate,Materials
Salford City Council,2019-11-08,1600637068,4500,750,3750,M & A Brown (Engravers) Ltd,Place Directorate,Materials
Salford City Council,2019-11-08,601257312,20772.14,3462.02,17310.12,Bolton Council,People (Childrens) Service Group,Non SLA Recharges
Salford City Council,2019-11-08,1600637066,4842,0,4842,The Orchards Special Free School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-11-08,601257825,910.63,151.77,758.86,Chubb Fire & Security Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2019-11-08,1600637459,1740,290,1450,Horticon Limited,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-11-08,1600637460,2292.53,382.09,1910.44,Horticon Limited,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-11-08,1600635764,9000,1500,7500,The Cheshire & Grtr M/Ch Community,Place Directorate,Other Prof Fees
Salford City Council,2019-11-08,1600637042,7348.32,1224.72,6123.6,Saber (Asset Management) Ltd,Capital expenditure,Other Works
Salford City Council,2019-11-08,1600636248,17100,0,17100,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,1600636250,2957.57,0,2957.57,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,1600636251,3570.8,0,3570.8,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,1600636252,2310.04,0,2310.04,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,1600636253,1659.8,0,1659.8,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,1600637029,973.82,0,973.82,Places For People Living+ Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,1600637061,826.7,137.78,688.92,Papillon Translations Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-08,601258185,2025.64,0,2025.64,Friends Of Parr Fold Park,Place Directorate,Payts to Vol Orgs
Salford City Council,2019-11-08,601258207,3055.5,0,3055.5,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-08,601258208,4232.25,0,4232.25,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-08,1600637109,6136.44,1022.74,5113.7,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2019-11-08,601258095,1818.83,0,1818.83,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258096,1528.3,0,1528.3,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258097,1771.23,0,1771.23,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258098,1483.77,247.29,1236.48,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258099,1591.2,265.2,1326,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258100,1295.78,215.96,1079.82,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258101,1637.28,272.88,1364.4,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258102,1637.28,272.88,1364.4,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258103,1682.2,280.36,1401.84,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258104,1501,0,1501,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258105,1062,0,1062,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258106,1260,0,1260,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258107,952,0,952,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258108,850,0,850,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258109,864,0,864,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258110,1440,0,1440,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258111,632,0,632,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258112,999,0,999,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258113,892.5,0,892.5,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258114,797.9,0,797.9,Taxistransfers,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258120,1155,0,1155,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258121,900,0,900,Wp Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258122,3972.24,0,3972.24,Haroon Shamim,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258123,1710,0,1710,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258124,6759,0,6759,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258125,975,0,975,Stephen A Marron T/A Sam Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258126,2951.83,0,2951.83,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258127,1440,0,1440,Mikes Merc,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258128,1386,0,1386,Graham Wakefield,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258130,26086.42,4347.73,21738.69,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258131,6216.3,0,6216.3,Marmion (Taxis),People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258132,15289.2,0,15289.2,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258154,1200,0,1200,Saeed A Vakharia T/A Imperial Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258156,1641.6,273.6,1368,Mike Davies Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601258168,2159.54,0,2159.54,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-08,601257830,30354.24,0,30354.24,Salix Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,2019-11-08,601257831,3954.72,0,3954.72,Salix Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,2019-11-08,601258000,640,0,640,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2019-11-08,601258001,850,0,850,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2019-11-08,601258003,770,0,770,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2019-11-08,6002924818,550,0,550,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-11-08,1600636855,705,0,705,Institute Of Money Advisors,People (Adults) - CHSC,Training of Staff
Salford City Council,2019-11-08,1600637494,4003.44,667.24,3336.2,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-11-08,1600637497,1950.46,325.08,1625.38,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-11-08,1600637588,544.67,90.78,453.89,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2019-11-08,1600636786,582.91,97.15,485.76,Arco Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-11-08,1600636787,2592,432,2160,T/A Parker Merchanting,Place Directorate,Vehicle Maintenance
Salford City Council,2019-11-08,1600636798,658.7,103.12,555.58,Lightoaks Garage,Capital expenditure,Vehicle Maintenance
Salford City Council,2019-11-08,1600636843,3933.88,655.65,3278.23,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-11-08,1600636726,5527.2,921.2,4606,T/A Jontek Ltd,Capital expenditure,Works & Building
Salford City Council,2019-11-11,1600636825,984,164,820,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-11-11,1600636461,1041.95,167.18,874.77,T/A Vizwear Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,2019-11-11,601257430,874.8,145.8,729,Tametech Solutions Ltd,People (Childrens) Service Group,Computer Consumables
Salford City Council,2019-11-11,1600636453,2424,404,2020,Wainwright Stump Removal Ltd,Place Directorate,Contractors
Salford City Council,2019-11-11,6002924584,593.63,0,593.63,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-11-11,6002934685,678,0,678,Wasp Barcode Technolog,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-11-11,1600636962,4550.4,758.4,3792,Bloom Procurement Services Ltd,Capital expenditure,Ext Fees-Other
Salford City Council,2019-11-11,1600637155,833.96,39.71,794.25,Emo Oil Ltd,Place Directorate,Fuel Oil
Salford City Council,2019-11-11,601258230,11985,0,11985,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-11-11,601258231,8500,0,8500,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-11-11,1600636452,15147,2524.5,12622.5,Andrew Jenner Ltd. T/As Rcd Leaflet,Place Directorate,Marketing/Publicity
Salford City Council,2019-11-11,1600637624,2800,0,2800,Sms Coaching Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-11-11,1600636246,793.2,132.2,661,British Parking Association,Place Directorate,Other Prof Fees
Salford City Council,2019-11-11,1600636939,1650,275,1375,Carole Brooks Associates Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2019-11-11,1600636940,3523.6,0,3523.6,Spw Consultancy Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2019-11-11,2205383189,13520127.67,0,13520127.67,NHS CCG,Public Health,Payment to HA
Salford City Council,2019-11-11,1600636524,571.5,0,571.5,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-11,1600636835,23796,0,23796,Tameside Mbc,Public Health,Payts to Agencies
Salford City Council,2019-11-11,1600637088,660,0,660,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-11,1600637074,9900,1650,8250,North Yorkshire County Council,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2019-11-11,601257419,838.8,139.8,699,W And G Services Limited,People (Childrens) Service Group,Prog Maint & Works
Salford City Council,2019-11-11,1600636853,660.25,110.04,550.21,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2019-11-11,601258214,30396.36,5066.06,25330.3,H59 Transport Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-11,601258244,899.3,0,899.3,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-11-11,601258232,978.12,0,978.12,Care Chiefs,People (Childrens) Service Group,Release of Provision
Salford City Council,2019-11-11,601258236,1976.79,0,1976.79,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Release of Provision
Salford City Council,2019-11-11,6002924460,1761.02,0,1761.02,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-11-11,6002924575,840,0,840,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-11-11,6002924746,2762.79,0,2762.79,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-11-11,601258339,2590.56,431.76,2158.8,Unique Specialist Services Group Lt,People (Adults) - CHSC,Security Services
Salford City Council,2019-11-11,1600637077,1885.8,314.3,1571.5,Exclusec Group Ltd,People (Childrens) Service Group,Security Services
Salford City Council,2019-11-11,1600636451,2250,0,2250,Unlimited Potential,Place Directorate,Training of Staff
Salford City Council,2019-11-11,6002924393,694.67,0,694.67,Gar*hotel Res,People (Childrens) Service Group,Travel
Salford City Council,2019-11-11,6002924606,520,0,520,Milton Manchester Hote,People (Adults) - CHSC,Travel
Salford City Council,2019-11-11,1600637608,1897.9,316.32,1581.58,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Air Con
Salford City Council,2019-11-11,1600636368,5017.66,836.26,4181.4,Ags Tech Ltd,Place Directorate,UV Day to Day
Salford City Council,2019-11-11,1600636641,1891.08,315.17,1575.91,Ags Tech Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2019-11-11,1600636642,1129.74,188.29,941.45,Ags Tech Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2019-11-11,1600637602,1560,260,1300,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2019-11-11,601256591,4793.21,0,4793.21,Marston Group Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2019-11-11,1600636811,760.78,126.8,633.98,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-11-12,601258403,714,119,595,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-11-12,601258404,828,138,690,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-11-12,601258409,750,125,625,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-11-12,601258392,761.39,126.91,634.48,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Annual Vehicle Hire
Salford City Council,2019-11-12,601258393,13914,2319,11595,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Annual Vehicle Hire
Salford City Council,2019-11-12,601258395,881.12,146.86,734.26,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Annual Vehicle Hire
Salford City Council,2019-11-12,601258397,972.98,162.17,810.81,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Annual Vehicle Hire
Salford City Council,2019-11-12,1600636608,752.27,125.38,626.89,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-11-12,1600635910,599.82,99.97,499.85,T/A Vizwear Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,2019-11-12,1600635911,639.6,106.6,533,T/A Vizwear Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,2019-11-12,1600636542,717.04,119.51,597.53,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-11-12,1600636543,717.04,119.51,597.53,Xma Ltd,Public Health,Cmputer Eqt purchase
Salford City Council,2019-11-12,1600637749,38463.6,6410.6,32053,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2019-11-12,1600637750,16941.6,2823.6,14118,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2019-11-12,1600637726,1600,0,1600,Djg Consultancy And Training,People (Childrens) Service Group,Consultants
Salford City Council,2019-11-12,601258094,4653.75,504.62,4149.13,Yorkcloud Ltd T/A Lakeside Hotel &,People (Childrens) Service Group,Cont to Fund & Provn
Salford City Council,2019-11-12,1600637086,587.4,97.9,489.5,Network Technologies & Assocs,Place Directorate,Contractors
Salford City Council,2019-11-12,601256582,8700,1450,7250,Link Treasury Services Ltd,Corporate Accountancy,Debt Mgmt Expenses
Salford City Council,2019-11-12,601258657,877.09,146.18,730.91,Konica Minolta Business Solutions,People (Childrens) Service Group,Equipment Leasing
Salford City Council,2019-11-12,601257305,643.2,0,643.2,Assa Abloy Ltd,Service Reform (Corp Bus & Transform),Equipment Maint'ce
Salford City Council,2019-11-12,6002924781,506.82,0,506.82,Www.Primrose.Co.Uk,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-11-12,6002924433,571,0,571,Ao Retail Limited,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-11-12,6002924655,4480,0,4480,Approved Property Mana,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-11-12,6002924744,2800,0,2800,Approved Property Mana,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-11-12,6002926663,647.95,0,647.95,Boots.Com,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-11-12,1600635400,841.18,140.19,700.99,Schofield & Sons,People (Childrens) Service Group,Equipment Repair
Salford City Council,2019-11-12,601258344,1601.91,0,1601.91,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2019-11-12,6002928010,1118.04,0,1118.04,Brake Bros Ltd,Place Directorate,Food and Refreshments
Salford City Council,2019-11-12,601258352,1255.1,209.19,1045.91,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258354,663.12,110.52,552.6,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258360,665.24,110.87,554.37,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258363,1218.04,203.01,1015.03,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258366,959.82,159.97,799.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258367,827.62,137.94,689.68,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258368,730.32,121.72,608.6,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258371,965.52,160.92,804.6,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258417,623.52,103.92,519.6,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-11-12,601258387,189519.74,22773.68,166746.06,Haven Power Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2019-11-12,601258426,890,0,890,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2019-11-12,1600637691,5653.2,942.2,4711,Handicare,Capital expenditure,Improvement Grants
Salford City Council,2019-11-12,601258343,1434.46,239.08,1195.38,Berendsen Uk Ltd,Place Directorate,Laundry
Salford City Council,2019-11-12,1600637419,40200,6700,33500,Salford Community Leisure Ltd,People (Childrens) Service Group,Leisure Activity
Salford City Council,2019-11-12,1600635908,522.37,87.06,435.31,Arrow County Supplies Ltd,Place Directorate,Materials
Salford City Council,2019-11-12,1600636819,542.34,90.39,451.95,Barclay & Mathieson Ltd,Place Directorate,Materials
Salford City Council,2019-11-12,601257948,1200,200,1000,Electricity North West Ltd,Capital expenditure,Miscellaneous Exes
Salford City Council,2019-11-12,1600637647,4753.67,0,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-11-12,1600635845,2106.34,351.06,1755.28,Bilway Marine Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-11-12,1600635846,2526.91,421.15,2105.76,Bilway Marine Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-11-12,1600636547,1169.28,194.88,974.4,Assa Abloy Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2019-11-12,1600637731,930,155,775,Appleyard & Trew Llp,Place Directorate,Other Prof Fees
Salford City Council,2019-11-12,1600635997,1170,195,975,Cipfa Business Ltd,Capital expenditure,Other Works
Salford City Council,2019-11-12,1600636426,4251.66,708.61,3543.05,Ginger Lehmann Ltd,Capital expenditure,Other Works
Salford City Council,2019-11-12,1600637420,424540.8,70756.8,353784,Salford Community Leisure Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-12,1600637643,3024,0,3024,Radical Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-12,1600637644,13026,0,13026,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-12,1600637645,20345,0,20345,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-12,1600637646,16375.67,0,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-12,1600637723,576,96,480,Next Level Learning Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-11-12,1600635909,11900,0,11900,Wellacre Technology Academy Trust,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2019-11-12,1600636544,2908.98,0,2908.98,Rochdale Mbc,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2019-11-12,1600637748,22003,0,22003,T/A Longford Park School Academy,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2019-11-12,601258429,26617.5,0,26617.5,Talmud Torah Chinuch N'Orim,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258430,30362.32,0,30362.32,Tashbar Academy Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258432,1273.13,0,1273.13,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258435,3625.38,0,3625.38,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258436,873,0,873,Bambie Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258437,5601.75,0,5601.75,Big Steps Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258438,763.88,0,763.88,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258439,1459.85,0,1459.85,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258441,1018.5,0,1018.5,Kinderland,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258442,509.25,0,509.25,Brocha Worch,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258443,2749.95,0,2749.95,University Of Salford Busy Bees,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258444,14622.75,0,14622.75,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258445,729.93,0,729.93,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258446,2291.63,0,2291.63,Treasures Child Care Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258448,1527.75,0,1527.75,Hello Kiddies Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258450,2037,0,2037,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258451,509.25,0,509.25,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258452,691.13,0,691.13,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258453,1527.75,0,1527.75,Daisys Daycare,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258454,1018.5,0,1018.5,Esther Esche Steinhart,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258455,3055.5,0,3055.5,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258456,4459.58,0,4459.58,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258457,2473.5,0,2473.5,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258458,509.25,0,509.25,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258460,712.95,0,712.95,Hadasa Wachsstock,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258461,1782.38,0,1782.38,Cherry Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258462,6838.5,0,6838.5,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2019-11-12,601258464,8280.16,0,8280.16,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
