Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,579,201403,SPRINGFIELD HOUSE - MCARDLE CARE,2532.04,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,582,201403,CARE UK LTD,1831.40,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,596,201403,COMFORT HOUSE CARE HOME,813.4,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,599,201403,ASPIRE HEALTHCARE LIMITED,1909.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,603,201403,DERWENT CARE HOME,1125.52,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,607,201403,WELLBURN CARE HOMES LTD,743.32,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,610,201403,LEONARD CHESHIRE FOUNDATION,506.32,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,612,201403,BRIDGE CARE RESIDENTIAL LTD,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,617,201403,MANOR CARE HOME GROUP,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,619,201403,ROSEWOOD CARE LLP,3643.12,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,622,201403,DERWENT CARE HOME,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,629,201403,STANLEY PARK - CARE UK,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,636,201403,CLOSE HOUSE NURSING HOME,488,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,638,201403,SERVICE TO THE AGED LIMITED,1252.40,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,639,201403,CARE UK LTD,626.45,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,640,201403,CARE UK LTD,986.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,647,201403,ROSE COTTAGE CARE HOME,2477.94,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,648,201403,BYKER HALL CARE HOME (FELLINGATE),3734.76,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,651,201403,CARE UK LTD,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,663,201403,CARE UK LTD,1502.20,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,664,201403,CARE UK LTD,528.44,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,703,201403,PERCY HEDLEY CENTRE,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,704,201403,ST JOSEPH'S SISTERS OF THE POOR,547.72,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,707,201403,WELLBURN CARE HOMES LTD,1308.36,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,710,201403,BOND CARE,1348.44,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,711,201403,ADDISON COURT T/A DAV HOMES LTD,2345.44,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,712,201403,ADDISON COURT T/A DAV HOMES LTD,497.12,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,718,201403,SPRINGFIELD HOUSE - MCARDLE CARE,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,734,201403,WELLBURN CARE HOMES LTD,1674.84,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,740,201403,CARE UK LTD,1533.20,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,741,201403,CARE UK LTD,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,742,201403,CARE UK LTD,1451.52,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,768,201403,COVENT HOUSE,927.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,774,201403,REDACTED - Personal Information,3016.44,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,776,201403,ANCHOR TRUST,65.87,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,781,201403,BOND CARE,2468.40,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,783,201403,BARCHESTER HEALTHCARE,1670.80,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,817,201403,FOUR SEASONS HEALTH CARE,2878.96,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,839,201403,FOUR SEASONS HEALTHCARE LTD,654.36,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,840,201403,FOUR SEASONS HEALTHCARE LTD,4113.40,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,841,201403,FOUR SEASONS HEALTHCARE LTD,754.6,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,844,201403,FOUR SEASONS HEALTHCARE LTD,1066.40,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,877,201403,COVENT HOUSE,660.64,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,981,201403,BOND CARE,754.88,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1049,201403,ANCHOR TRUST,1367.68,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1056,201403,BEENSTOCK HOME MENANGEMENT LTD,474.04,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1071,201403,BOND CARE,798.96,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1073,201403,SUTHERLAND COURT,1109.64,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1074,201403,FOXTON COURT,816.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1077,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),586.04,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1078,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),2338.84,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1081,201403,ROSEWOOD CARE LLP,2592.52,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1082,201403,ROSEWOOD CARE LLP,11422.48,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,1083,201403,ROSEWOOD CARE LLP,481.46,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,7,201403,ROSEWOOD CARE LLP,1780.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,50,201403,COVENT HOUSE,7882.86,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,60,201403,FELLINGATE CARE CENTRE LTD,9580.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,64,201403,BOND CARE,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,67,201403,FOUR SEASONS HEALTH CARE LTD,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,68,201403,FOUR SEASONS HEALTH CARE LTD,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,70,201403,FELLINGATE CARE CENTRE LTD,14671.09,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,99,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,100,201403,FELLINGATE CARE CENTRE LTD,22964.63,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,101,201403,FELLINGATE CARE CENTRE LTD,8114.52,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,103,201403,THE MANOR HOUSE,1780.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,130,201403,THE MANOR HOUSE,254.29,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,131,201403,THE MANOR HOUSE,22377.14,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,145,201403,BOND CARE,34514.96,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,151,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,167,201403,THE MANOR HOUSE,3560.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,206,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),5232.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,207,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,219,201403,APPLETREE GRANGE,2740.57,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,226,201403,WELLBURN CARE HOMES LTD,8900.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,227,201403,WELLBURN CARE HOMES LTD,7628.57,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,229,201403,ADDISON COURT T/A DAV HOMES LTD,8327.86,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,248,201403,APPLETREE GRANGE,3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,250,201403,BOND CARE,5616.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,255,201403,WELLBURN CARE HOMES LTD,10680.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,309,201403,ANCHOR TRUST,5616.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,323,201403,APPLETREE GRANGE,6976.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,324,201403,APPLETREE GRANGE,3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,333,201403,ANCHOR TRUST,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,359,201403,VALLEY VIEW RESIDENTIAL HOME,1776.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,393,201403,GAINFORD CARE HOMES LTD,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,394,201403,GAINFORD CARE HOMES LTD,6767.67,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,398,201403,VALLEY VIEW RESIDENTIAL HOME,1776.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,406,201403,CARE UK LTD,1916.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,409,201403,VALLEY VIEW RESIDENTIAL HOME,14208.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,410,201403,VALLEY VIEW RESIDENTIAL HOME,3552.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,411,201403,ST CUTHBERTS HOUSE LTD,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,421,201403,CARE UK LTD,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,422,201403,GAINFORD CARE HOMES LTD,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,423,201403,FOUR SEASONS HEALTHCARE LTD,3744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,427,201403,ST CUTHBERTS HOUSE LTD,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,460,201403,ST CUTHBERTS HOUSE LTD,3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,461,201403,ST CUTHBERTS HOUSE LTD,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,478,201403,CARE UK LTD,1916.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,485,201403,GAINFORD CARE HOMES LTD,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,490,201403,ANCHOR TRUST,5616.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,494,201403,GAINFORD CARE HOMES LTD,14710.71,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,547,201403,FOUR SEASONS HEALTHCARE LTD,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,560,201403,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,13137.14,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,561,201403,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,6150.57,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,654,201403,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,5016.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,657,201403,BARCHESTER HEALTHCARE,2034.29,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,678,201403,BOND CARE,14288.58,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,679,201403,BOND CARE,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,684,201403,WELLBURN CARE HOMES LTD,2161.42,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,685,201403,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,1672.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,727,201403,SOLEHAWK LTD,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,743,201403,SPRINGFIELD HOUSE - MCARDLE CARE,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,750,201403,BOND CARE,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,751,201403,BOND CARE,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,756,201403,REDACTED - Personal Information,5232.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,758,201403,BARCHESTER HEALTHCARE,16020.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,760,201403,BARCHESTER HEALTHCARE,7120.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,854,201403,BARCHESTER HEALTHCARE,1780.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,855,201403,BARCHESTER HEALTHCARE,7120.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,894,201403,ROSEWOOD CARE LLP,3560.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,900,201403,REDACTED - Personal Information,3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,901,201403,REDACTED - Personal Information,25288.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,904,201403,VALLEY VIEW RESIDENTIAL HOME,1522.28,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,908,201403,EUROPEAN CARE (UK) LTD-D/COTE,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,912,201403,EUROPEAN CARE (UK) LTD-D/COTE,17938.29,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,914,201403,EUROPEAN CARE (UK) LTD-D/COTE,5232.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,915,201403,WELLBURN CARE HOMES LTD,8531.29,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,930,201403,GAINFORD CARE HOMES LTD,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,932,201403,GAINFORD CARE HOMES LTD,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,933,201403,GAINFORD CARE HOMES LTD,5748.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,940,201403,CARE UK LTD,3832.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,948,201403,BOND CARE,13371.43,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,949,201403,BOND CARE,4278.86,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,951,201403,BOND CARE,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,972,201403,BOND CARE,1872.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,978,201403,REDACTED - Personal Information,1744.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,979,201403,REDACTED - Personal Information,3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,990,201403,BARCHESTER HEALTHCARE LTD,1672.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,994,201403,SPRINGFIELD HOUSE - MCARDLE CARE,3488.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1004,201403,CARE UK LTD,7664.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1005,201403,CARE UK LTD,26824.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1012,201403,COVENT HOUSE,12142.14,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1022,201403,WELLBURN CARE HOMES LTD,10540.14,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1027,201403,ROSEWOOD CARE LLP,17901.71,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1028,201403,ROSEWOOD CARE LLP,1780.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1029,201403,ROSEWOOD CARE LLP,10680.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1033,201403,ASPIRE HEALTHCARE LIMITED,1022.43,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1034,201403,ASPIRE HEALTHCARE LIMITED,1684.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1036,201403,ROSEWOOD CARE LLP,20724.28,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,12,201403,BEACONSFIELD COURT CARE HOME,2647.93,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,13,201403,SUNNINGDALE HOUSE CARE HOME,1818.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,73,201403,DIPTON MANOR,2003.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,74,201403,BARCHESTER HEALTHCARE WASHINGTON GRANGE,6298.59,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,76,201403,ST GEORGE'S NURSING HOME,2252.61,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,77,201403,CARE UK LTD,2003.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,107,201403,GAINFORD CARE HOME,1925.76,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,133,201403,DIPTON MANOR,2003.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,135,201403,REDACTED - Personal Information,2006.76,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,319,201403,GAINFORD CARE HOMES LTD,115.27,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,339,201403,GAINFORD CARE HOME LTD,3802.16,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,341,201403,ORCHARD CARE HOMES,1861.32,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,366,201403,KENTON MANOR,2951.57,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,414,201403,HARTFORD COURT,1885.32,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,415,201403,AKARI CARE (ALEXANDRA HOUSE),1863.80,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,466,201403,FOUR SEASONS HEALTHCARE LTD,1666.16,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,470,201403,BARCHESTER HEALTHCARE HOMES LTD,1844.76,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,500,201403,KIRKWOOD COURT - HELEN MCARDLE,2951.57,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,504,201403,PARK VIEW FOREST HALL,1934.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,507,201403,SUTHERLAND COURT,7605.15,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,566,201403,ANCHOR TRUST,4242.64,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,689,201403,PARKSIDE NORTHERN LTD (T/A HOLMLEA CARE HOME),1934.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,692,201403,BARCHESTER HEALTHCARE,1906.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,694,201403,THE MANOR HOUSE CARE HOME,1684.00,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,798,201403,DONWELL HOUSE - BONDCARE,4912.48,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,802,201403,HADRIAN HOUSE WALLSEND,1934.56,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,804,201403,WELLBURN CARE HOMES LTD,1885.32,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,812,201403,ROSEWOOD VILLA,2481.09,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,820,201403,THE MANOR HOUSE (GOSFORTH),5903.14,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,828,201403,ST CUTHBERTS CARE,2951.57,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,830,201403,BONDCARE ST ANDREWS LTD (LANSBURY COURT CC),2099.52,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,832,201403,LEAZES HALL,8962.24,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,997,201403,DERWENT CARE HOME,6010.68,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,999,201403,DERWENT CARE HOME,8014.24,2014-06-18
Community Based Services,Third Party Payments,Third Party Payments,60020220,1040,201403,NORTH ROAD CARE & NURSING HOME (BLACKSTONE CARE LTD),2035.14,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,19,201403,THE MANOR HOUSE CARE HOME,710.48,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,25,201403,FELLINGATE CARE CENTRE LTD,2626.96,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,26,201403,FELLINGATE CARE CENTRE LTD,2380.96,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,27,201403,FELLINGATE CARE CENTRE LTD,7773.55,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,30,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1516.60,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,43,201403,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,1637.24,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,44,201403,BARCHESTER HEALTHCARE -  HILLSIDE GRANGE,1062.80,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,45,201403,ANCHOR TRUST,524.88,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,51,201403,FELLINGATE CARE CENTRE LTD,4312.16,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,87,201403,THE MANOR HOUSE,160.21,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,88,201403,ROSEWOOD CARE LLP,1341.12,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,110,201403,HADRIAN HOUSE WALLSEND,760.76,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,112,201403,FOUR SEASONS HEALTHCARE LTD,519.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,114,201403,CARE UK LTD,2102.76,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,123,201403,ROSEWOOD CARE LLP,1425.48,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,124,201403,DIPTON MANOR,1964.28,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,128,201403,PARK VIEW FOREST HALL,631.96,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,139,201403,PARKSIDE NORTHERN LTD (T/A HOLMLEA CARE HOME),909.04,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,140,201403,LEAZES HALL,3754.77,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,154,201403,THE MANOR HOUSE,1058.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,179,201403,KENTON MANOR,673.12,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,185,201403,THE MANOR HOUSE,8654.35,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,186,201403,THE MANOR HOUSE,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,187,201403,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),539.96,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,188,201403,ROSEWOOD CARE LLP,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,194,201403,ORCHARD CARE HOMES,1040.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,202,201403,AKARI CARE (ALEXANDRA HOUSE),909.56,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,216,201403,ST CUTHBERTS HOUSE LTD,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,238,201403,ST CUTHBERTS HOUSE LTD,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,241,201403,VALLEY VIEW RESIDENTIAL HOME,6416.44,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,244,201403,BOND CARE,1303.00,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,276,201403,ST CUTHBERTS HOUSE LTD,1754.32,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,282,201403,REDACTED - Personal Information,536.72,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,283,201403,BOND CARE,1088.08,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,290,201403,DIPTON MANOR,495.8,2014-06-18
Community Based Services,Income: Fees and Charges,"Charges, Fees & Income",60020220,294,201403,VALLEY VIEW RESIDENTIAL HOME,513.72,2014-06-18
