Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,42364651,3,201206,HELPING HANDS COMMUNITY CARE,1750.00,2012-09-20
Community Based Services,Third Party Payments,Third Party Payments,42364651,4,201206,HELPING HANDS COMMUNITY CARE,3859.28,2012-09-20
Community Based Services,Third Party Payments,Third Party Payments,42364653,4,201206,LEONARD CHESHIRE FOUNDATION,116.76,2012-09-20
Community Based Services,Third Party Payments,Third Party Payments,42364653,3,201206,LEONARD CHESHIRE FOUNDATION,350.28,2012-09-20
Community Based Services,Third Party Payments,Third Party Payments,42364655,2,201206,UNITED RESPONSE,2014.80,2012-09-20
Community Based Services,Premises,Fixtures & Fittings,42364734,2,201206,GREGORYS NORTH EAST LTD,476.00,2012-09-20
Community Based Services,Other Costs,,42364899,2,201206,HES GROUP UK LTD,3750.00,2012-09-20
Community Based Services,Other Costs,,42364900,2,201206,REDACTED - Personal Information,5630.00,2012-09-20
Community Based Services,Third Party Payments,Third Party Payments,42364902,8,201206,CAREWATCH CARE SERVICES LTD,1076.83,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364902,7,201206,CAREWATCH CARE SERVICES LTD,3169.27,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364902,5,201206,CAREWATCH CARE SERVICES LTD,2537.66,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364902,6,201206,CAREWATCH CARE SERVICES LTD,155.82,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364903,3,201206,ALLIED HEALTHCARE GROUP LTD,1602.72,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364903,4,201206,ALLIED HEALTHCARE GROUP LTD,155.82,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364904,7,201206,COMFORT CALL LTD,3007.76,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364904,8,201206,COMFORT CALL LTD,2060.66,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364904,5,201206,COMFORT CALL LTD,67180.96,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364904,6,201206,COMFORT CALL LTD,15483.65,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364905,6,201206,KELLY PARK CARING AGENCY,344.40,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364905,4,201206,KELLY PARK CARING AGENCY,17653.37,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364905,5,201206,KELLY PARK CARING AGENCY,3271.80,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364906,3,201206,WILLOW COMMUNITY CARE LTD,13064.24,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364906,4,201206,WILLOW COMMUNITY CARE LTD,2066.40,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364907,7,201206,COMMUNITY CARE NORTH EAST,496.51,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364907,8,201206,COMMUNITY CARE NORTH EAST,642.88,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364907,5,201206,COMMUNITY CARE NORTH EAST,47475.96,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364907,6,201206,COMMUNITY CARE NORTH EAST,2009.00,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364908,3,201206,CARELINE HOMECARE LTD,6009.78,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364908,4,201206,CARELINE HOMECARE LTD,4178.72,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364909,6,201206,KAY CARE SERVICES,2066.40,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364909,4,201206,KAY CARE SERVICES,44332.89,2012-09-21
Community Based Services,Third Party Payments,Third Party Payments,42364909,5,201206,KAY CARE SERVICES,11854.68,2012-09-21
Community Based Services,Supplies and Services,Comms & Computing,42364918,2,201206,VIRGIN MEDIA BUSINESS,355.00,2012-09-24
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42364940,2,201206,DERE STREET BARRISTERS,600.00,2012-09-21
Community Based Services,Transport,Public Transport and Taxi Fares,42364961,33,201206,CLICK TRAVEL LTD,11.50,2012-09-21
Community Based Services,Transport,Public Transport and Taxi Fares,42364961,34,201206,CLICK TRAVEL LTD,15.00,2012-09-21
Community Based Services,Supplies and Services,Miscellaneous Supplies,42364961,28,201206,CLICK TRAVEL LTD,66.30,2012-09-21
Community Based Services,Supplies and Services,Other Running Costs,42365033,2,201206,WERNICK HIRE LTD,740.00,2012-09-21
Community Based Services,Other Costs,,42365107,2,201206,TERRY GROUP LTD,2343.00,2012-09-24
Community Based Services,Other Costs,,42365108,2,201206,HES GROUP UK LTD,18657.00,2012-09-24
Community Based Services,Other Costs,,42365109,2,201206,HES GROUP UK LTD,6272.73,2012-09-24
Community Based Services,Other Costs,,42365111,2,201206,ELLIOT HIRD & PARTNERS LTD,3267.00,2012-09-26
Community Based Services,Other Costs,,42365112,2,201206,HANDICARE,540.00,2012-09-24
Community Based Services,Other Costs,,42365113,2,201206,REDACTED - Personal Information,4175.00,2012-09-24
Community Based Services,Other Costs,,42365114,2,201206,ELLIOT HIRD & PARTNERS LTD,4425.00,2012-09-24
Community Based Services,Other Costs,,42365117,2,201206,HANDICARE,4720.00,2012-09-24
Community Based Services,Other Costs,,42365118,2,201206,ELLIOT HIRD & PARTNERS LTD,3375.00,2012-09-24
Community Based Services,Other Costs,,42365120,2,201206,HES GROUP UK LTD,6350.00,2012-09-24
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42365398,2,201206,INITIAL WASHROOM SOLUTIONS,359.07,2012-09-24
Community Based Services,Other Costs,,42365406,2,201206,ELLIOT HIRD & PARTNERS LTD,3047.00,2012-09-24
Community Based Services,Other Costs,,42365407,2,201206,HANDICARE,2143.06,2012-09-24
Community Based Services,Other Costs,,42365432,2,201206,GORDON BROWN ASSOCIATES,2600.00,2012-09-24
Community Based Services,Supplies and Services,Catering & Provisions,42365458,2,201206,COCA-COLA ENTERPRISES LTD,504.60,2012-09-25
Community Based Services,Supplies and Services,Catering & Provisions,42365480,2,201206,COCA-COLA ENTERPRISES LTD,412.60,2012-09-25
Community Based Services,Supplies and Services,Catering & Provisions,42365517,3,201206,BATLEYS LTD,136.61,2012-09-25
Community Based Services,Supplies and Services,Catering & Provisions,42365517,4,201206,BATLEYS LTD,305.70,2012-09-25
Community Based Services,Supplies and Services,Catering & Provisions,42365525,2,201206,HOLLAND FOOD SERVICES,706.99,2012-09-25
Community Based Services,Consultants,,42365579,2,201206,MOTT MACDONALD UK LTD,8202.00,2012-09-26
Community Based Services,Consultants,,42365584,2,201206,MOTT MACDONALD UK LTD,4101.00,2012-09-26
Community Based Services,Works,,42365606,2,201206,NORTHUMBRIAN WATER,475.00,2012-09-26
Community Based Services,Premises,Rep & Maint,42365632,2,201206,SPRINGS ROOFING LTD,350.00,2012-09-26
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42365763,2,201206,REDACTED - Personal Information,1323.00,2012-09-26
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42365767,2,201206,REDACTED - Personal Information,1443.75,2012-09-26
Community Based Services,Supplies and Services,Other Running Costs,42365871,2,201206,SAFE PARTNERSHIP LIMITED,4991.73,2012-09-25
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42365993,2,201206,INITIAL WASHROOM SOLUTIONS,371.30,2012-09-26
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42366062,3,201206,EAGLES COMMUNITY FOUNDATION,2282.37,2012-09-26
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42366062,4,201206,EAGLES COMMUNITY FOUNDATION,2588.52,2012-09-26
Community Based Services,Works,,42366079,2,201206,G O'BRIEN & SONS LTD,385.00,2012-09-26
Community Based Services,Premises,Energy,42366130,2,201206,BRITISH GAS TRADING LTD,623.92,2012-09-26
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42366138,13,201206,HMCTS,120.00,2012-09-26
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42366138,10,201206,HMCTS,70.00,2012-09-26
Community Based Services,Transport,Public Transport and Taxi Fares,42366369,27,201206,CLICK TRAVEL LTD,55.50,2012-09-27
Community Based Services,Employees,Indirect Employee Expenses,42366369,33,201206,CLICK TRAVEL LTD,54.17,2012-09-27
Community Based Services,Supplies and Services,Miscellaneous Supplies,42366369,18,201206,CLICK TRAVEL LTD,5.80,2012-09-27
Community Based Services,Transport,Public Transport and Taxi Fares,42366369,26,201206,CLICK TRAVEL LTD,25.50,2012-09-27
Community Based Services,Supplies and Services,Comms & Computing,42366448,2,201206,VIRGIN MEDIA BUSINESS,544.27,2012-09-27
Community Based Services,Third Party Payments,Third Party Payments,42366469,2,201206,GATESHEAD HEALTH NHS TRUST,7524.00,2012-09-27
Community Based Services,Premises,Rent,42366472,2,201206,WINLATON CENTRE,6970.00,2012-09-27
Community Based Services,Other Costs,,42366670,2,201206,HANDICARE,1900.00,2012-09-27
Community Based Services,Other Costs,,42366679,2,201206,HES GROUP UK LTD,3500.00,2012-09-27
Community Based Services,Other Costs,,42366685,2,201206,WILSON BROTHERS,6681.00,2012-09-27
Community Based Services,Other Costs,,42366694,2,201206,HANDICARE,2410.00,2012-09-27
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42367086,2,201206,INSIGHT CERTIFICATION LTD,2827.00,2012-09-28
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42367131,2,201206,ROOK MATTHEWS SAYER,450.00,2012-09-28
Community Based Services,Supplies and Services,Other Running Costs,42367133,2,201206,HARRISON BERRY RESIDENTIAL,450.00,2012-09-28
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42367155,2,201206,REDACTED - Personal Information,760.00,2012-09-28
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42367169,2,201206,BRANDLING HALL COMMUNITY ASSN,750.00,2012-09-28
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42367170,2,201206,PRIORY COURT SOCIAL FUND,670.00,2012-09-28
Community Based Services,Third Party Payments,Third Party Payments,42367262,3,201206,CAREWATCH CARE SERVICES LTD,144.69,2012-09-28
Community Based Services,Third Party Payments,Third Party Payments,42367262,4,201206,CAREWATCH CARE SERVICES LTD,621.99,2012-09-28
Community Based Services,Premises,Rep & Maint,43683515,2,201206,ALANA ECOLOGY LTD,402.07,2012-09-19
Community Based Services,Premises,Rep & Maint,43687112,2,201206,REDACTED - Personal Information,1290.00,2012-09-07
Community Based Services,Premises,Energy,43696531,2,201206,ENER-G COMBINED POWER LTD,1732.04,2012-09-02
Community Based Services,Premises,Energy,43696536,2,201206,ENER-G COMBINED POWER LTD,1959.09,2012-09-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696537,2,201206,CRYOSERVICE LTD,598.66,2012-09-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696538,2,201206,BRENNTAG UK LTD,601.71,2012-09-02
Community Based Services,Supplies and Services,Comms & Computing,43696922,2,201206,INFO TECHNOLOGY SUPPLY LTD,1924.30,2012-09-05
Community Based Services,Works,,43696971,2,201206,HANDICARE,1990.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697232,2,201206,BARR & WRAY LTD,1535.00,2012-09-06
Community Based Services,Supplies and Services,"Clothing, Uniforms & Laundry",43697257,2,201206,EXCEL COMMERCIAL SERVICES,792.66,2012-09-06
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697265,2,201206,EISOTECH SERVICES LTD,390.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697286,2,201206,L & G PLANT HIRE AND SALES,787.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697289,2,201206,L & G PLANT HIRE AND SALES,1000.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697294,2,201206,L & G PLANT HIRE AND SALES,504.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697295,2,201206,L & G PLANT HIRE AND SALES,8602.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697300,2,201206,L & G PLANT HIRE AND SALES,4997.00,2012-09-06
Community Based Services,Premises,Rep & Maint,43697306,2,201206,L & G PLANT HIRE AND SALES,432.00,2012-09-06
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697318,2,201206,DE LAGE LANDEN LEASING LTD,1870.75,2012-09-06
Community Based Services,Premises,Energy,43697320,2,201206,ENER-G COMBINED POWER LTD,1769.90,2012-09-06
Community Based Services,Premises,Energy,43697330,2,201206,ENER-G COMBINED POWER LTD,1863.93,2012-09-06
Community Based Services,Supplies and Services,Catering & Provisions,43697459,2,201206,PREMIER CATERING (NE) LTD,830.66,2012-09-07
Community Based Services,Supplies and Services,Other Running Costs,43697461,2,201206,ALAN FAIRBAIRN MARQUEE HIRE,504.00,2012-09-07
Community Based Services,Supplies and Services,Other Running Costs,43697462,2,201206,JOE LEE,4400.00,2012-09-07
Community Based Services,Supplies and Services,Other Running Costs,43697463,2,201206,JOE LEE,3600.00,2012-09-07
Community Based Services,Supplies and Services,Other Running Costs,43697465,2,201206,BRITISH RED CROSS SOCIETY,2750.00,2012-09-07
Community Based Services,Supplies and Services,Other Running Costs,43697466,2,201206,BRITISH RED CROSS SOCIETY,970.00,2012-09-07
Community Based Services,Supplies and Services,"Clothing, Uniforms & Laundry",43697495,2,201206,ARCO LTD,878.09,2012-09-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697507,2,201206,BUNZL CLEANING & HYGIENE SUPPLIES,392.22,2012-09-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697538,2,201206,BRENNTAG UK LTD,820.30,2012-09-07
Community Based Services,Premises,Energy,43697547,2,201206,ENER-G COMBINED POWER LTD,1732.04,2012-09-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697552,2,201206,ING LEASE UK LTD,450.00,2012-09-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697553,2,201206,ING LEASE UK LTD,358.00,2012-09-07
Community Based Services,Premises,Rep & Maint,43697559,2,201206,R PARKER (WALL&FLOOR TILING CONT) LTD,804.00,2012-09-07
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43697654,2,201206,FURNISHING SERVICE LTD,931.91,2012-09-10
Community Based Services,Premises,Rep & Maint,43697736,2,201206,L & G PLANT HIRE AND SALES,900.00,2012-09-10
Community Based Services,Premises,Rep & Maint,43697738,2,201206,L & G PLANT HIRE AND SALES,2200.00,2012-09-10
Community Based Services,Premises,Rep & Maint,43697739,2,201206,L & G PLANT HIRE AND SALES,3800.00,2012-09-10
Community Based Services,Premises,Rep & Maint,43697741,2,201206,L & G PLANT HIRE AND SALES,1000.00,2012-09-10
Community Based Services,Premises,Rep & Maint,43697742,2,201206,L & G PLANT HIRE AND SALES,1060.00,2012-09-10
Community Based Services,Supplies and Services,Miscellaneous Supplies,43697789,3,201206,SPORTING LEISURE LTD,463.71,2012-09-11
Community Based Services,Supplies and Services,Miscellaneous Supplies,43697789,4,201206,SPORTING LEISURE LTD,336.85,2012-09-11
Community Based Services,Supplies and Services,Comms & Computing,43697804,2,201206,CORE BUSINESS SYSTEMS LTD,1650.00,2012-09-11
Community Based Services,Premises,Ground Maint,43697827,2,201206,LINDUM SEEDED TURF LTD,2127.60,2012-09-11
Community Based Services,Supplies and Services,Miscellaneous Supplies,43697902,3,201206,SPORTING LEISURE LTD,534.20,2012-09-11
Community Based Services,Supplies and Services,Miscellaneous Supplies,43697902,4,201206,SPORTING LEISURE LTD,355.10,2012-09-11
Community Based Services,Supplies and Services,Other Running Costs,43697948,2,201206,ALAN FAIRBAIRN MARQUEE HIRE,1298.00,2012-09-11
Community Based Services,Works,,43697955,2,201206,HANDICARE,2600.00,2012-09-11
Community Based Services,Works,,43697958,2,201206,LOCKWISE LTD,1132.00,2012-09-11
Community Based Services,Premises,Ground Maint,43698096,2,201206,CLEVELAND LAND SERVICES,1500.00,2012-09-11
Community Based Services,Premises,Energy,43698162,2,201206,ENER-G COMBINED POWER LTD,1611.93,2012-09-13
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43698171,10,201206,NORTHUMBRIAN WATER LTD,137.37,2012-09-14
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43698171,6,201206,NORTHUMBRIAN WATER LTD,137.37,2012-09-14
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43698171,8,201206,NORTHUMBRIAN WATER LTD,137.37,2012-09-14
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43698171,7,201206,NORTHUMBRIAN WATER LTD,137.37,2012-09-14
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43698171,9,201206,NORTHUMBRIAN WATER LTD,137.37,2012-09-14
Community Based Services,Supplies and Services,Miscellaneous Supplies,43698391,2,201206,GRESSWELL DIRECT,399.80,2012-09-12
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698408,3,201206,VIKING DIRECT LTD,500.93,2012-09-12
Community Based Services,Supplies and Services,Comms & Computing,43698408,4,201206,VIKING DIRECT LTD,2.96,2012-09-12
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698410,3,201206,VIKING DIRECT LTD,390.94,2012-09-12
Community Based Services,Supplies and Services,Comms & Computing,43698410,4,201206,VIKING DIRECT LTD,2.96,2012-09-12
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698556,2,201206,DE LAGE LANDEN LEASING LTD,2120.61,2012-09-14
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698561,2,201206,DE LAGE LANDEN LEASING LTD,2408.87,2012-09-14
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698641,2,201206,BRENNTAG UK LTD,667.24,2012-09-14
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698750,2,201206,ADT FIRE & SECURITY PLC,477.11,2012-09-13
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43698958,2,201206,BRENNTAG UK LTD,407.62,2012-09-17
Community Based Services,Consultants,,43699156,2,201206,DURHAM WILDLIFE SERVICES LTD,1780.00,2012-09-17
Community Based Services,Premises,Energy,43699236,2,201206,ENER-G COMBINED POWER LTD,1611.93,2012-09-19
Community Based Services,Premises,Fixtures & Fittings,43699490,2,201206,SPLINTERS WOODWORKS,1500.00,2012-09-25
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43699494,2,201206,ADVENTURE ACTIVITY ASSOCIATES,750.00,2012-09-25
Community Based Services,Supplies and Services,Miscellaneous Supplies,43699540,3,201206,BOOK PROTECTORS & CO,348.58,2012-09-19
Community Based Services,Supplies and Services,Comms & Computing,43699540,4,201206,BOOK PROTECTORS & CO,12.00,2012-09-19
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43699610,2,201206,ASKEWS LIBRARY SERVICES LTD,3957.36,2012-09-19
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43699765,2,201206,INITIAL WASHROOM SOLUTIONS,393.25,2012-09-21
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43699766,2,201206,INITIAL WASHROOM SOLUTIONS,525.85,2012-09-21
Community Based Services,Premises,Energy,43699769,2,201206,ENER-G COMBINED POWER LTD,1732.04,2012-09-21
Community Based Services,Premises,Energy,43699771,2,201206,ENER-G COMBINED POWER LTD,1582.64,2012-09-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43699780,2,201206,BRENNTAG UK LTD,590.71,2012-09-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43699820,2,201206,CRYOSERVICE LTD,393.24,2012-09-21
Community Based Services,Premises,Security & Insurance,43700023,2,201206,STATUS SECURITY SYSTEMS LTD,350.36,2012-09-21
Community Based Services,Premises,Security & Insurance,43700025,2,201206,STATUS SECURITY SYSTEMS LTD,460.72,2012-09-21
Community Based Services,Premises,Security & Insurance,43700026,2,201206,STATUS SECURITY SYSTEMS LTD,460.72,2012-09-21
Community Based Services,Premises,Security & Insurance,43700032,2,201206,STATUS SECURITY SYSTEMS LTD,350.36,2012-09-21
Community Based Services,Premises,Rep & Maint,43700066,2,201206,GREENGAUGE SURFACES LTD,750.00,2012-09-21
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43700081,2,201206,INITIAL WASHROOM SOLUTIONS,377.58,2012-09-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43700170,2,201206,DE LAGE LANDEN LEASING LTD,2408.87,2012-09-24
Community Based Services,Employees,Indirect Employee Expenses,43700391,2,201206,REDACTED - Personal Information,550.00,2012-09-25
Community Based Services,Transfer Payments,Transfer Payments,43700551,2,201206,NCJ MEDIA LTD,2024.10,2012-09-26
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43700682,2,201206,NEW WRITING NORTH,1000.00,2012-09-26
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43700712,2,201206,ASKEWS LIBRARY SERVICES LTD,2122.24,2012-09-26
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43700713,2,201206,ASKEWS LIBRARY SERVICES LTD,1511.19,2012-09-26
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43700714,2,201206,ASKEWS LIBRARY SERVICES LTD,3514.67,2012-09-26
Community Based Services,Supplies and Services,"Printing, Stationery etc",43700738,2,201206,SUPPLIES TEAM LTD,526.32,2012-09-26
Community Based Services,Supplies and Services,Other Running Costs,43700810,2,201206,EVENTCOVER PRODUCTIONS LTD,7031.00,2012-09-26
Community Based Services,Works,,43701028,2,201206,HANDICARE,3895.00,2012-09-27
Community Based Services,Premises,Rep & Maint,43701033,2,201206,HANDICARE,856.48,2012-09-27
Community Based Services,Third Party Payments,Third Party Payments,60020168,255,201206,FOUR SEASONS HEALTHCARE LTD,1568.16,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,376,201206,FOUR SEASONS HEALTHCARE LTD,3222.08,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,1113,201206,WHICKHAM VILLA,4800.00,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,1144,201206,COMMUNITY INTEGRATED CARE,9434.84,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,730,201206,FOUR SEASONS HEALTHCARE LTD,311.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,280,201206,FOUR SEASONS HEALTHCARE LTD,598.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,2,201206,COMMUNITY INTEGRATED CARE,48522.56,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,5,201206,ASHDOWN CARE HOMES LTD,5030.17,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,18,201206,ASHDOWN CARE HOMES LTD,4894.08,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,20,201206,ASHDOWN CARE HOMES LTD,3310.92,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,22,201206,ASHDOWN CARE HOMES LTD,2700.72,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,72,201206,ASHDOWN CARE HOMES LTD,1106.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,83,201206,ASHDOWN CARE HOMES LTD,3523.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,301,201206,UNITED RESPONSE,11257.68,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,306,201206,UNITED RESPONSE,7718.32,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,315,201206,COMMUNITY INTEGRATED CARE,8614.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,465,201206,COMMUNITY INTEGRATED CARE,1947.88,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,474,201206,COMMUNITY INTEGRATED CARE,18272.92,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,1146,201206,COMMUNITY INTEGRATED CARE,8210.28,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,1148,201206,COMMUNITY INTEGRATED CARE,12634.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,525,201206,NORTH YORKSHIRE C.C.,4651.32,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,526,201206,NEWLIFE CARE SERVICES,3673.00,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,545,201206,CASTLEBECK CARE (TEESDALE) LTD,12240.48,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,583,201206,PATHWAYS CARE GROUP,12559.20,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,699,201206,NEWLIFE CARE SERVICES,476.80,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,708,201206,ASHDOWN CARE HOMES LTD,311.40,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,713,201206,ASHDOWN CARE HOMES LTD,476.80,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,737,201206,COMMUNITY INTEGRATED CARE,622.80,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,771,201206,COMMUNITY INTEGRATED CARE,311.40,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,779,201206,COMMUNITY INTEGRATED CARE,918.00,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,817,201206,ASHDOWN CARE HOMES LTD,311.40,2012-09-12
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020168,1018,201206,NORTH YORKSHIRE C.C.,311.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,3,201206,ASHDOWN CARE HOMES LTD,6422.12,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,12,201206,FAIRWAYS,8153.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,13,201206,FAIRWAYS,11630.84,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,23,201206,ASHDOWN CARE HOMES LTD,2700.72,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,62,201206,ASHDOWN CARE HOMES LTD,6402.96,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,82,201206,ASHDOWN CARE HOMES LTD,1410.76,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,142,201206,KENSINGTON HOUSE,1834.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,143,201206,CLIFFORD HOUSE HOMES LTD,13905.87,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,154,201206,CLIFFORD HOUSE HOMES LTD,10769.16,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,216,201206,KENSINGTON HOUSE,1834.40,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,249,201206,ASPIRE HEALTHCARE LIMITED,5824.00,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,277,201206,ASPIRE HEALTHCARE LIMITED,3973.12,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,302,201206,THE OAKS,1957.60,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,303,201206,UNITED RESPONSE,5200.12,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,304,201206,THE OAKS,4636.76,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,316,201206,ASHDOWN CARE HOMES LTD,12873.80,2012-09-12
Community Based Services,Third Party Payments,Third Party Payments,60020168,328,201206,NTW NHS FOUNDATION TRUST,25968.57,2012-09-12
