Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,276,201112,HEATHER HOUSE,2655.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,333,201112,COMMUNITY INTEGRATED CARE,295.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,378,201112,ASHDOWN CARE HOMES LTD,1639.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,420,201112,THE OAKS,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,492,201112,UNITED RESPONSE,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,534,201112,UNITED RESPONSE,1508.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,557,201112,FORESIGHT RESIDENTIAL LTD,295.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,620,201112,THE OAKS,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,721,201112,CLIFFORD HOUSE HOMES LTD,427.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1124,201112,NTW NHS FOUNDATION TRUST,5372.72,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1128,201112,NTW NHS FOUNDATION TRUST,30750.24,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1156,201112,NTW NHS FOUNDATION TRUST,35073.32,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1157,201112,NTW NHS FOUNDATION TRUST,13908.12,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1160,201112,NTW NHS FOUNDATION TRUST,8708.60,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1163,201112,NTW NHS FOUNDATION TRUST,34263.56,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1164,201112,NTW NHS FOUNDATION TRUST,19412.08,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1166,201112,NTW NHS FOUNDATION TRUST,7769.04,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1168,201112,NTW NHS FOUNDATION TRUST,29103.40,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1170,201112,NTW NHS FOUNDATION TRUST,11500.84,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,78,201112,NTW NHS FOUNDATION TRUST,4424.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,763,201112,THE MANOR HOUSE,2125.72,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1047,201112,FOUR SEASONS HEALTHCARE LTD,3654.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1094,201112,ROSEWOOD CARE LLP,2082.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1196,201112,WHICKHAM VILLA,7934.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,105,201112,FOUR SEASONS HEALTHCARE LTD,1880.48,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,173,201112,LANCHESTER COURT,6540.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,218,201112,BAWI HOMES LTD,3865.20,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,241,201112,SOUTHERN CROSS HEALTHCARE LTD,7097.14,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,242,201112,NORTHVIEW LODGE CARE HOME,3680.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,277,201112,SOUTHERN CROSS HEALTHCARE LTD,568.93,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,407,201112,FOUR SEASONS HEALTHCARE LTD,295.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,519,201112,NORTHVIEW LODGE CARE HOME,295.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,645,201112,THE MANOR HOUSE,641.56,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,213,201112,BOND CARE,1816.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,761,201112,THE MANOR HOUSE,434.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1195,201112,WHICKHAM VILLA,598.40,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,881,201112,BOND CARE,625.71,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,498,201112,BOND CARE,139.96,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,142,201112,MILTON LODGE,8194.52,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,770,201112,FELLINGATE CARE CENTRE LTD,5532.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,888,201112,BOND CARE,1752.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1025,201112,ST CUTHBERTS HOUSE LTD,8158.61,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1030,201112,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,10708.92,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1053,201112,FOUR SEASONS HEALTHCARE LTD,4556.72,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1186,201112,ASPIRE HEALTHCARE LIMITED,4889.63,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,101,201112,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,4242.84,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,104,201112,FOUR SEASONS HEALTHCARE LTD,2034.92,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,197,201112,BRAMBLE LODGE CARE HOME LTD T/A CONIFER LODGE,2500.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,261,201112,ASPIRE HEALTHCARE LIMITED,531.83,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,271,201112,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,604.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,275,201112,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,595.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,364,201112,ST CUTHBERTS HOUSE LTD,309.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,391,201112,FOUR SEASONS HEALTHCARE LTD,295.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,738,201112,FELLINGATE CARE CENTRE LTD,846.40,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1001,201112,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,3452.92,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1026,201112,ST CUTHBERTS HOUSE LTD,7436.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1075,201112,ASPIRE DESIGN AND BUILD LIMITED,3691.36,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1191,201112,ASPIRE HEALTHCARE LIMITED,6314.32,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1194,201112,WHICKHAM VILLA,1854.68,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,110,201112,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,4349.76,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,211,201112,MULROY NURSING HOME,3463.52,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,260,201112,WHICKHAM VILLA,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,358,201112,ASPIRE DESIGN AND BUILD LIMITED,312.88,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,381,201112,ST CUTHBERTS HOUSE LTD,459.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1027,201112,ST CUTHBERTS HOUSE LTD,5086.12,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,369,201112,ST CUTHBERTS HOUSE LTD,434.04,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,704,201112,WELLBURN CARE HOMES LTD,2186.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,715,201112,EUROPEAN CARE (UK) LTD-D/COTE,5079.17,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,731,201112,EUROPEAN CARE (UK) LTD-D/COTE,9011.73,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,732,201112,THE MANOR HOUSE,14792.67,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,734,201112,THE MANOR HOUSE,28340.15,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,753,201112,EUROPEAN CARE (UK) LTD-D/COTE,5594.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,764,201112,THE MANOR HOUSE,5060.59,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,781,201112,ANCHOR TRUST,2847.41,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,790,201112,ADDISON COURT T/A DAV HOMES LTD,2366.86,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,791,201112,ADDISON COURT T/A DAV HOMES LTD,2702.85,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,792,201112,ADDISON COURT T/A DAV HOMES LTD,5427.96,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,826,201112,TYNE VIEW NURSING HOME,1720.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,827,201112,TYNE VIEW NURSING HOME,5160.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,828,201112,TYNE VIEW NURSING HOME,4309.60,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,829,201112,TYNE VIEW NURSING HOME,1720.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,830,201112,TYNE VIEW NURSING HOME,10074.29,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,840,201112,FELLINGATE CARE CENTRE LTD,6037.38,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,841,201112,FELLINGATE CARE CENTRE LTD,9185.95,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,842,201112,FELLINGATE CARE CENTRE LTD,167.14,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,843,201112,FELLINGATE CARE CENTRE LTD,6322.06,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,844,201112,FELLINGATE CARE CENTRE LTD,19762.16,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,860,201112,BOND CARE,1720.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,861,201112,BOND CARE,8600.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,871,201112,BOND CARE,3440.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,887,201112,CARE UK LTD,1385.23,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,890,201112,BOND CARE,15192.34,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,893,201112,BOND CARE,2186.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,894,201112,BOND CARE,3504.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,895,201112,BOND CARE,7195.71,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,896,201112,BOND CARE,1752.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,921,201112,FOUR SEASONS HEALTH CARE LTD,1720.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,924,201112,CRAIGIELEA NURSING HOME,11856.59,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,928,201112,CRAIGIELEA NURSING HOME,3504.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,929,201112,CRAIGIELEA NURSING HOME,21272.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,930,201112,CRAIGIELEA NURSING HOME,1718.20,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,931,201112,CRAIGIELEA NURSING HOME,1752.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,932,201112,FOUR SEASONS HEALTH CARE LTD,2154.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,933,201112,CRAIGIELEA NURSING HOME,1752.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,939,201112,FOUR SEASONS HEALTH CARE LTD,2154.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,940,201112,COVENT HOUSE,2825.71,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,942,201112,COVENT HOUSE,10284.38,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,973,201112,ADDISON COURT T/A DAV HOMES LTD,2806.23,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1049,201112,FOUR SEASONS HEALTHCARE LTD,1953.16,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1056,201112,FOUR SEASONS HEALTHCARE LTD,30920.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1062,201112,FOUR SEASONS HEALTHCARE LTD,4826.28,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1067,201112,GAINFORD CARE HOMES LTD,937.20,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1086,201112,GAINFORD CARE HOMES LTD,8434.80,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1122,201112,WESTMINSTER HEALTH CARE LTD,1796.77,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1136,201112,ROSEWOOD CARE LLP,1648.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1141,201112,WHICKHAM VILLA,1720.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1142,201112,WHICKHAM VILLA,3440.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1158,201112,WESTMINSTER HEALTH CARE LTD,11771.43,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1161,201112,WESTMINSTER HEALTH CARE LTD,1648.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1162,201112,WESTMINSTER HEALTH CARE LTD,1648.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1174,201112,ROSEWOOD CARE LLP,2589.71,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1199,201112,WHICKHAM VILLA,19912.70,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1200,201112,WHICKHAM VILLA,7844.14,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,2,201112,FELL HOUSE CARE HOME,3616.43,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,6,201112,FELL HOUSE CARE HOME,1660.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,20,201112,WINDSOR NURSING HOME,1884.44,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,27,201112,AGUDAS ISRAEL HOUSING ASSOC,2315.36,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,29,201112,LEAZES HALL,3237.20,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,35,201112,CAREWELL (HEALTHCARE) LTD,1660.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,47,201112,ALBANY HOUSE,2726.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,50,201112,ST CUTHBERTS CARE,1820.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,51,201112,ST CUTHBERTS CARE,1820.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,53,201112,CAREWELL (HEALTHCARE) LTD,1660.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,60,201112,TAMARIS (ENGLAND) LTD,1700.04,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,74,201112,FELL HOUSE CARE HOME,3320.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,98,201112,"ST JOSEPH'S, SISTERS OF THE POOR",1820.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,161,201112,MILFORD CARE,1593.48,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,163,201112,MILFORD CARE,1593.48,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,174,201112,ARGYLE HOUSE CARE CENTRE,1586.68,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,188,201112,MARTLANE LTD T/A FOREST PLACE NURSING HOME,2144.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,216,201112,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,60640.29,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,221,201112,FOUR SEASONS HEALTH CARE,1744.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,224,201112,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,60640.29,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,230,201112,FALSTONE MANOR CARE HOME,1740.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,235,201112,BOND CARE,1778.40,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,236,201112,ST GEORGE'S NURSING HOME,1660.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,243,201112,ASPEN COURT CARE HOME,2220.24,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1144,201112,DONWELL HOUSE - BONDCARE,1660.00,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1146,201112,ROUNDVIEW PROPERTIES LTD,1653.24,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,1150,201112,FELL HOUSE CARE HOME,1660.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,118,201112,WINDSOR NURSING HOME,211.12,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,146,201112,MILFORD CARE,470.36,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,148,201112,MILFORD CARE,470.36,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,251,201112,WHICKHAM VILLA,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,252,201112,WHICKHAM VILLA,1202.92,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,253,201112,WHICKHAM VILLA,2045.70,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,254,201112,WHICKHAM VILLA,6215.86,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,265,201112,ST GEORGE'S NURSING HOME,463.56,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,287,201112,WESTMINSTER HEALTH CARE LTD,481.40,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,288,201112,WESTMINSTER HEALTH CARE LTD,1000.48,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,295,201112,WESTMINSTER HEALTH CARE LTD,580.24,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,303,201112,ST CUTHBERTS CARE,494.08,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,304,201112,ST CUTHBERTS CARE,585.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,306,201112,WESTMINSTER HEALTH CARE LTD,4341.58,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,319,201112,CAREWELL (HEALTHCARE) LTD,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,323,201112,ROSEWOOD CARE LLP,1183.91,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,324,201112,ROSEWOOD CARE LLP,812.28,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,325,201112,ARGYLE HOUSE CARE CENTRE,594.80,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,342,201112,AGUDAS ISRAEL HOUSING ASSOC,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,348,201112,FOUR SEASONS HEALTHCARE LTD,482.36,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,353,201112,"ST JOSEPH'S, SISTERS OF THE POOR",459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,377,201112,ROUNDVIEW PROPERTIES LTD,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,390,201112,FOUR SEASONS HEALTHCARE LTD,2281.32,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,395,201112,FOUR SEASONS HEALTHCARE LTD,7419.03,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,418,201112,ADDISON COURT T/A DAV HOMES LTD,2800.53,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,443,201112,TYNE VIEW NURSING HOME,662.48,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,446,201112,TYNE VIEW NURSING HOME,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,453,201112,TYNE VIEW NURSING HOME,1251.36,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,459,201112,TYNE VIEW NURSING HOME,2697.54,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,470,201112,FOUR SEASONS HEALTH CARE LTD,539.52,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,473,201112,COVENT HOUSE,1595.73,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,480,201112,TAMARIS (ENGLAND) LTD,474.48,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,482,201112,COVENT HOUSE,788.57,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,483,201112,ALBANY HOUSE,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,497,201112,BOND CARE,559.92,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,512,201112,ASPEN COURT CARE HOME,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,513,201112,FALSTONE MANOR CARE HOME,476.84,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,514,201112,FELL HOUSE CARE HOME,918.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,515,201112,FELL HOUSE CARE HOME,1265.49,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,522,201112,DONWELL HOUSE - BONDCARE,709.32,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,537,201112,BOND CARE,2014.40,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,539,201112,BOND CARE,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,542,201112,BOND CARE,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,552,201112,BOND CARE,4901.48,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,554,201112,BOND CARE,671.64,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,555,201112,BOND CARE,2121.54,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,558,201112,BOND CARE,918.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,577,201112,THE MANOR HOUSE,1293.84,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,586,201112,FELLINGATE CARE CENTRE LTD,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,598,201112,FELLINGATE CARE CENTRE LTD,2732.20,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,599,201112,FELLINGATE CARE CENTRE LTD,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,600,201112,FELLINGATE CARE CENTRE LTD,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,625,201112,ADDISON COURT T/A DAV HOMES LTD,522.88,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,632,201112,ADDISON COURT T/A DAV HOMES LTD,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,644,201112,MARTLANE LTD T/A FOREST PLACE NURSING HOME,1173.08,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,657,201112,CRAIGIELEA NURSING HOME,1932.84,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,660,201112,CRAIGIELEA NURSING HOME,595.06,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,675,201112,CRAIGIELEA NURSING HOME,4321.76,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,680,201112,CRAIGIELEA NURSING HOME,609.60,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,681,201112,CRAIGIELEA NURSING HOME,527.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,709,201112,EUROPEAN CARE (UK) LTD-D/COTE,4408.16,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,711,201112,THE MANOR HOUSE,1220.20,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,713,201112,THE MANOR HOUSE,459.00,2012-03-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020160,723,201112,EUROPEAN CARE (UK) LTD-D/COTE,986.48,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,687,201112,EUROPEAN CARE (UK) LTD-D/COTE,2595.28,2012-03-28
Community Based Services,Third Party Payments,Third Party Payments,60020160,688,201112,EUROPEAN CARE (UK) LTD-D/COTE,3584.00,2012-03-28
