Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,42359396,3,201205,GAINFORD CARE HOMES LTD,2679.04,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359405,2,201205,SPINAL HOMECARE,3900.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359408,2,201205,CAMPHILL VILLAGE TRUST,4557.02,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359419,2,201205,MOMENTUM NORTH EAST,450.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359424,2,201205,MOMENTUM CARE,864.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359426,2,201205,JB SKILLCARE LTD,2608.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359428,2,201205,PATHWAYS CARE GROUP,1028.50,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359433,2,201205,PATHWAYS CARE GROUP,492.27,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359441,2,201205,PATHWAYS CARE GROUP,719.97,2012-08-24
Community Based Services,Other Costs,,42359443,2,201205,HANDICARE,2401.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359450,6,201205,ALLIED HEALTHCARE GROUP LTD,160.72,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359450,4,201205,ALLIED HEALTHCARE GROUP LTD,27707.40,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359450,5,201205,ALLIED HEALTHCARE GROUP LTD,1842.54,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359451,7,201205,COMFORT CALL LTD,2789.64,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359451,8,201205,COMFORT CALL LTD,367.36,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359451,5,201205,COMFORT CALL LTD,68735.93,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359451,6,201205,COMFORT CALL LTD,13603.80,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359455,3,201205,WILLOW COMMUNITY CARE LTD,12880.56,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359455,4,201205,WILLOW COMMUNITY CARE LTD,2250.08,2012-08-24
Community Based Services,Supplies and Services,Miscellaneous Supplies,42359468,2,201205,LOCAL GOVERNMENT OMBUDSMAN,1025.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359470,8,201205,KAY CARE SERVICES,68.88,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359470,7,201205,KAY CARE SERVICES,2100.84,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359470,5,201205,KAY CARE SERVICES,45004.47,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359470,6,201205,KAY CARE SERVICES,9990.04,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359473,3,201205,CARELINE HOMECARE LTD,6382.88,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359473,4,201205,CARELINE HOMECARE LTD,4419.80,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359478,7,201205,KELLY PARK CARING AGENCY,172.20,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359478,8,201205,KELLY PARK CARING AGENCY,344.40,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359478,5,201205,KELLY PARK CARING AGENCY,17624.67,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359478,6,201205,KELLY PARK CARING AGENCY,3294.76,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359489,2,201205,KELLY PARK CARING AGENCY,3146.40,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359491,7,201205,COMMUNITY CARE NORTH EAST,772.03,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359491,8,201205,COMMUNITY CARE NORTH EAST,321.44,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359491,5,201205,COMMUNITY CARE NORTH EAST,45857.28,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359491,6,201205,COMMUNITY CARE NORTH EAST,2009.00,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359494,8,201205,CAREWATCH CARE SERVICES LTD,1057.34,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359494,7,201205,CAREWATCH CARE SERVICES LTD,3094.14,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359494,5,201205,CAREWATCH CARE SERVICES LTD,3812.05,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359494,6,201205,CAREWATCH CARE SERVICES LTD,155.82,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359495,4,201205,ALLIED HEALTHCARE GROUP LTD,155.82,2012-08-24
Community Based Services,Third Party Payments,Third Party Payments,42359495,3,201205,ALLIED HEALTHCARE GROUP LTD,2035.46,2012-08-24
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42359613,2,201205,ZOOLOGICA,425.00,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,42359683,2,201205,ARCO LTD,417.54,2012-08-28
Community Based Services,,,42359724,2,201205,BERWICK HOLIDAY CENTRE,4000.00,2012-08-28
Community Based Services,Supplies and Services,Comms & Computing,42359783,4,201205,VODAFONE CORPORATE LTD,72.77,2012-08-28
Community Based Services,Supplies and Services,Comms & Computing,42359783,3,201205,VODAFONE CORPORATE LTD,422.70,2012-08-28
Community Based Services,Supplies and Services,Comms & Computing,42359784,3,201205,VODAFONE CORPORATE LTD,45.36,2012-08-28
Community Based Services,Supplies and Services,Comms & Computing,42359784,4,201205,VODAFONE CORPORATE LTD,355.89,2012-08-28
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42359804,2,201205,ASSOC OF DIRECTORS OF ADULT SOCIAL SERVICES,1535.00,2012-08-28
Community Based Services,Premises,Energy,42359888,3,201205,EDF ENERGY 1 LTD,511.80,2012-08-28
Community Based Services,Premises,Energy,42359888,4,201205,EDF ENERGY 1 LTD,577.21,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359901,2,201205,UNITED RESPONSE,646.41,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359902,2,201205,KAYDAR,1293.24,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359903,4,201205,LEONARD CHESHIRE FOUNDATION,116.76,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359903,3,201205,LEONARD CHESHIRE FOUNDATION,321.09,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359904,4,201205,TANGLEWOOD MEWS,28068.35,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359904,3,201205,TANGLEWOOD MEWS,5562.00,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359906,2,201205,NORTHUMBRIA DAYBREAK,2875.16,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359907,5,201205,UNITED RESPONSE,12520.42,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359907,8,201205,UNITED RESPONSE,1141.72,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359907,6,201205,UNITED RESPONSE,1215.20,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359908,5,201205,UNITED RESPONSE,12179.86,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359908,8,201205,UNITED RESPONSE,1208.87,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359908,6,201205,UNITED RESPONSE,1215.20,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,7,201205,MENCAP,5021.11,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,11,201205,MENCAP,943.32,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,12,201205,MENCAP,6839.95,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,13,201205,MENCAP,3051.20,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,6,201205,MENCAP,28031.87,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,10,201205,MENCAP,1354.56,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,9,201205,MENCAP,4769.18,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,14,201205,MENCAP,5684.20,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359909,8,201205,MENCAP,11187.18,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359910,4,201205,HELPING HANDS COMMUNITY CARE,1750.00,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359910,3,201205,HELPING HANDS COMMUNITY CARE,3859.28,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359911,2,201205,AT HOME IN THE COMMUNITY,4257.12,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359913,2,201205,LIFEWAYS COMMUNITY CARE,34793.59,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,4,201205,COMMUNITY INTEGRATED CARE,14923.50,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,5,201205,COMMUNITY INTEGRATED CARE,6926.30,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,6,201205,COMMUNITY INTEGRATED CARE,11409.94,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,7,201205,COMMUNITY INTEGRATED CARE,17311.06,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,8,201205,COMMUNITY INTEGRATED CARE,22516.44,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,9,201205,COMMUNITY INTEGRATED CARE,6821.18,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,10,201205,COMMUNITY INTEGRATED CARE,13183.48,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,11,201205,COMMUNITY INTEGRATED CARE,6933.92,2012-08-28
Community Based Services,Third Party Payments,Third Party Payments,42359914,3,201205,COMMUNITY INTEGRATED CARE,8162.00,2012-08-28
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42360064,2,201205,COVENT HOUSE,971.83,2012-08-29
Community Based Services,Land and Buildings,,42360074,2,201205,PYEROY LTD,1500.00,2012-08-29
Community Based Services,Other Costs,,42360096,2,201205,ELLIOT HIRD & PARTNERS LTD,2275.15,2012-08-29
Community Based Services,Other Costs,,42360100,2,201205,HANDICARE,1930.00,2012-08-29
Community Based Services,Other Costs,,42360123,2,201205,PEART ACCESS RAMPS,699.00,2012-08-29
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42360142,2,201205,TRINITY COLLEGE LONDON,990.00,2012-08-29
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42360143,2,201205,PROQUEST INFO & LEARNING LTD,2600.00,2012-08-29
Community Based Services,Supplies and Services,Comms & Computing,42360156,2,201205,VIRGIN MEDIA BUSINESS,603.93,2012-08-29
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42360157,2,201205,DERE STREET BARRISTERS,550.00,2012-08-29
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42360158,2,201205,DERE STREET BARRISTERS,450.00,2012-08-29
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42360163,2,201205,CITY LEGAL SERVICES,817.00,2012-08-29
Community Based Services,Other Costs,,42360184,2,201205,EASIBATHE LTD/EASIACCESS SOLUTIONS,2487.01,2012-08-29
Community Based Services,Other Costs,,42360189,2,201205,HANDICARE,430.00,2012-08-29
Community Based Services,Other Costs,,42360192,2,201205,HANDICARE,2280.00,2012-08-29
Community Based Services,Other Costs,,42360194,2,201205,HANDICARE,430.00,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360271,3,201205,INTERACTIVE DEVELOPMENT LTD,12033.06,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360271,4,201205,INTERACTIVE DEVELOPMENT LTD,967.26,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360272,2,201205,INTERACTIVE DEVELOPMENT LTD,9190.16,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360273,2,201205,INTERACTIVE DEVELOPMENT LTD,9861.92,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360274,2,201205,INTERACTIVE DEVELOPMENT LTD,19842.19,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360275,2,201205,INTERACTIVE DEVELOPMENT LTD,19246.50,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360278,2,201205,INTERACTIVE DEVELOPMENT LTD,4302.48,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360281,2,201205,MOMENTUM NORTH EAST,550.00,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360283,7,201205,UNITED RESPONSE,10418.09,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360283,5,201205,UNITED RESPONSE,1276.04,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360283,8,201205,UNITED RESPONSE,1215.20,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360285,2,201205,NORTH EAST AUTISM SOCIETY,14194.24,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360286,2,201205,NORTH EAST AUTISM SOCIETY,14194.24,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360288,2,201205,NORTH EAST AUTISM SOCIETY,14194.24,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360291,2,201205,NORTH EAST AUTISM SOCIETY,14194.24,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360293,2,201205,NORTH EAST AUTISM SOCIETY,13103.05,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360295,2,201205,NORTH EAST AUTISM SOCIETY,3823.55,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360297,4,201205,COQUET TRUST,14101.96,2012-08-29
Community Based Services,Third Party Payments,Third Party Payments,42360297,3,201205,COQUET TRUST,9022.32,2012-08-29
Community Based Services,Other Costs,,42360338,2,201205,HANDICARE,2798.00,2012-08-30
Community Based Services,Other Costs,,42360345,2,201205,HANDICARE,4730.00,2012-08-30
Community Based Services,Other Costs,,42360349,2,201205,REDACTED - Personal Information,2274.00,2012-08-30
Community Based Services,Transport,Public Transport and Taxi Fares,42360475,12,201205,CLICK TRAVEL LTD,61.00,2012-08-30
Community Based Services,Transport,Public Transport and Taxi Fares,42360475,13,201205,CLICK TRAVEL LTD,61.00,2012-08-30
Community Based Services,Transport,Public Transport and Taxi Fares,42360475,14,201205,CLICK TRAVEL LTD,61.00,2012-08-30
Community Based Services,Transport,Public Transport and Taxi Fares,42360475,15,201205,CLICK TRAVEL LTD,61.00,2012-08-30
Community Based Services,Employees,Indirect Employee Expenses,42360475,10,201205,CLICK TRAVEL LTD,74.50,2012-08-30
Community Based Services,Transport,Public Transport and Taxi Fares,42360475,16,201205,CLICK TRAVEL LTD,136.50,2012-08-30
Community Based Services,Transport,Public Transport and Taxi Fares,42360475,17,201205,CLICK TRAVEL LTD,61.00,2012-08-30
Community Based Services,Employees,Indirect Employee Expenses,42360475,11,201205,CLICK TRAVEL LTD,79.97,2012-08-30
Community Based Services,Supplies and Services,Other Running Costs,42360537,2,201205,YOUR HOMES NEWCASTLE,8450.01,2012-08-30
Community Based Services,Supplies and Services,Miscellaneous Supplies,42360542,2,201205,REDACTED - Personal Information,550.00,2012-08-30
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42360842,2,201205,TRAVELEX UK LTD,740.53,2012-08-31
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43676258,2,201205,INITIAL WASHROOM SOLUTIONS,525.85,2012-08-28
Community Based Services,Premises,Rep & Maint,43687136,2,201205,RAPID TRACTORS UK LTD,800.00,2012-08-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43692970,2,201205,ALPHA LIGHTING SERVICES,546.90,2012-08-07
Community Based Services,Premises,Rep & Maint,43694014,2,201205,REDACTED - Personal Information,508.80,2012-08-01
Community Based Services,Supplies and Services,Miscellaneous Supplies,43694017,2,201205,HARRISON & SON LTD,800.00,2012-08-01
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694160,2,201205,ING LEASE UK LTD,360.00,2012-08-07
Community Based Services,Supplies and Services,Other Running Costs,43694543,11,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,12,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,10,201205,CITY OF SUNDERLAND,101.32,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,14,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,13,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,16,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,18,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,15,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Other Running Costs,43694543,17,201205,CITY OF SUNDERLAND,50.86,2012-08-01
Community Based Services,Supplies and Services,Advertising,43694669,2,201205,JOHNSTON PUBLISHING LTD,1207.00,2012-08-01
Community Based Services,Supplies and Services,Comms & Computing,43694691,2,201205,COMRZ LTD,3500.00,2012-08-01
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694699,2,201205,HYGIENE SUPPLIES DIRECT LTD,406.89,2012-08-23
Community Based Services,Supplies and Services,Advertising,43694719,2,201205,AZTEC PRINTWEAR & PROMOTIONS,517.50,2012-08-02
Community Based Services,Supplies and Services,Advertising,43694720,2,201205,MIKE LYNCH ADVERTISING LTD,5398.00,2012-08-02
Community Based Services,Supplies and Services,Advertising,43694721,2,201205,CBS OUTDOOR,3156.90,2012-08-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694752,3,201205,SIEMENS FINANCIAL SERVICES LTD,599.63,2012-08-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694752,4,201205,SIEMENS FINANCIAL SERVICES LTD,91.51,2012-08-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694759,3,201205,ASHTEAD PLANT HIRE CO LTD,487.00,2012-08-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694759,4,201205,ASHTEAD PLANT HIRE CO LTD,71.50,2012-08-02
Community Based Services,Supplies and Services,Comms & Computing,43694799,2,201205,VIRGIN MEDIA BUSINESS,877.00,2012-08-03
Community Based Services,Purchase of Equipment,,43694814,2,201205,RICKITT EDUCATIONAL MEDIA,594.00,2012-08-03
Community Based Services,Purchase of Equipment,,43694814,3,201205,RICKITT EDUCATIONAL MEDIA,5.83,2012-08-03
Community Based Services,Supplies and Services,Miscellaneous Supplies,43694874,2,201205,NLS SECURITY LTD,450.00,2012-08-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43694875,2,201205,DE LAGE LANDEN LEASING LTD,2120.61,2012-08-03
Community Based Services,Supplies and Services,Advertising,43695017,2,201205,NCJ MEDIA LTD,709.10,2012-08-07
Community Based Services,Supplies and Services,Advertising,43695018,2,201205,NCJ MEDIA LTD,612.95,2012-08-07
Community Based Services,Supplies and Services,Advertising,43695024,2,201205,NEWSQUEST YORKSHIRE & NORTH EAST LTD,453.00,2012-08-07
Community Based Services,Supplies and Services,Advertising,43695026,2,201205,NEWSQUEST YORKSHIRE & NORTH EAST LTD,350.00,2012-08-07
Community Based Services,Supplies and Services,Other Running Costs,43695045,2,201205,WERNICK HIRE LTD,450.00,2012-08-07
Community Based Services,Supplies and Services,Other Running Costs,43695046,2,201205,GO GATESHEAD LTD,5143.50,2012-08-07
Community Based Services,Supplies and Services,Miscellaneous Supplies,43695047,2,201205,PORTAKABIN LTD,4530.00,2012-08-07
Community Based Services,Supplies and Services,Other Running Costs,43695048,2,201205,HATTON TRAFFIC MANAGEMENT LTD,1083.08,2012-08-07
Community Based Services,Supplies and Services,Other Running Costs,43695049,2,201205,SKIPPING SCHOOL LTD,4000.00,2012-08-07
Community Based Services,Supplies and Services,Miscellaneous Supplies,43695055,2,201205,D&P TROPHIES,720.00,2012-08-07
Community Based Services,Supplies and Services,Other Running Costs,43695080,2,201205,TUC PLANT HIRE LTD,2500.00,2012-08-08
Community Based Services,Supplies and Services,Miscellaneous Supplies,43695095,2,201205,JEWSON LTD,357.79,2012-08-08
Community Based Services,Works,,43695250,2,201205,PRISM UK MEDICAL LTD WESTHOLME DIVISION,1712.40,2012-08-09
Community Based Services,Works,,43695251,2,201205,PRISM UK MEDICAL LTD WESTHOLME DIVISION,1838.00,2012-08-09
Community Based Services,Works,,43695256,2,201205,PRISM UK MEDICAL LTD WESTHOLME DIVISION,1617.94,2012-08-09
Community Based Services,Purchase of Equipment,,43695272,3,201205,INSIGHT DIRECT UK LTD,173.52,2012-08-10
Community Based Services,Supplies and Services,Other Running Costs,43695338,2,201205,ARCO LTD,417.54,2012-08-10
Community Based Services,Supplies and Services,Other Running Costs,43695339,2,201205,ARCO LTD,653.14,2012-08-10
Community Based Services,Supplies and Services,Other Running Costs,43695340,2,201205,EEMITS COMMUNICATIONS,497.25,2012-08-10
Community Based Services,Supplies and Services,Miscellaneous Supplies,43695341,2,201205,GREENLAY LTD,450.00,2012-08-10
Community Based Services,Supplies and Services,Advertising,43695347,2,201205,NCJ MEDIA LTD,814.81,2012-08-10
Community Based Services,Supplies and Services,"Clothing, Uniforms & Laundry",43695373,2,201205,DIXON & HALL LTD,1522.70,2012-08-13
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695375,2,201205,HCL SAFETY LTD,2060.00,2012-08-13
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695390,2,201205,THOMAS OWEN & SONS LTD,472.28,2012-08-14
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695390,3,201205,THOMAS OWEN & SONS LTD,0.00,2012-08-14
Community Based Services,Supplies and Services,Miscellaneous Supplies,43695431,2,201205,AA FLAGS LTD,1500.00,2012-08-15
Community Based Services,Supplies and Services,Miscellaneous Supplies,43695431,3,201205,AA FLAGS LTD,10.50,2012-08-15
Community Based Services,Supplies and Services,"Printing, Stationery etc",43695476,2,201205,SUPPLIES TEAM LTD,439.16,2012-08-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695625,2,201205,ASKEWS LIBRARY SERVICES LTD,5781.29,2012-08-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695626,2,201205,ASKEWS LIBRARY SERVICES LTD,1230.78,2012-08-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695627,2,201205,ASKEWS LIBRARY SERVICES LTD,3443.87,2012-08-17
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43695631,2,201205,REDACTED - Personal Information,803.14,2012-08-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695652,2,201205,ALLIED SPORTS & LEISURE LTD,351.00,2012-08-17
Community Based Services,Purchase of Equipment,,43695653,2,201205,LYNCH HEALTHCARE,975.00,2012-08-17
Community Based Services,Works,,43695654,2,201205,HANDICARE,2281.00,2012-08-17
Community Based Services,Premises,Energy,43695657,2,201205,ENER-G COMBINED POWER LTD,1732.04,2012-08-17
Community Based Services,Transport,Public Transport and Taxi Fares,43695658,2,201205,GO GATESHEAD LTD,3300.00,2012-08-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695659,2,201205,GATSBYS,482.00,2012-08-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695667,2,201205,BRENNTAG UK LTD,820.30,2012-08-17
Community Based Services,Supplies and Services,Other Running Costs,43695672,2,201205,HATTON TRAFFIC MANAGEMENT LTD,1306.00,2012-08-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695686,2,201205,BRENNTAG UK LTD,828.28,2012-08-17
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43695715,2,201205,CEDARS SCHOOL,460.00,2012-08-23
Community Based Services,Supplies and Services,Advertising,43695733,2,201205,UKC DESIGN,3360.00,2012-08-23
Community Based Services,Premises,Rep & Maint,43695957,2,201205,STEVE CLINTON LANDSCAPE CONTRACTOR,827.50,2012-08-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695960,2,201205,THOMAS OWEN & SONS LTD,1560.95,2012-08-23
Community Based Services,Third Party Payments,Third Party Payments,43695961,3,201205,REDACTED - Personal Information,862.00,2012-08-23
Community Based Services,Third Party Payments,Third Party Payments,43695961,4,201205,REDACTED - Personal Information,860.00,2012-08-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43695962,2,201205,BRENNTAG UK LTD,1085.34,2012-08-23
Community Based Services,Premises,Rep & Maint,43695983,2,201205,STEVE CLINTON LANDSCAPE CONTRACTOR,585.00,2012-08-23
Community Based Services,Premises,Rep & Maint,43695984,2,201205,STEVE CLINTON LANDSCAPE CONTRACTOR,827.50,2012-08-23
Community Based Services,Premises,Rep & Maint,43695987,2,201205,STEVE CLINTON LANDSCAPE CONTRACTOR,862.50,2012-08-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696010,2,201205,DE LAGE LANDEN LEASING LTD,1870.75,2012-08-23
Community Based Services,Supplies and Services,Other Running Costs,43696027,2,201205,WERNICK HIRE LTD,2767.00,2012-08-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696028,2,201205,HANDICARE,620.00,2012-08-23
Community Based Services,Works,,43696029,2,201205,LOCKWISE LTD,1132.00,2012-08-23
Community Based Services,Works,,43696030,2,201205,LOCKWISE LTD,1132.00,2012-08-23
Community Based Services,Supplies and Services,Other Running Costs,43696038,2,201205,EVANS FAMILY LTD,424.80,2012-08-23
Community Based Services,Supplies and Services,Comms & Computing,43696251,2,201205,TALIS INFORMATION LTD,500.00,2012-08-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696252,2,201205,THOMAS OWEN & SONS LTD,634.41,2012-08-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696260,2,201205,INTELLIDENT LIMITED,855.00,2012-08-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696261,2,201205,ASKEWS LIBRARY SERVICES LTD,1769.74,2012-08-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696262,2,201205,ASKEWS LIBRARY SERVICES LTD,3835.88,2012-08-28
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43696265,2,201205,RHUBARB THEATRE,689.60,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,43696266,2,201205,JAMES FLETCHER MARQUEES,81853.69,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,43696267,2,201205,JOHN NIXON LTD,905.00,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,43696268,2,201205,HATTON TRAFFIC MANAGEMENT LTD,1210.90,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,43696269,2,201205,HI LIGHTS THEATRE SERVICES,15120.00,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,43696270,2,201205,MEADOWFIELD GARDEN LTD,2250.00,2012-08-28
Community Based Services,Supplies and Services,Other Running Costs,43696272,2,201205,JOHN NIXON LTD,2170.00,2012-08-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696296,2,201205,BROOKFORGE LTD,589.80,2012-08-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43696307,2,201205,STANLAND GROUP LTD,418.25,2012-08-28
Community Based Services,Supplies and Services,"Clothing, Uniforms & Laundry",43696310,2,201205,ARCO LTD,374.46,2012-08-28
