Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1808,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1810,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1811,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1815,201809,O2 (UK) LTD,10.1,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1860,201809,O2 (UK) LTD,18.88,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1877,201809,O2 (UK) LTD,7.31,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1945,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2012,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2019,201809,O2 (UK) LTD,0.27,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2020,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2093,201809,O2 (UK) LTD,1.77,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2162,201809,O2 (UK) LTD,1.34,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2173,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2189,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2198,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2201,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2214,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2219,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2220,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2226,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2228,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2231,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2272,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2314,201809,O2 (UK) LTD,11728.49,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2337,201809,O2 (UK) LTD,1,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2340,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2369,201809,O2 (UK) LTD,3.67,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2404,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2417,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,120,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,123,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,135,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,157,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,158,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,160,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,161,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,165,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,176,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,178,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,196,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,204,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,245,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,258,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,286,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,293,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,300,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,303,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,319,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,350,201809,O2 (UK) LTD,1.98,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,364,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,380,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,436,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,548,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,623,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,834,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,848,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,853,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,854,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,855,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,925,201809,O2 (UK) LTD,5.8,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,987,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,992,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,993,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,996,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1000,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1023,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1075,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1076,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1077,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1079,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1139,201809,O2 (UK) LTD,0.69,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1153,201809,O2 (UK) LTD,1.53,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1154,201809,O2 (UK) LTD,10.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1157,201809,O2 (UK) LTD,2.83,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1163,201809,O2 (UK) LTD,4.54,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1447,201809,O2 (UK) LTD,2.66,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1456,201809,O2 (UK) LTD,10.49,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1483,201809,O2 (UK) LTD,8.98,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1495,201809,O2 (UK) LTD,19.3,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1507,201809,O2 (UK) LTD,4.09,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1508,201809,O2 (UK) LTD,3.39,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1556,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1568,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1573,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1575,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1578,201809,O2 (UK) LTD,13.29,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1579,201809,O2 (UK) LTD,2.7,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1582,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1584,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1586,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1595,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1597,201809,O2 (UK) LTD,2.26,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1599,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1602,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1605,201809,O2 (UK) LTD,3.44,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1631,201809,O2 (UK) LTD,6.98,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1646,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1651,201809,O2 (UK) LTD,5.3,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1684,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1689,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1694,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1699,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1745,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1748,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1757,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1761,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1802,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1803,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1806,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1807,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1809,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1837,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1849,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1890,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2012,201809,O2 (UK) LTD,4.51,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2014,201809,O2 (UK) LTD,0.44,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2015,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2016,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2087,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2140,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2156,201809,O2 (UK) LTD,0.9,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2160,201809,O2 (UK) LTD,2,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2194,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2196,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2201,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2203,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2208,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2214,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2227,201809,O2 (UK) LTD,7.08,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2229,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2257,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2313,201809,O2 (UK) LTD,4.74,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2322,201809,O2 (UK) LTD,1.49,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2341,201809,O2 (UK) LTD,4.55,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2364,201809,O2 (UK) LTD,6.97,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2394,201809,O2 (UK) LTD,3.7,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2399,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2405,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148029414,1,201809,O2 (UK) LTD,11728.49,2018-12-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091298,50,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,424.05,2018-12-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091300,29,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1060.13,2018-12-17
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1278,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1881,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1887,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1900,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1901,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1909,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1913,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1952,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1956,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2309,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1291,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1897,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1903,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1998,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2000,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2006,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2007,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2011,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2021,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2295,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Employees,Agency Staff,60091298,4,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1295.92,2018-12-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091298,49,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,577,2018-12-03
"Care, Wellbeing & Learning",Employees,Agency Staff,60091299,16,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1040.36,2018-12-04
"Care, Wellbeing & Learning",Employees,Agency Staff,60091299,58,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1298.95,2018-12-04
"Care, Wellbeing & Learning",Employees,Agency Staff,60091299,59,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1295.92,2018-12-04
"Care, Wellbeing & Learning",Employees,Agency Staff,60091299,83,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1300.45,2018-12-04
"Care, Wellbeing & Learning",Employees,Agency Staff,60091299,85,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,1300.45,2018-12-04
"Care, Wellbeing & Learning",Employees,Agency Staff,60091300,6,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,518.37,2018-12-17
"Care, Wellbeing & Learning",Employees,Agency Staff,60091300,28,201809,GEOMETRIC RESULTS INTERNATIONAL LTD,580.93,2018-12-17
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,441,201809,O2 (UK) LTD,4.5,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,741,201809,O2 (UK) LTD,1.34,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,751,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,772,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,773,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,774,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,776,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,784,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,836,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,946,201809,O2 (UK) LTD,0.25,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1158,201809,O2 (UK) LTD,0.03,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1463,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1641,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1689,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1695,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1798,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1839,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1847,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1851,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1855,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2387,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,2409,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,444,201809,O2 (UK) LTD,4.5,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,717,201809,O2 (UK) LTD,2.04,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,731,201809,O2 (UK) LTD,0.35,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,736,201809,O2 (UK) LTD,0.15,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,772,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,774,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,778,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,780,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,781,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,785,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,829,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1146,201809,O2 (UK) LTD,2.57,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1479,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1588,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1657,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1659,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1747,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1749,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1756,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1799,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,1852,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2218,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600023,2233,201809,O2 (UK) LTD,10,2018-12-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,147042543,15,201809,REDACTED - Personal Information,25,2018-12-04
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148029671,33,201809,CENTRAL TAXIS GATESHEAD LIMITED,28,2018-12-19
"Care, Wellbeing & Learning",Supplies and Services,Catering & Provisions,147042543,14,201809,REDACTED - Personal Information,25,2018-12-04
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,640,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,643,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,644,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,765,201809,O2 (UK) LTD,10,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1156,201809,O2 (UK) LTD,4.44,2018-12-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600022,1338,201809,O2 (UK) LTD,1.06,2018-12-05
