Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,858,201208,BOND CARE,576.24,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,896,201208,BOND CARE,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,906,201208,BOND CARE,989.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,929,201208,BARCHESTER HEALTHCARE LTD,1110.76,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,940,201208,BARCHESTER HEALTHCARE LTD,4843.12,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,942,201208,BARCHESTER HEALTHCARE LTD,559.24,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,943,201208,BARCHESTER HEALTHCARE LTD,1035.12,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,957,201208,FELL HOUSE CARE HOME,138.45,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,958,201208,FELL HOUSE CARE HOME,681.14,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,961,201208,ASPEN COURT CARE HOME,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,970,201208,FALSTONE MANOR CARE HOME,486.84,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,972,201208,DONWELL HOUSE - BONDCARE,1208.28,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,977,201208,CARE UK LTD,561.94,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1006,201208,CARE UK LTD,2060.83,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1007,201208,CARE UK LTD,425.71,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1040,201208,EUROPEAN CARE (UK) LTD-D/COTE,1591.29,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1043,201208,EUROPEAN CARE (UK) LTD-D/COTE,2547.00,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1044,201208,EUROPEAN CARE (UK) LTD-D/COTE,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1046,201208,EUROPEAN CARE (UK) LTD-D/COTE,100.40,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1047,201208,EUROPEAN CARE (UK) LTD-D/COTE,1597.96,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,153,201208,BOND CARE,5906.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,156,201208,BOND CARE,45450.06,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,157,201208,BOND CARE,40783.35,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,244,201208,BOND CARE,3328.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,247,201208,BOND CARE,9554.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,316,201208,WHICKHAM VILLA,2226.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,347,201208,BOND CARE,4864.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,351,201208,COVENT HOUSE,1824.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,353,201208,COVENT HOUSE,1824.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,364,201208,COVENT HOUSE,2647.67,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,365,201208,COVENT HOUSE,1824.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,367,201208,COVENT HOUSE,12854.02,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,390,201208,FOUR SEASONS HEALTHCARE LTD,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,493,201208,EUROPEAN CARE (UK) LTD-D/COTE,3584.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,495,201208,EUROPEAN CARE (UK) LTD-D/COTE,6245.60,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,514,201208,ADDISON COURT T/A DAV HOMES LTD,1824.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,515,201208,ADDISON COURT T/A DAV HOMES LTD,14408.74,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,518,201208,GAINFORD CARE HOMES LTD,25933.75,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,571,201208,FOUR SEASONS HEALTH CARE LTD,2226.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,572,201208,FOUR SEASONS HEALTH CARE LTD,9394.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,574,201208,FOUR SEASONS HEALTH CARE LTD,6245.60,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,586,201208,BARCHESTER HEALTHCARE LTD,10981.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,625,201208,FOUR SEASONS HEALTH CARE LTD,1792.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,709,201208,GAINFORD CARE HOMES LTD,4844.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,718,201208,GAINFORD CARE HOMES LTD,12199.55,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,742,201208,ADDISON COURT T/A DAV HOMES LTD,2670.86,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,804,201208,ADDISON COURT T/A DAV HOMES LTD,4517.60,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,805,201208,GAINFORD CARE HOMES LTD,1824.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,819,201208,GAINFORD CARE HOMES LTD,5472.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,822,201208,GAINFORD CARE HOMES LTD,1459.20,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,823,201208,GAINFORD CARE HOMES LTD,1824.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,902,201208,GAINFORD CARE HOMES LTD,8600.40,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,5,201208,WASHINGTON LODGE CARE HOME,2222.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,20,201208,AGUDAS ISRAEL HOUSING ASSOC,2697.44,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,946,201208,GRANBY ROSE - FOUR SEASONS HEALTH CARE,32685.71,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,979,201208,CARE UK MENTAL HEALTH PARTNERSHIP LTD,2312.72,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,984,201208,TAMARIS HEALTHCARE LTD BRAMPTON COURT,1816.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,989,201208,STEPHENSON COURT,1763.28,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1064,201208,HILLCREST CARE HOME,1815.76,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1066,201208,HILLCREST CARE HOME,1815.76,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1082,201208,HEBBURN COURT CARE HOME,1683.76,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1084,201208,WINDSOR NURSING HOME,1815.76,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1093,201208,BRUNSWICK HOUSE,1892.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1099,201208,ABIGAIL LODGE,2262.04,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1102,201208,HADRIAN HOUSE WALLSEND,2267.48,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,1113,201208,LEAZES HALL,2262.04,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,38,201208,GAINFORD CARE HOMES LTD,970.12,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,40,201208,GAINFORD CARE HOMES LTD,879.32,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,53,201208,GAINFORD CARE HOMES LTD,500.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,65,201208,STEPHENSON COURT,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,98,201208,GAINFORD CARE HOMES LTD,321.54,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,101,201208,GAINFORD CARE HOMES LTD,901.36,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,104,201208,GAINFORD CARE HOMES LTD,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,107,201208,GAINFORD CARE HOMES LTD,1566.76,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,119,201208,AGUDAS ISRAEL HOUSING ASSOC,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,124,201208,FOUR SEASONS HEALTHCARE LTD,512.12,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,201,201208,COVENT HOUSE,610.16,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,227,201208,WINDSOR NURSING HOME,590.84,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,259,201208,COVENT HOUSE,767.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,261,201208,COVENT HOUSE,1299.74,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,262,201208,COVENT HOUSE,483.64,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,263,201208,COVENT HOUSE,953.60,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,357,201208,ADDISON COURT T/A DAV HOMES LTD,626.24,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,361,201208,ADDISON COURT T/A DAV HOMES LTD,1073.64,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,396,201208,ADDISON COURT T/A DAV HOMES LTD,698.21,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,444,201208,BRUNSWICK HOUSE,871.40,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,550,201208,HILLCREST CARE HOME,849.64,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,551,201208,HILLCREST CARE HOME,849.64,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,595,201208,TAMARIS HEALTHCARE LTD BRAMPTON COURT,559.88,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,673,201208,FOUR SEASONS HEALTH CARE LTD,490.36,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,725,201208,FOUR SEASONS HEALTH CARE LTD,1485.92,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,727,201208,FOUR SEASONS HEALTH CARE LTD,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,874,201208,BOND CARE,66.36,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,876,201208,BOND CARE,947.24,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,877,201208,BOND CARE,12079.23,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,890,201208,BOND CARE,3790.85,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,892,201208,BOND CARE,962.52,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,895,201208,BOND CARE,2000.43,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,928,201208,BARCHESTER HEALTHCARE LTD,1037.44,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,959,201208,HEBBURN COURT CARE HOME,468.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1042,201208,EUROPEAN CARE (UK) LTD-D/COTE,616.68,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1048,201208,EUROPEAN CARE (UK) LTD-D/COTE,587.16,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,159,201208,BOND CARE,16820.76,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,280,201208,BOND CARE,9491.26,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,294,201208,BOND CARE,5847.05,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,314,201208,WHICKHAM VILLA,1033.20,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,317,201208,WHICKHAM VILLA,4782.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,319,201208,WHICKHAM VILLA,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,320,201208,WHICKHAM VILLA,1033.20,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,325,201208,CARE UK LTD,2950.43,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,372,201208,COVENT HOUSE,9953.81,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,379,201208,THE MANOR HOUSE,6685.60,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,391,201208,FOUR SEASONS HEALTHCARE LTD,13121.65,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,427,201208,CRAIGIELEA NURSING HOME,2174.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,447,201208,CRAIGIELEA NURSING HOME,4689.63,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,449,201208,CRAIGIELEA NURSING HOME,598.40,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,537,201208,EUROPEAN CARE (UK) LTD-D/COTE,1739.20,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,539,201208,EUROPEAN CARE (UK) LTD-D/COTE,7298.42,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,540,201208,EUROPEAN CARE (UK) LTD-D/COTE,93.18,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,565,201208,TYNE VIEW NURSING HOME,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,573,201208,FOUR SEASONS HEALTH CARE LTD,5372.89,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,576,201208,FOUR SEASONS HEALTH CARE LTD,2501.20,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,577,201208,FOUR SEASONS HEALTH CARE LTD,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,590,201208,BARCHESTER HEALTHCARE LTD,869.60,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,592,201208,BARCHESTER HEALTHCARE LTD,4006.37,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,620,201208,BARCHESTER HEALTHCARE LTD,2501.20,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,621,201208,BARCHESTER HEALTHCARE LTD,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,622,201208,TYNE VIEW NURSING HOME,3982.84,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,655,201208,GAINFORD CARE HOMES LTD,2066.40,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,658,201208,GAINFORD CARE HOMES LTD,4782.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,721,201208,GAINFORD CARE HOMES LTD,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,739,201208,ADDISON COURT T/A DAV HOMES LTD,5546.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,747,201208,FOUR SEASONS HEALTHCARE LTD,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,748,201208,ROSEWOOD CARE LLP,869.60,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,772,201208,FOUR SEASONS HEALTHCARE LTD,3534.40,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,798,201208,FOUR SEASONS HEALTHCARE LTD,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,800,201208,FOUR SEASONS HEALTHCARE LTD,1902.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,852,201208,GAINFORD CARE HOMES LTD,226.72,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,869,201208,CARELINE LIFESTYLES LTD,434.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,934,201208,FELLINGATE CARE CENTRE LTD,8727.06,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,623,201208,TYNE VIEW NURSING HOME,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,277,201208,BOND CARE,1752.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,315,201208,CARE UK LTD,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,346,201208,BOND CARE,1965.72,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,371,201208,COVENT HOUSE,688.29,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,494,201208,EUROPEAN CARE (UK) LTD-D/COTE,2580.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,536,201208,EUROPEAN CARE (UK) LTD-D/COTE,1965.71,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,618,201208,BARCHESTER HEALTHCARE LTD,1883.43,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,801,201208,FOUR SEASONS HEALTHCARE LTD,1648.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,936,201208,FELLINGATE CARE CENTRE LTD,3691.71,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,134,201208,FOUR SEASONS HEALTHCARE LTD,319.64,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,203,201208,COVENT HOUSE,161.95,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,254,201208,FELLINGATE CARE CENTRE LTD,1332.36,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,256,201208,FELLINGATE CARE CENTRE LTD,412.24,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,832,201208,BOND CARE,412.24,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,894,201208,BOND CARE,471.13,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,939,201208,BARCHESTER HEALTHCARE LTD,407.25,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,973,201208,CARE UK LTD,632.71,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1045,201208,EUROPEAN CARE (UK) LTD-D/COTE,1913.97,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,1049,201208,EUROPEAN CARE (UK) LTD-D/COTE,471.13,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,327,201208,CARE UK LTD,1280.00,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,976,201208,CARE UK LTD,294.46,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,335,201208,ASHDOWN CARE HOMES LTD,9788.16,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,404,201208,COMMUNITY INTEGRATED CARE,5623.56,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,472,201208,CLIFFORD HOUSE HOMES LTD,3043.72,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,654,201208,COMMUNITY INTEGRATED CARE,960.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,821,201208,COMMUNITY INTEGRATED CARE,9675.44,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,825,201208,COMMUNITY INTEGRATED CARE,12781.92,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,872,201208,COMMUNITY INTEGRATED CARE,6317.20,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,63,201208,COMMUNITY INTEGRATED CARE,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,64,201208,COMMUNITY INTEGRATED CARE,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,81,201208,ASHDOWN CARE HOMES LTD,953.60,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,87,201208,COMMUNITY INTEGRATED CARE,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,89,201208,COMMUNITY INTEGRATED CARE,476.80,2012-11-07
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020171,766,201208,CLIFFORD HOUSE HOMES LTD,476.80,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,237,201208,BOND CARE,5694.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,273,201208,BOND CARE,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,274,201208,BOND CARE,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,279,201208,BOND CARE,1752.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,281,201208,BOND CARE,5256.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,296,201208,WHICKHAM VILLA,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,298,201208,CARE UK LTD,5897.14,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,300,201208,CARE UK LTD,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,301,201208,CARE UK LTD,2887.14,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,304,201208,VALLEY VIEW RESIDENTIAL HOME,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,306,201208,CARE UK LTD,3504.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,307,201208,VALLEY VIEW RESIDENTIAL HOME,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,308,201208,CARE UK LTD,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,309,201208,VALLEY VIEW RESIDENTIAL HOME,10320.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,310,201208,VALLEY VIEW RESIDENTIAL HOME,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,311,201208,CARE UK LTD,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,312,201208,CARE UK LTD,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,366,201208,COVENT HOUSE,5256.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,369,201208,COVENT HOUSE,1752.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,376,201208,THE MANOR HOUSE,1752.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,378,201208,THE MANOR HOUSE,5256.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,383,201208,THE MANOR HOUSE,3629.14,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,387,201208,ROSEWOOD CARE LLP,5256.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,406,201208,BOND CARE,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,414,201208,BOND CARE,6880.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,416,201208,BOND CARE,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,418,201208,BOND CARE,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,421,201208,CARE UK LTD,6820.29,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,431,201208,REDACTED - Personal Information,3010.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,434,201208,CRAIGIELEA NURSING HOME,6880.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,450,201208,CRAIGIELEA NURSING HOME,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,451,201208,CRAIGIELEA NURSING HOME,14779.71,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,461,201208,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,464,201208,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,466,201208,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,478,201208,WELLBURN CARE HOMES LTD,15079.71,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,481,201208,WELLBURN CARE HOMES LTD,125.14,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,482,201208,WELLBURN CARE HOMES LTD,1752.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,484,201208,WELLBURN CARE HOMES LTD,1752.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,487,201208,EUROPEAN CARE (UK) LTD-D/COTE,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,490,201208,GLCC LTD - HILLSIDE GRANGE,8240.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,491,201208,GLCC LTD - HILLSIDE GRANGE,8240.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,496,201208,ANCHOR TRUST,6880.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,497,201208,TYNE VIEW NURSING HOME,1720.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,498,201208,APPLETREE GRANGE,12040.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,499,201208,ANCHOR TRUST,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,500,201208,APPLETREE GRANGE,3440.00,2012-11-07
Community Based Services,Third Party Payments,Third Party Payments,60020171,501,201208,APPLETREE GRANGE,1720.00,2012-11-07
