Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
VINCI Construction UK Ltd t/a Taylor Woodrow,Procurement of specialist services to renew and improve the railway,Track,2017-04-28,1681882.40
VINCI Construction UK Ltd t/a Taylor Woodrow,Procurement of specialist services to renew and improve the railway,Track,2017-04-01,1538337.44
VINCI Construction UK Ltd t/a Taylor Woodrow,Procurement of materials and services for building maintenance and development,Buildings,2017-04-06,739718.68
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,2347617.29
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-27,1420000.40
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,280000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-01,220000.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-06,208091.04
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-06,206080.96
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-28,202236.42
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,201145.69
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,182969.64
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-18,177657.69
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-06,173702.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-06,168243.21
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-26,124921.10
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-06,107467.98
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-18,92260.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-24,86874.54
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,80000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-13,77341.80
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,69165.45
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-06,66022.82
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-06,59801.79
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,58105.56
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,51632.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-26,51527.33
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-13,50116.87
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-12,47775.34
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-05,45021.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-03,44764.80
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,43620.96
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,31000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-11,30772.26
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-27,30665.80
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-25,27745.83
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-18,26259.69
Geoffrey Osborne Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-06,25650.81
Skanska Construction UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-20,4247561.68
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-19,601513.01
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-25,553756.35
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,415558.76
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-19,239335.64
Skanska Construction UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,206160.23
Skanska Construction UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-19,190110.62
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-28,175541.00
Skanska Construction UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,164347.06
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,115176.16
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-28,49491.80
Skanska Construction UK Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,42134.34
Capita Travel & Events Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-04-04,1655049.45
Capita Travel & Events Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-04-04,1168315.59
Capita Travel & Events Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-04-10,1891736.79
Capita Travel & Events Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-04-03,1500779.40
Capita Travel & Events Ltd,"Procurement of services such as travel, printing, and hotel accommodation",Supplies and Services,2017-04-03,251917.39
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,2238341.58
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,2076843.60
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,270632.58
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,258131.90
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,80192.58
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,709580.80
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,109309.32
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,95349.92
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,68602.40
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,63019.50
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,57070.10
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,53365.98
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,45434.40
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,41427.96
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,34878.72
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,29270.56
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,28372.76
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,94363.32
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-04-12,37828.40
Morgan Sindall Plc,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-20,3978607.79
Morgan Sindall Plc,Procurement of materials and services for building maintenance and development,Buildings,2017-04-18,851624.06
Morgan Sindall Plc,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-24,500795.13
Morgan Sindall Plc,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-25,339577.00
Morgan Sindall Plc,Procurement of materials and services for building maintenance and development,Buildings,2017-04-12,303084.43
Morgan Sindall Plc,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-21,104195.26
Morgan Sindall Plc,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-11,94602.01
Morgan Sindall Plc,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-04,62783.99
Morgan Sindall Plc,Procurement of materials and services for building maintenance and development,Buildings,2017-04-04,38958.04
Buckingham Group Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,1613554.95
Buckingham Group Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-10,1480055.96
Buckingham Group Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-20,609702.10
Buckingham Group Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-10,567165.00
Buckingham Group Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,530941.77
Buckingham Group Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,382163.99
Buckingham Group Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-10,301331.71
Buckingham Group Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-19,117518.38
Buckingham Group Contracting Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-03,82771.35
Buckingham Group Contracting Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-09,62607.00
Buckingham Group Contracting Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-05,53533.97
Buckingham Group Contracting Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-06,48396.31
Buckingham Group Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,33674.51
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-05,3562500.00
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-04,602946.30
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-11,444136.47
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-13,433786.00
Telefonica O2 UK Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-19,181388.40
Telefonica O2 UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-02,121825.00
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-02,82465.75
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-05,75000.00
Telefonica O2 UK Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-05,40320.00
Telefonica O2 UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-02,36490.00
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-28,1715060.14
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-26,970260.13
Siemens PLC,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-02,775000.00
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-04,411493.26
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-27,350535.03
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-06,288202.49
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-24,263895.09
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-10,180327.81
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-10,137895.82
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-11,97086.42
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-24,88943.39
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-23,63523.12
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-27,25112.74
DHL Supply Chain t/a Exel Europe Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-05,1315533.04
DHL Supply Chain t/a Exel Europe Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-25,1257394.50
DHL Supply Chain t/a Exel Europe Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-25,587099.85
DHL Supply Chain t/a Exel Europe Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-05,561912.78
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-04-27,223636.66
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-04-12,152050.60
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-04-12,121384.54
DHL Supply Chain t/a Exel Europe Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-05,61639.02
DHL Supply Chain t/a Exel Europe Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-25,59437.62
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-04-18,48060.25
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-04-12,33214.91
DHL Supply Chain t/a Exel Europe Ltd,Procurement of infrastructure spares and associated services that maintain and improve the railway,Railway Spares,2017-04-18,27729.44
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,915959.74
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-20,589977.19
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-26,523384.39
Amey OWR Ltd,The acquisition of land and property,Land & Property Acquisitions (incl. Business Consultancy),2017-04-06,359613.00
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,316755.14
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-25,266903.97
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,227183.77
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,193468.13
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,193200.28
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,173237.98
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-02,145005.72
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-25,109767.33
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,57469.70
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-21,51332.33
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-26,48711.22
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-20,46701.53
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-23,45169.30
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-02,41692.10
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-25,36061.10
Amey OWR Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-23,34518.91
Amey OWR Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,33210.79
Amey OWR Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,31220.32
Balfour Beatty Rail Projects Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-13,4289013.26
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-12,1004026.04
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-20,918621.68
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-13,802455.42
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-26,579505.76
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-12,353572.52
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-17,315782.95
Carillion Powerlines Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-04-12,117531.73
Npower Ltd,Procurement of utilities to operate the railway,Utilities,2017-04-25,2599514.66
Npower Ltd,Procurement of utilities to operate the railway,Utilities,2017-04-25,1314471.19
Npower Ltd,Procurement of utilities to operate the railway,Utilities,2017-04-27,26012.42
Npower Ltd,Procurement of utilities to operate the railway,Utilities,2017-04-27,25222.62
Freightliner HeavyHaul Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-30,2060846.17
Freightliner HeavyHaul Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-04-12,1708496.08
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-04,521144.24
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-13,441661.31
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-05,441173.34
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,318715.41
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-12,217946.53
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-04,207823.93
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,207495.97
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,194500.00
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,166409.09
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-13,158450.61
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,114371.99
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-05,109982.15
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-20,90635.20
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-14,86936.08
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-05,65649.02
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-21,62174.22
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,57974.62
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-05,53742.24
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-04,50666.14
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-20,50000.00
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-03,43723.99
Story Contracting Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-05,33901.89
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-07,31736.90
Story Contracting Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-04-04,28312.17
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-02,1018352.50
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-04,610071.00
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-04,439929.00
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-06,407341.00
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-21,292894.00
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-02,286555.50
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-03,270760.20
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-20,88369.80
Kapsch CarrierCom UK Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-06,78166.06
Hire Station Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-04-11,3078443.37
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-25,911350.13
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-13,617495.70
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-13,142602.33
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-01,425000.00
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-18,314143.65
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-19,138759.51
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-06,114873.57
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-26,84567.84
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-11,53409.96
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-10,42742.03
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-04,40556.23
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-05,40550.40
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-10,34312.28
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-04-03,30096.31
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-25,25990.00
OH Assist Ltd,Costs of human resource and training services to operate the railway,HR and Training,2017-04-21,3007975.53
Babcock Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-04-12,1055761.21
Babcock Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-04-27,667211.14
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-26,168977.85
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-07,138006.13
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-18,133676.44
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-18,126792.18
Babcock Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-09,114897.92
Babcock Rail Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-13,100083.34
Babcock Rail Ltd,Procurement of telecoms related equipment to maintain and improve the railway,Telecoms,2017-04-24,57193.24
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-10,55820.12
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-24,53289.63
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-19,49207.49
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-18,46668.06
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-18,41976.26
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-21,41000.00
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-21,32000.00
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-04-18,25947.94
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-04-12,25650.81
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-24,1472191.12
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-23,291171.42
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,177938.09
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,97057.14
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-23,97057.14
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,80880.95
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-23,80880.95
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-18,70466.00
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-23,70466.00
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-23,70466.00
Bechtel Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-04-24,70466.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-26,842857.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-06,366500.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-04,204163.76
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-18,194936.16
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-18,129005.64
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-02,86471.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-24,77919.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-24,72259.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-06,69823.56
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-21,65970.00
CSC Computer Sciences Ltd,Procurement of IT equipment and services to operate the railway,Information Technology,2017-04-07,56435.13
